cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose0_unvaccinated,0,1808,1549449,0.0011668664150933654,-6.753433400872971,-0.07962993609883312,0.0011668664150933654,0.0011668664150933654
dose0_unvaccinated,1,1635,1547641,0.0010564465531735074,-6.852844310759973,-0.07962993609883312,0.0011440114530570497,0.002310877868150415
dose0_unvaccinated,2,1550,1546006,0.001002583431112169,-6.905175179191864,-0.07962993609883312,0.001175672085799599,0.003486549953950014
dose0_unvaccinated,3,1813,1544456,0.0011738761091283922,-6.747444091996248,-0.07962993609883312,0.0014906331987400154,0.0049771831526900295
dose0_unvaccinated,4,2616,1542643,0.0016957909250552461,-6.379606024532652,-0.07962993609883312,0.002331866451015713,0.007309049603705743
dose0_unvaccinated,5,2920,1540027,0.0018960706533067276,-6.267971611441325,-0.07962993609883312,0.002823376045153533,0.010132425648859276
dose0_unvaccinated,6,2064,1537107,0.001342782252634332,-6.613011509631518,-0.07962993609883312,0.002165223059509141,0.012297648708368417
dose0_unvaccinated,7,1940,1535043,0.001263808245111049,-6.673625699583019,-0.07962993609883312,0.002206790355587448,0.014504439063955866
dose0_unvaccinated,8,1938,1533103,0.0012641029337233049,-6.673392551665436,-0.07962993609883312,0.0023902601660511355,0.016894699230007
dose0_unvaccinated,9,1581,1531165,0.0010325471128193237,-6.875726604320872,-0.07962993609883312,0.002114245686660749,0.01900894491666775
dose0_unvaccinated,10,1431,1529584,0.000935548489000931,-6.974377581417068,-0.07962993609883312,0.0020744105863355223,0.021083355503003273
dose0_unvaccinated,11,1342,1528153,0.000878184317931516,-7.037654057054265,-0.07962993609883312,0.0021086132818060577,0.02319196878480933
dose0_unvaccinated,12,1374,1526811,0.0008999149207072781,-7.013210331655915,-0.07962993609883312,0.0023398906102306497,0.02553185939503998
dose1,0,366,434763,0.0008418379668923068,-7.079923000610768,-0.028716026399844368,0.0008418379668923068,0.0008418379668923068
dose1,1,301,434397,0.0006929145459107683,-7.274603876751792,-0.028716026399844368,0.0007131007448890099,0.0015549387117813167
dose1,2,317,434096,0.0007302532158785153,-7.222119212901238,-0.028716026399844368,0.0007734208965367782,0.002328359608318095
dose1,3,296,433779,0.0006823751265045104,-7.289931012473822,-0.028716026399844368,0.0007437668593897531,0.003072126467707848
dose1,4,324,433483,0.0007474341554340078,-7.198864342955175,-0.028716026399844368,0.0008384125819981699,0.003910539049706018
dose1,5,321,433159,0.0007410673678718439,-7.207419021993881,-0.028716026399844368,0.0008554876591912778,0.0047660267088972955
dose1,6,261,432838,0.0006029969642221801,-7.413598395707174,-0.028716026399844368,0.0007163782579263605,0.0054824049668236565
dose1,7,254,432577,0.0005871786988212504,-7.440181357171322,-0.028716026399844368,0.0007179079701768088,0.006200312937000465
dose1,8,294,432323,0.0006800470944178311,-7.293348505695432,-0.028716026399844368,0.0008556746853829536,0.007055987622383419
dose1,9,267,432029,0.0006180140685000312,-7.388999336202534,-0.028716026399844368,0.0008002750326199352,0.007856262655003355
dose1,10,218,431762,0.0005049077964248822,-7.591134726695783,-0.028716026399844368,0.00067285919999436,0.008529121854997714
dose1,11,232,431544,0.0005376045084626365,-7.528387382513273,-0.028716026399844368,0.0007373033922172247,0.009266425247214938
dose1,12,233,431312,0.0005402121897837296,-7.523548551544303,-0.028716026399844368,0.0007624632596217889,0.010028888506836727
dose2,0,2029,2499868,0.0008116428547427304,-7.116450148618646,-0.011224800556368679,0.0008116428547427304,0.0008116428547427304
dose2,1,2262,2497839,0.0009055827857600109,-7.006931859353254,-0.011224800556368679,0.0009158050359471217,0.0017274478906898522
dose2,2,2500,2495577,0.0010017723356161722,-6.905984512099458,-0.011224800556368679,0.0010245160635673465,0.0027519639542571985
dose2,3,2822,2493077,0.0011319345531646235,-6.783827116098108,-0.011224800556368679,0.00117070082423121,0.0039226647784884085
dose2,4,3282,2490255,0.0013179373196720817,-6.631687401185899,-0.011224800556368679,0.001378460201266914,0.005301124979755323
dose2,5,3459,2486973,0.0013908474277766587,-6.577842057335883,-0.011224800556368679,0.0014711394321195203,0.0067722644118748425
dose2,6,2950,2483514,0.0011878330462401258,-6.735624601385345,-0.011224800556368679,0.0012705876130886106,0.008042852024963453
dose2,7,2931,2480564,0.001181586123155863,-6.74089757092925,-0.011224800556368679,0.0012781724853966432,0.009321024510360097
dose2,8,3014,2477633,0.0012164836357927101,-6.711790847707285,-0.011224800556368679,0.0013307768051081979,0.010651801315468295
dose2,9,3022,2474619,0.0012211980915041872,-6.707922859908419,-0.011224800556368679,0.0013510142735295191,0.012002815588997814
dose2,10,2785,2471597,0.001126801820847007,-6.7883719060182015,-0.011224800556368679,0.00126065493868812,0.013263470527685933
