t,cum_vax,cum_ref,cohort,kcor_ratio
8,0.011468090620966903,0.01356784875759515,dose3,0.8452401574495689
9,0.01320869167813653,0.015422113377923256,dose3,0.8564774070581198
10,0.014924122986334429,0.01712477047064772,dose3,0.8714933149640314
11,0.017206705267026046,0.019408135111223062,dose3,0.8865717992755227
12,0.019471361559916016,0.021585031140774504,dose3,0.9020770659085219
13,0.021237520902562593,0.023400123877486072,dose3,0.9075815586638086
14,0.02331188695172846,0.025404134063232782,dose3,0.917641470982077
15,0.02520034471713195,0.027332348244585792,dose3,0.9219970597001975
16,0.02708593621928103,0.029187417358879374,dose3,0.9280004422903476
17,0.02889645222147808,0.03110539135168377,dose3,0.9289853290653068
18,0.03083337642631439,0.03305906030497253,dose3,0.9326755249829034
0,0.0,0.0016755274092194157,dose4,0.0
1,0.0034123582456020173,0.0033422090309365754,dose4,1.02098887681624
2,0.013228534607237765,0.00504794599269493,dose4,2.6205776812510853
3,0.013228534607237765,0.006463054621165836,dose4,2.046792945532115
4,0.016248079703322225,0.00781617544939717,dose4,2.078776225845416
5,0.016248079703322225,0.009090847532596827,dose4,1.787300869723597
6,0.016248079703322225,0.010489532301621387,dose4,1.5489803772530208
7,0.0188914369402483,0.011957628961743433,dose4,1.5798647875016558
8,0.0188914369402483,0.01356784875759515,dose4,1.3923678894401508
9,0.02131337644968585,0.015422113377923256,dose4,1.3820010219101313
10,0.023635919957351204,0.01712477047064772,dose4,1.3802182047627172
11,0.023635919957351204,0.019408135111223062,dose4,1.2178357075876665
12,0.025763975222713127,0.021585031140774504,dose4,1.193603801332995
13,0.025763975222713127,0.023400123877486072,dose4,1.1010187534263598
14,0.025763975222713127,0.025404134063232782,dose4,1.0141646693239184
15,0.025763975222713127,0.027332348244585792,dose4,0.94261843114318
16,0.029324082733344536,0.029187417358879374,dose4,1.0046823386865678
17,0.031037498579418506,0.03110539135168377,dose4,0.9978173310055652
18,0.031037498579418506,0.03305906030497253,dose4,0.938849994287684
0,0.0,0.0016755274092194157,dose5,0.0
1,0.0,0.0033422090309365754,dose5,0.0
2,0.0,0.00504794599269493,dose5,0.0
3,0.039999999999998405,0.006463054621165836,dose5,6.189023973712602
4,0.039999999999998405,0.00781617544939717,dose5,5.117592389506283
5,0.039999999999998405,0.009090847532596827,dose5,4.400029793940704
6,0.039999999999998405,0.010489532301621387,dose5,3.8133254034598094
7,0.039999999999998405,0.011957628961743433,dose5,3.345144771143762
8,0.039999999999998405,0.01356784875759515,dose5,2.9481460702942055
9,0.039999999999998405,0.015422113377923256,dose5,2.5936782474096383
10,0.039999999999998405,0.01712477047064772,dose5,2.335797730324246
11,0.039999999999998405,0.019408135111223062,dose5,2.0609914228599315
12,0.039999999999998405,0.021585031140774504,dose5,1.8531360801506822
13,0.039999999999998405,0.023400123877486072,dose5,1.709392659958273
14,0.039999999999998405,0.025404134063232782,dose5,1.5745468788214108
15,0.039999999999998405,0.027332348244585792,dose5,1.4634673772114863
16,0.039999999999998405,0.029187417358879374,dose5,1.3704535590388296
17,0.039999999999998405,0.03110539135168377,dose5,1.2859507069518743
18,0.039999999999998405,0.03305906030497253,dose5,1.2099557467691213
0,0.0,0.0016755274092194157,dose6,0.0
1,0.0,0.0033422090309365754,dose6,0.0
2,0.0,0.00504794599269493,dose6,0.0
3,0.0,0.006463054621165836,dose6,0.0
4,0.0,0.00781617544939717,dose6,0.0
5,0.0,0.009090847532596827,dose6,0.0
6,0.0,0.010489532301621387,dose6,0.0
7,0.0,0.011957628961743433,dose6,0.0
8,0.0,0.01356784875759515,dose6,0.0
9,0.0,0.015422113377923256,dose6,0.0
10,0.0,0.01712477047064772,dose6,0.0
11,0.0,0.019408135111223062,dose6,0.0
12,0.0,0.021585031140774504,dose6,0.0
13,0.0,0.023400123877486072,dose6,0.0
14,0.0,0.025404134063232782,dose6,0.0
15,0.0,0.027332348244585792,dose6,0.0
16,0.0,0.029187417358879374,dose6,0.0
17,0.0,0.03110539135168377,dose6,0.0
18,0.0,0.03305906030497253,dose6,0.0
