icd,vacc_pct,unvacc_pct,diff
E11,0.0412335886214442,0.015477631236017104,0.0257559573854271
C34,0.05928610503282276,0.03532657079377695,0.02395953423904581
I50,0.04766137855579869,0.02389252877863994,0.02376884977715875
U07,0.034327133479212256,0.01181853135394437,0.022508602125267885
J44,0.03750683807439825,0.01720396256260854,0.020302875511789713
G30,0.02598468271334792,0.01168176668980484,0.014302916023543081
C25,0.035934080962800874,0.022759704485106846,0.013174376477694028
I10,0.014838621444201313,0.0061905364013346165,0.008648085042866696
A41,0.014701859956236324,0.006239565243195958,0.008462294713040365
R99,0.012103391684901531,0.004975137216245578,0.007128254468655953
I48,0.01012035010940919,0.0035636226637111735,0.006556727445698017
F01,0.009026258205689279,0.0025624021035953624,0.006463856102093916
I11,0.015693380743982493,0.010990201973023816,0.004703178770958678
C80,0.014941192560175055,0.010280573998714928,0.004660618561460127
K70,0.0051285557986870895,0.0020256653084817318,0.0031028904902053577
G20,0.0055388402625820565,0.0024566030237893103,0.0030822372387927463
I35,0.005778172866520788,0.0027223909559850024,0.0030557819105357857
I71,0.006838074398249453,0.004015204101907738,0.002822870296341715
C71,0.008308260393873085,0.006009903826055991,0.0022983565678170942
C92,0.006667122538293217,0.004479687866909918,0.002187434671383298
C83,0.004410557986870897,0.0025391779153452533,0.001871380071525644
A49,0.002222374179431072,0.00038448933880736054,0.0018378848406237114
N17,0.004581509846827134,0.00278432212465196,0.0017971877221751738
I69,0.006427789934354486,0.0046887055611608995,0.0017390843731935864
F03,0.002324945295404814,0.0006115702905862043,0.0017133750048186098
J18,0.019830415754923413,0.018153573815501887,0.001676841939421525
N39,0.002803610503282276,0.0011612094125054513,0.0016424010907768246
J84,0.003692560175054705,0.0021185620614821675,0.0015739981135725373
A04,0.002324945295404814,0.0007586568161702281,0.001566288479234586
K56,0.004137035010940919,0.002590787222567718,0.001546247788373201
C15,0.0031455142231947486,0.0016127908507020156,0.001532723372492733
S06,0.0051285557986870895,0.0037236115161008135,0.001404944282586276
I42,0.0030087527352297594,0.00166440015792448,0.0013443525773052794
C90,0.0060516958424507656,0.004900303720773005,0.001151392121677761
C67,0.006085886214442013,0.004951913027995468,0.0011339731864465448
C24,0.0055388402625820565,0.004428078559687454,0.0011107617028946028
E86,0.0014701859956236323,0.00036384561591837474,0.0011063403797052576
J45,0.0026326586433260395,0.0015508596820350581,0.0010817989612909814
C43,0.003863512035010941,0.0028049658475409454,0.0010585461874699957
I60,0.00324808533916849,0.0022759704485106843,0.0009721148906578058
C21,0.0017778993435448578,0.0008438121730872946,0.0009340871704575632
E66,0.0015043763676148797,0.0006089898252250811,0.0008953865423897986
M46,0.001162472647702407,0.0002786902590013083,0.0008837823887010987
K57,0.0024958971553610504,0.0016721415540078498,0.0008237556013532005
C22,0.009060448577680525,0.008236845432705335,0.0008236031449751907
C57,0.003213894967177243,0.002397252320483476,0.0008166426466937669
E43,0.0011966630196936542,0.00039739166561297666,0.0007992713540806776
D37,0.0010940919037199124,0.00029675351652917086,0.0007973383871907416
G40,0.001299234135667396,0.0005212540029468914,0.0007779801327205046
D38,0.0010257111597374179,0.0002580465361123225,0.0007676646236250953
R09,0.0011966630196936542,0.0004335181806687018,0.0007631448390249524
T78,0.0008547592997811816,0.00010063814908380577,0.0007541211506973759
D68,0.0009915207877461707,0.0002374028132233367,0.000754117974522834
A46,0.0009915207877461707,0.0002374028132233367,0.000754117974522834
C65,0.0016411378555798686,0.0008954214803097591,0.0007457163752701096
C56,0.015180525164113785,0.01444286462620669,0.000737660537907095
G12,0.0015385667396061269,0.0008205879848371856,0.0007179787547689413
I13,0.0019488512035010942,0.0012463647694225177,0.0007024864340785765
J10,0.0009573304157549234,0.0002606270014734457,0.0006967034142814777
I33,0.001299234135667396,0.0006270530827529436,0.0006721810529144523
D46,0.002188183807439825,0.0015431182859516886,0.0006450655214881363
G31,0.0010257111597374179,0.00039997213097409985,0.0006257390287633181
C94,0.0010257111597374179,0.0004025525963352231,0.0006231585634021948
I49,0.0017095185995623632,0.0010966977784773707,0.0006128208210849926
G41,0.0008205689277899343,0.00021159815961210445,0.0006089707681778299
E78,0.0007179978118161926,0.0001238623373339148,0.0005941354744822778
M05,0.0008547592997811816,0.000286431655084678,0.0005683276446965036
J12,0.0011282822757111598,0.000562541448724863,0.0005657408269862968
I38,0.0007863785557986871,0.00022450048641772056,0.0005618780693809666
I12,0.001299234135667396,0.0007560763508091049,0.000543157784858291
J69,0.0006838074398249453,0.00018579350600087219,0.000498013933824073
C17,0.0012650437636761488,0.0007767200736980908,0.000488323689978058
N19,0.0008889496717724289,0.00040513306169634634,0.00048381661007608257
F10,0.000649617067833698,0.00017031071383413285,0.0004793063539995651
C02,0.0008547592997811816,0.00038706980416848373,0.0004676894956126979
L03,0.0006838074398249453,0.00022192002105659735,0.0004618874187683479
J22,0.0005128555798687089,7.22530301114503e-05,0.0004406025497572586
K63,0.0009915207877461707,0.0005806047062527257,0.000410916081493445
R98,0.0015727571115973743,0.001171531273949944,0.0004012258376474302
K72,0.0012308533916849016,0.000848973103809541,0.0003818802878753606
C44,0.0010940919037199124,0.0007560763508091049,0.0003380155529108075
C04,0.0005128555798687089,0.00017805210991750253,0.00033480346995120637
J96,0.0014359956236323851,0.0011044391745607402,0.0003315564490716449
M06,0.0005470459518599562,0.0002167590903343509,0.0003302868615256053
C48,0.0013334245076586434,0.0010063814908380577,0.0003270430168205857
K76,0.0009915207877461707,0.0006786623899754082,0.00031285839777076246
C10,0.0005470459518599562,0.0002374028132233367,0.0003096431386366195
D47,0.0007179978118161926,0.0004102939924185928,0.0003077038193975998
J15,0.0022565645514223197,0.0019508318130091581,0.00030573273841316153
D43,0.00044447483588621445,0.00015224745630627027,0.0002922273795799442
D86,0.00044447483588621445,0.0001548279216673935,0.00028964691421882094
C32,0.0007521881838074399,0.0004644837650021805,0.00028770441880525936
G21,0.0005128555798687089,0.0002270809517788438,0.0002857746280898651
T51,0.00044447483588621445,0.00015998885238963995,0.0002844859834965745
A09,0.0004786652078774617,0.00019611536744536508,0.00028254984043209663
A40,0.0003760940919037199,9.547721836155932e-05,0.0002806168735421606
T43,0.00041028446389496716,0.0001341841987784077,0.0002761002651165595
S27,0.0004786652078774617,0.0002167590903343509,0.0002619061175431108
U10,0.00041028446389496716,0.00014966699094514705,0.00026061747294982014
K51,0.0005812363238512035,0.0003302995662237728,0.00025093675762743073
C76,0.0019146608315098468,0.0016669806232856032,0.0002476802082242435
