icd,pre_pct,post_pct,diff
Q24,3.6142431305278846e-05,4.998678739805113e-05,1.3844356092772285e-05
D50,0.00018888428028992083,0.00020164799567846446,1.2763715388543624e-05
S35,6.44868675574617e-05,7.674153028228849e-05,1.2254662724826794e-05
K40,0.00011344134355313592,0.00012557425258984903,1.2132909036713117e-05
S15,3.7575682455664306e-05,4.944000640228178e-05,1.1864323946617476e-05
K22,0.0002755732599278147,0.0002869634206246364,1.1390160696821692e-05
M33,5.36447344548119e-05,6.476136287906912e-05,1.1116628424257219e-05
F31,2.7311710529815414e-05,3.8401016690620186e-05,1.1089306160804772e-05
T67,4.01317372948185e-05,5.108034938958982e-05,1.0948612094771323e-05
D35,6.302418112316995e-05,7.382611600658611e-05,1.0801934883416159e-05
T68,0.0003581740248613929,0.0003687561472003849,1.0582122338991993e-05
C37,6.268100454144096e-05,7.321883191186488e-05,1.053782737042392e-05
S81,4.2368395910559916e-05,5.290220167375351e-05,1.0533805763193597e-05
C46,4.2247055719777605e-05,5.235542067798417e-05,1.0108364958206565e-05
N25,4.103420600020843e-05,5.108034938958982e-05,1.0046143389381394e-05
G10,0.00017302957666332674,0.00018292036646234123,9.890789799014494e-06
G83,2.688673051938725e-05,3.65791644064565e-05,9.692433887069246e-06
K27,0.00022558946924525037,0.00023521528404137353,9.625814796123154e-06
I28,8.859808307474494e-05,9.821222561089044e-05,9.614142536145504e-06
Q23,4.3290312666551653e-05,5.290220167375351e-05,9.611889007201859e-06
L51,2.7091702699327944e-05,3.65791644064565e-05,9.487461707128553e-06
G36,4.34813777142211e-05,5.290220167375351e-05,9.420823959532413e-06
D81,4.561609554973018e-05,5.47240539579172e-05,9.10795840818702e-06
S70,6.107700907468252e-05,6.998948790256866e-05,8.91247882788614e-06
Q61,9.795576437802482e-05,0.00010678612027477396,8.830355896749146e-06
S36,0.00013277524851920425,0.0001415074737281736,8.73222520896935e-06
F06,8.040849078431043e-05,8.854476895546823e-05,8.136278171157798e-06
G12,0.0008414990067836054,0.0008494820314057418,7.983024622136396e-06
F09,2.6890057776288062e-05,3.4848066770720635e-05,7.958008994432573e-06
R55,2.703622537010892e-05,3.4848066770720635e-05,7.811841400611714e-06
K42,0.00014774922894554164,0.00015555833948338263,7.809110537840985e-06
S85,3.22067264047437e-05,3.9712046647907686e-05,7.505320243163988e-06
