icd,count,pct
T93,3,0.00010452233293847119
C30,3,0.00010452233293847119
K21,3,0.00010452233293847119
T31,3,0.00010452233293847119
E06,3,0.00010452233293847119
M00,3,0.00010452233293847119
G37,3,0.00010452233293847119
I95,3,0.00010452233293847119
K28,3,0.00010452233293847119
R96,3,0.00010452233293847119
G06,3,0.00010452233293847119
K35,3,0.00010452233293847119
K40,3,0.00010452233293847119
A85,3,0.00010452233293847119
I47,3,0.00010452233293847119
T46,3,0.00010452233293847119
E16,3,0.00010452233293847119
S14,3,0.00010452233293847119
A39,3,0.00010452233293847119
A16,3,0.00010452233293847119
C00,3,0.00010452233293847119
S26,3,0.00010452233293847119
B99,3,0.00010452233293847119
Q61,3,0.00010452233293847119
S29,3,0.00010452233293847119
D64,3,0.00010452233293847119
D61,3,0.00010452233293847119
S36,3,0.00010452233293847119
C70,3,0.00010452233293847119
D65,3,0.00010452233293847119
B34,3,0.00010452233293847119
D70,3,0.00010452233293847119
J09,3,0.00010452233293847119
D35,3,0.00010452233293847119
G95,3,0.00010452233293847119
D42,3,0.00010452233293847119
L51,2,6.968155529231412e-05
T02,2,6.968155529231412e-05
F70,2,6.968155529231412e-05
G62,2,6.968155529231412e-05
N20,2,6.968155529231412e-05
C14,2,6.968155529231412e-05
S09,2,6.968155529231412e-05
R04,2,6.968155529231412e-05
C37,2,6.968155529231412e-05
Q85,2,6.968155529231412e-05
Q28,2,6.968155529231412e-05
G92,2,6.968155529231412e-05
B44,2,6.968155529231412e-05
C86,2,6.968155529231412e-05
S52,2,6.968155529231412e-05
S55,2,6.968155529231412e-05
S70,2,6.968155529231412e-05
G70,2,6.968155529231412e-05
S80,2,6.968155529231412e-05
S81,2,6.968155529231412e-05
M33,2,6.968155529231412e-05
B18,2,6.968155529231412e-05
G81,2,6.968155529231412e-05
G45,2,6.968155529231412e-05
E07,2,6.968155529231412e-05
F72,2,6.968155529231412e-05
E23,2,6.968155529231412e-05
J46,2,6.968155529231412e-05
T76,2,6.968155529231412e-05
T62,2,6.968155529231412e-05
E84,2,6.968155529231412e-05
T58,2,6.968155529231412e-05
T82,2,6.968155529231412e-05
F11,2,6.968155529231412e-05
E21,2,6.968155529231412e-05
G04,2,6.968155529231412e-05
J90,2,6.968155529231412e-05
J98,2,6.968155529231412e-05
K11,2,6.968155529231412e-05
T44,2,6.968155529231412e-05
B00,2,6.968155529231412e-05
J04,2,6.968155529231412e-05
D59,2,6.968155529231412e-05
K73,2,6.968155529231412e-05
G25,2,6.968155529231412e-05
A08,2,6.968155529231412e-05
G23,2,6.968155529231412e-05
D89,2,6.968155529231412e-05
T67,2,6.968155529231412e-05
K44,2,6.968155529231412e-05
A15,1,3.484077764615706e-05
S11,1,3.484077764615706e-05
T98,1,3.484077764615706e-05
T97,1,3.484077764615706e-05
T88,1,3.484077764615706e-05
T95,1,3.484077764615706e-05
S07,1,3.484077764615706e-05
A26,1,3.484077764615706e-05
S15,1,3.484077764615706e-05
S08,1,3.484077764615706e-05
I15,1,3.484077764615706e-05
G98,1,3.484077764615706e-05
I01,1,3.484077764615706e-05
A19,1,3.484077764615706e-05
T59,1,3.484077764615706e-05
T65,1,3.484077764615706e-05
S64,1,3.484077764615706e-05
T05,1,3.484077764615706e-05
T29,1,3.484077764615706e-05
S91,1,3.484077764615706e-05
S89,1,3.484077764615706e-05
T32,1,3.484077764615706e-05
S88,1,3.484077764615706e-05
B02,1,3.484077764615706e-05
S85,1,3.484077764615706e-05
G96,1,3.484077764615706e-05
S30,1,3.484077764615706e-05
A81,1,3.484077764615706e-05
T52,1,3.484077764615706e-05
S40,1,3.484077764615706e-05
T55,1,3.484077764615706e-05
B17,1,3.484077764615706e-05
S35,1,3.484077764615706e-05
B94,1,3.484077764615706e-05
S31,1,3.484077764615706e-05
T28,1,3.484077764615706e-05
N01,1,3.484077764615706e-05
I28,1,3.484077764615706e-05
J94,1,3.484077764615706e-05
J61,1,3.484077764615706e-05
J62,1,3.484077764615706e-05
J63,1,3.484077764615706e-05
J64,1,3.484077764615706e-05
J67,1,3.484077764615706e-05
J68,1,3.484077764615706e-05
J86,1,3.484077764615706e-05
E12,1,3.484077764615706e-05
R55,1,3.484077764615706e-05
E04,1,3.484077764615706e-05
K31,1,3.484077764615706e-05
K38,1,3.484077764615706e-05
K46,1,3.484077764615706e-05
E01,1,3.484077764615706e-05
D82,1,3.484077764615706e-05
D80,1,3.484077764615706e-05
J47,1,3.484077764615706e-05
E24,1,3.484077764615706e-05
E26,1,3.484077764615706e-05
E27,1,3.484077764615706e-05
F60,1,3.484077764615706e-05
I81,1,3.484077764615706e-05
I73,1,3.484077764615706e-05
F32,1,3.484077764615706e-05
F15,1,3.484077764615706e-05
J01,1,3.484077764615706e-05
F13,1,3.484077764615706e-05
F09,1,3.484077764615706e-05
F07,1,3.484077764615706e-05
F06,1,3.484077764615706e-05
F05,1,3.484077764615706e-05
F71,1,3.484077764615706e-05
J36,1,3.484077764615706e-05
J39,1,3.484077764615706e-05
E68,1,3.484077764615706e-05
D76,1,3.484077764615706e-05
D75,1,3.484077764615706e-05
D57,1,3.484077764615706e-05
N05,1,3.484077764615706e-05
G72,1,3.484077764615706e-05
C58,1,3.484077764615706e-05
C47,1,3.484077764615706e-05
C46,1,3.484077764615706e-05
N21,1,3.484077764615706e-05
N25,1,3.484077764615706e-05
C40,1,3.484077764615706e-05
N72,1,3.484077764615706e-05
O67,1,3.484077764615706e-05
Q21,1,3.484077764615706e-05
Q23,1,3.484077764615706e-05
Q24,1,3.484077764615706e-05
Q44,1,3.484077764615706e-05
Q76,1,3.484077764615706e-05
C33,1,3.484077764615706e-05
G71,1,3.484077764615706e-05
N04,1,3.484077764615706e-05
G36,1,3.484077764615706e-05
I78,1,3.484077764615706e-05
G50,1,3.484077764615706e-05
D16,1,3.484077764615706e-05
G54,1,3.484077764615706e-05
L12,1,3.484077764615706e-05
L88,1,3.484077764615706e-05
D12,1,3.484077764615706e-05
L94,1,3.484077764615706e-05
G61,1,3.484077764615706e-05
I40,1,3.484077764615706e-05
M34,1,3.484077764615706e-05
M41,1,3.484077764615706e-05
G64,1,3.484077764615706e-05
M47,1,3.484077764615706e-05
C75,1,3.484077764615706e-05
M87,1,3.484077764615706e-05
L08,1,3.484077764615706e-05
