icd,pre_pct,post_pct,diff
K50,0.0002862597308876646,0.00032537592167707015,3.911619078940555e-05
G96,3.532448627674195e-05,7.351808541791446e-05,3.819359914117251e-05
L08,3.106409858907258e-05,6.825881198124615e-05,3.719471339217357e-05
J86,8.578595838020528e-05,0.000122934504484245,3.714854610403973e-05
E72,1.8247509214992153e-05,5.511160099200882e-05,3.686409177701667e-05
B34,3.214002729566133e-05,6.891646431143805e-05,3.6776437015776724e-05
D20,0.0,3.674106732800588e-05,3.674106732800588e-05
B01,0.0,3.674106732800588e-05,3.674106732800588e-05
I73,2.7754204735987528e-05,6.365719087476974e-05,3.5902986138782215e-05
E06,4.3529104868938155e-05,7.89915235024108e-05,3.546241863347265e-05
N15,0.00014013530042583942,0.0001752675990429766,3.513229861713718e-05
D70,9.434392261573299e-05,0.00012844389333064405,3.409997071491107e-05
M54,3.739643948596614e-05,7.065251907412396e-05,3.325607958815782e-05
K38,0.0,3.315050668868915e-05,3.315050668868915e-05
G91,0.0002239620493903358,0.00025710953050247007,3.314748111213426e-05
Q24,2.8142820137722047e-05,6.0835154486235886e-05,3.269233434851384e-05
G92,0.00010376934806531252,0.00013634698926992092,3.2577641204608395e-05
F50,6.999421297132868e-05,0.00010217784292071816,3.218362994938949e-05
Q60,1.9073413568826414e-05,5.118842459091917e-05,3.211501102209276e-05
K62,9.43622369102634e-05,0.00012602181466921745,3.165957775895406e-05
N32,4.167198484904999e-05,7.330392077008645e-05,3.163193592103646e-05
E04,4.097942403056874e-05,7.178203065522856e-05,3.0802606624659814e-05
D39,0.00017918970452837236,0.00020965091004000738,3.0461205511635018e-05
K11,3.081391819899025e-05,6.102755415643558e-05,3.0213635957445332e-05
K66,0.0001583956659399311,0.00018793537158794736,2.953970564801626e-05
G25,2.816791786418981e-05,5.5797624890749505e-05,2.7629707026559694e-05
E41,0.0006879684144588519,0.0007153638170525445,2.7395402593692695e-05
K35,0.0001381498760580727,0.00016539912530647797,2.7249249248405277e-05
F19,1.8328941662720715e-05,4.533776635937736e-05,2.7008824696656647e-05
K82,0.0001376392107525927,0.00016457083828371467,2.693162753112196e-05
D69,0.00029070068326080516,0.0003174804049311472,2.6779721670342025e-05
A52,2.4440797020369957e-05,5.118842459091917e-05,2.6747627570549215e-05
Q23,4.486094263084533e-05,7.152054645546694e-05,2.6659603824621614e-05
C11,0.00014139843848622443,0.00016740045386560247,2.600201537937804e-05
T68,0.00044715530213173,0.00047262625716072704,2.547095502899706e-05
K46,4.624265669959479e-05,7.15602868140466e-05,2.5317630114451815e-05
B44,2.952650955245574e-05,5.471164326490157e-05,2.518513371244583e-05
T44,3.7341654490677184e-05,6.214287995326576e-05,2.4801225462588576e-05
Q28,3.010976478728366e-05,5.249615005794905e-05,2.2386385270665392e-05
F17,1.845572398429927e-05,4.070680108191871e-05,2.2251077097619437e-05
J98,0.00010032348779795502,0.0001225421259504917,2.221863815253667e-05
F06,7.037580719480738e-05,9.2368057526184e-05,2.199225033137663e-05
B37,8.201389255276719e-05,0.00010395742763866072,2.194353508589354e-05
S55,3.174962974794985e-05,5.358971087715092e-05,2.184008112920107e-05
C48,0.000750726753306504,0.000772422152326612,2.169539902010793e-05
F09,1.8660461391909285e-05,3.9731691376661735e-05,2.107122998475245e-05
E24,2.920831587698779e-05,5.022468367569309e-05,2.10163677987053e-05
A84,2.4546145475159376e-05,4.533776635937736e-05,2.0791620884217986e-05
C94,0.0005124086599361592,0.0005330406615446609,2.0632001608501664e-05
C86,6.816883607182495e-05,8.86306742043736e-05,2.0461838132548654e-05
J47,3.4419183142962245e-05,5.484428016312086e-05,2.0425097020158612e-05
D81,3.478933773964323e-05,5.511160099200882e-05,2.032226325236559e-05
S81,3.4885105124564594e-05,5.5147551753911534e-05,2.026244662934694e-05
C08,0.00013178260270741598,0.00015142362729447732,1.9641024587061347e-05
F72,5.292512437409597e-05,7.243210379206652e-05,1.9506979417970553e-05
K83,0.000931509152301082,0.0009501118300310153,1.8602677729933313e-05
M65,1.8172566693319764e-05,3.674106732800588e-05,1.8568500634686118e-05
A43,0.0,1.837053366400294e-05,1.837053366400294e-05
A17,0.0,1.837053366400294e-05,1.837053366400294e-05
S58,0.0,1.837053366400294e-05,1.837053366400294e-05
S60,0.0,1.837053366400294e-05,1.837053366400294e-05
N72,0.0,1.837053366400294e-05,1.837053366400294e-05
G24,0.0,1.837053366400294e-05,1.837053366400294e-05
O00,0.0,1.837053366400294e-05,1.837053366400294e-05
D57,0.0,1.837053366400294e-05,1.837053366400294e-05
N31,0.0,1.837053366400294e-05,1.837053366400294e-05
B67,0.0,1.837053366400294e-05,1.837053366400294e-05
G50,0.0,1.7716670930487997e-05,1.7716670930487997e-05
L95,0.0,1.7716670930487997e-05,1.7716670930487997e-05
K45,7.63995756716057e-05,9.409653309551599e-05,1.7696957423910282e-05
D65,5.794711654538824e-05,7.503997553277236e-05,1.7092858987384117e-05
C66,0.00019013425241522496,0.0002072136729918729,1.7079420576647948e-05
H34,0.0,1.7062808196973057e-05,1.7062808196973057e-05
B46,0.0,1.7062808196973057e-05,1.7062808196973057e-05
G44,0.0,1.7062808196973057e-05,1.7062808196973057e-05
S89,0.0,1.7062808196973057e-05,1.7062808196973057e-05
A35,0.0,1.7062808196973057e-05,1.7062808196973057e-05
N87,0.0,1.7062808196973057e-05,1.7062808196973057e-05
Q78,0.0,1.7062808196973057e-05,1.7062808196973057e-05
I00,0.0,1.674156122523103e-05,1.674156122523103e-05
E83,9.32250340274882e-05,0.00010939491496125435,1.6169880933766147e-05
F60,0.0,1.608769849171609e-05,1.608769849171609e-05
T32,1.8172566693319764e-05,3.4125616393946114e-05,1.595304970062635e-05
A31,2.104959673189361e-05,3.674106732800588e-05,1.5691470596112273e-05
E26,1.865867425158004e-05,3.4125616393946114e-05,1.5466942142366073e-05
D64,0.0003108406561549062,0.0003262988478037006,1.5458191648794423e-05
D16,1.872974845947819e-05,3.4125616393946114e-05,1.5395867934467926e-05
C93,0.000171066973581278,0.00018642106066644334,1.5354087085165335e-05
G72,5.565888623646477e-05,7.086668372195199e-05,1.5207797485487219e-05
T64,0.0,1.5112588786459121e-05,1.5112588786459121e-05
S54,0.0,1.5112588786459121e-05,1.5112588786459121e-05
R18,0.0,1.5112588786459121e-05,1.5112588786459121e-05
Q82,0.0,1.5112588786459121e-05,1.5112588786459121e-05
B24,0.0,1.5112588786459121e-05,1.5112588786459121e-05
B43,0.0,1.5112588786459121e-05,1.5112588786459121e-05
Q93,0.0,1.5112588786459121e-05,1.5112588786459121e-05
L72,0.0,1.5112588786459121e-05,1.5112588786459121e-05
M62,0.0,1.5112588786459121e-05,1.5112588786459121e-05
O90,0.0,1.5112588786459121e-05,1.5112588786459121e-05
O82,0.0,1.5112588786459121e-05,1.5112588786459121e-05
A37,0.0,1.5112588786459121e-05,1.5112588786459121e-05
J03,2.1809725783088737e-05,3.674106732800588e-05,1.4931341544917145e-05
C12,2.9515865091744013e-05,4.44224194261008e-05,1.4906554334356788e-05
Q01,1.9338619222587506e-05,3.4125616393946114e-05,1.4786997171358608e-05
I78,2.9060162777726566e-05,4.377234628926283e-05,1.4712183511536263e-05
C13,0.00018497416899348435,0.0001995682716556807,1.459410266219636e-05
G06,8.223146189643076e-05,9.670440483622185e-05,1.4472942939791088e-05
S30,1.8861631172616482e-05,3.3261378609280116e-05,1.4399747436663633e-05
I82,0.0005777588061387599,0.0005921246028815029,1.4365796742743086e-05
L51,1.834251987453062e-05,3.217539698343218e-05,1.383287710890156e-05
D52,2.2928076334884338e-05,3.674106732800588e-05,1.3812990993121544e-05
Q90,0.0002358049848672555,0.0002492140137565471,1.34090288892916e-05
M41,2.206767509388618e-05,3.511209488923397e-05,1.3044419795347788e-05
D62,5.760213620865425e-05,7.0002445937286e-05,1.240030972863175e-05
E15,3.27797909384054e-05,4.5072492562938785e-05,1.2292701624533385e-05
G11,3.509376563911985e-05,4.7030291166806644e-05,1.1936525527686793e-05
T48,2.4836551258200167e-05,3.674106732800588e-05,1.1904516069805715e-05
D60,1.8328941662720715e-05,3.0225177572918242e-05,1.1896235910197528e-05
D72,2.48743128295688e-05,3.674106732800588e-05,1.186675449843708e-05
D76,2.9626077702145662e-05,4.134268843448229e-05,1.1716610732336629e-05
D53,3.2905531799951105e-05,4.461860869297746e-05,1.1713076893026358e-05
E76,1.8705760078361458e-05,3.0225177572918242e-05,1.1519417494556785e-05
D35,5.98324234165283e-05,7.134612216621859e-05,1.1513698749690294e-05
T47,1.872974845947819e-05,3.0225177572918242e-05,1.1495429113440054e-05
Q85,2.7911882676574787e-05,3.938488983061443e-05,1.1473007154039646e-05
T57,1.8888779450749562e-05,3.0225177572918242e-05,1.133639812216868e-05
G98,4.694353185829924e-05,5.8191331983627335e-05,1.1247800125328097e-05
S85,2.2369771245160528e-05,3.196123233560416e-05,9.591461090443631e-06
S70,5.9553986650922215e-05,6.913062895926607e-05,9.576642308343853e-06
J43,0.0007679269662461466,0.0007774672611154523,9.54029486930567e-06
K22,0.0003111468742247118,0.00032055255672941175,9.405682504699928e-06
F15,2.482996173552815e-05,3.4125616393946114e-05,9.295654658417965e-06
J09,6.095443661390656e-05,7.021661058511401e-05,9.262173971207449e-06
D50,0.00018223966586965317,0.0001914510110685758,9.211345198922632e-06
A48,8.347848293275337e-05,9.253869221875538e-05,9.060209286002006e-06
R04,1.8645870707445314e-05,2.7573775876955767e-05,8.927905169510453e-06
F79,2.7841876304613515e-05,3.674106732800588e-05,8.899191023392366e-06
F11,3.027834199437832e-05,3.894898134160447e-05,8.670639347226149e-06
C05,0.00017534053528002897,0.0001838131889257375,8.472653645708533e-06
G36,3.719686035441271e-05,4.550840105194874e-05,8.311540697536036e-06
D14,1.8633693411022577e-05,2.690193776248947e-05,8.268244351466893e-06
N00,3.733657527874855e-05,4.533776635937736e-05,8.001191080628811e-06
F70,1.829901838421734e-05,2.6248075028974526e-05,7.949056644757184e-06
E01,1.829901838421734e-05,2.5926828057232502e-05,7.627809673015161e-06
F31,2.5986873806395664e-05,3.348312245046206e-05,7.4962486440663965e-06
N01,2.616461428211394e-05,3.348312245046206e-05,7.31850816834812e-06
C46,5.027717034618059e-05,5.710535035777939e-05,6.828180011598804e-06
A08,4.394951934033794e-05,5.0213314885662204e-05,6.263795545324262e-06
T12,1.8385008169833334e-05,2.429785561846059e-05,5.912847448627257e-06
S11,5.063508502353222e-05,5.644769802758749e-05,5.81261300405527e-06
E27,3.291437414283543e-05,3.829890820476649e-05,5.38453406193106e-06
J36,2.7708394244254287e-05,3.30472139614521e-05,5.338819717197815e-06
K31,9.255834598642266e-05,9.761975176949839e-05,5.061405783075731e-06
T30,2.8093614380610768e-05,3.315050668868915e-05,5.056892308078379e-06
F73,2.1421164859297143e-05,2.6248075028974526e-05,4.826910169677383e-06
M48,2.54747523616998e-05,3.0225177572918242e-05,4.7504252112184425e-06
J61,2.15053708587574e-05,2.6248075028974526e-05,4.742704170217124e-06
F13,1.852731489774453e-05,2.2972154770479357e-05,4.444839872734826e-06
G45,3.0176801986316235e-05,3.434736023512806e-05,4.170558248811824e-06
G62,7.004337444718187e-05,7.416815855475244e-05,4.12478410757057e-06
M08,2.2224699546594713e-05,2.6248075028974526e-05,4.023375482379813e-06
F71,2.9340891419115667e-05,3.3261378609280116e-05,3.920487190164448e-06
G60,2.6424058643171573e-05,3.0225177572918242e-05,3.801118929746669e-06
L93,1.8244845831052727e-05,2.1886173144631415e-05,3.6413273135786875e-06
T91,3.315861225181753e-05,3.674106732800588e-05,3.582455076188349e-06
N34,3.325056983929792e-05,3.674106732800588e-05,3.4904974887079595e-06
D45,0.00018086782736162447,0.0001842490974147475,3.381270053123039e-06
R55,1.8586124329073754e-05,2.1886173144631415e-05,3.3000488155576606e-06
K61,4.660829136862208e-05,4.989585751059714e-05,3.2875661419750607e-06
I30,0.00010860636391782591,0.00011160282897485293,2.9964650570270235e-06
B00,3.029793355723622e-05,3.3261378609280116e-05,2.9634450520438956e-06
E85,0.00014014703521739874,0.0001428704582183625,2.723423000963759e-06
C37,6.864772143953513e-05,7.134612216621859e-05,2.6984007266834647e-06
A39,4.13404406187468e-05,4.396474595946252e-05,2.624305340715725e-06
C01,0.00024191198855237655,0.0002443982280022427,2.486239449866134e-06
T63,2.1931306358795795e-05,2.429785561846059e-05,2.3665492596647965e-06
T42,0.000419978383056107,0.0004218737410588179,1.8953580027108855e-06
G83,2.0818588019268158e-05,2.2536246281469393e-05,1.7176582622012348e-06
T46,0.0001544065248112259,0.00015602524840095376,1.6187235897278734e-06
N70,3.15773063422756e-05,3.315050668868915e-05,1.573200346413545e-06
G61,8.416214733629074e-05,8.533677856492706e-05,1.1746312286363224e-06
L98,2.7172667160514757e-05,2.8009684365965725e-05,8.370172054509674e-07
C14,9.888903960949158e-05,9.956997118001233e-05,6.809315705207428e-07
G64,1.804891255301868e-05,1.837053366400294e-05,3.2162111098426175e-07
C17,0.0007502818867812581,0.0007505359791819807,2.540924007225862e-07
M24,1.8172566693319764e-05,1.837053366400294e-05,1.9796697068317684e-07
F78,1.8247509214992153e-05,1.837053366400294e-05,1.2302444901078738e-07
E21,3.37291106901193e-05,3.369728709829008e-05,-3.1823591829216436e-08
J82,1.857387926858737e-05,1.837053366400294e-05,-2.0334560458442824e-07
N93,1.8621805455661254e-05,1.837053366400294e-05,-2.5127179165831346e-07
N23,1.8623137147630967e-05,1.837053366400294e-05,-2.526034836280266e-07
M71,1.8623137147630967e-05,1.837053366400294e-05,-2.526034836280266e-07
J64,3.440729936309585e-05,3.4125616393946114e-05,-2.816829691497331e-07
N21,1.8669509144809186e-05,1.837053366400294e-05,-2.9897548080624493e-07
C30,0.00010443698638111665,0.00010413564152458605,-3.013448565306027e-07
O88,1.8682303362290995e-05,1.837053366400294e-05,-3.11769698288054e-07
K90,3.5464023148543634e-05,3.511209488923397e-05,-3.51928259309666e-07
N02,1.872974845947819e-05,1.837053366400294e-05,-3.592147954752476e-07
K40,0.00010822766833161103,0.00010786544565304253,-3.6222267856850395e-07
C68,0.00023689724996472282,0.00023653108282486852,-3.661671398543008e-07
E70,1.8172566693319764e-05,1.7716670930487997e-05,-4.558957628317667e-07
B23,1.8864256769873987e-05,1.837053366400294e-05,-4.937231058710458e-07
T62,2.879751291181674e-05,2.8223849013793745e-05,-5.736638980229955e-07
T55,1.8954015843188576e-05,1.837053366400294e-05,-5.834821791856352e-07
N80,1.9034183841032845e-05,1.837053366400294e-05,-6.636501770299046e-07
A80,1.9046468769417713e-05,1.837053366400294e-05,-6.759351054147721e-07
R63,1.9058988427364438e-05,1.837053366400294e-05,-6.884547633614973e-07
J05,1.9073413568826414e-05,1.837053366400294e-05,-7.028799048234732e-07
S80,2.7605238371581162e-05,2.690193776248947e-05,-7.033006090916927e-07
I28,8.392954363635779e-05,8.315723611987726e-05,-7.723075164805268e-07
J62,2.3367032538825775e-05,2.2536246281469393e-05,-8.307862573563825e-07
B91,1.9338619222587506e-05,1.837053366400294e-05,-9.68085558584565e-07
Q05,1.8110739623169223e-05,1.7062808196973057e-05,-1.047931426196166e-06
S41,1.8110739623169223e-05,1.7062808196973057e-05,-1.047931426196166e-06
Q02,1.81468791920357e-05,1.7062808196973057e-05,-1.0840709950626443e-06
M70,1.8172566693319764e-05,1.7062808196973057e-05,-1.1097584963467068e-06
L88,1.8827234744723942e-05,1.7716670930487997e-05,-1.1105638142359447e-06
K04,1.8247509214992153e-05,1.7062808196973057e-05,-1.1847010180190963e-06
D42,3.5614712572218816e-05,3.434736023512806e-05,-1.2673523370907572e-06
D34,1.8341168947849867e-05,1.7062808196973057e-05,-1.27836075087681e-06
N05,1.842236289878933e-05,1.7062808196973057e-05,-1.3595547018162742e-06
E71,1.9094172458565644e-05,1.7716670930487997e-05,-1.377501528077647e-06
Q44,2.328683863208242e-05,2.1886173144631415e-05,-1.4006654874510042e-06
J01,1.848729714526546e-05,1.7062808196973057e-05,-1.4244889482924024e-06
T37,1.852383881664423e-05,1.7062808196973057e-05,-1.4610306196711714e-06
D82,1.861205053855835e-05,1.7062808196973057e-05,-1.5492423415852944e-06
L94,1.8623137147630967e-05,1.7062808196973057e-05,-1.5603289506579103e-06
S08,1.8636285296353503e-05,1.7062808196973057e-05,-1.573477099380446e-06
O72,1.8431630938388287e-05,1.684864354914504e-05,-1.5829873892432465e-06
I07,0.00021169558445037901,0.00021008681852901733,-1.6087659213616823e-06
S37,2.7543411301430618e-05,2.5926828057232502e-05,-1.6165832441981156e-06
L30,1.9338619222587506e-05,1.7716670930487997e-05,-1.6219482920995085e-06
T34,1.8738832860136915e-05,1.7062808196973057e-05,-1.6760246631638576e-06
T92,1.879543228529199e-05,1.7062808196973057e-05,-1.7326240883189328e-06
T05,1.882141301630803e-05,1.7062808196973057e-05,-1.7586048193349746e-06
S28,2.6398988574694592e-05,2.461910259020262e-05,-1.7798859844919733e-06
R00,1.852383881664423e-05,1.674156122523103e-05,-1.7822775914131983e-06
L40,1.8718513633789766e-05,1.684864354914504e-05,-1.8698700846447259e-06
T11,1.862299013107309e-05,1.674156122523103e-05,-1.8814289058420605e-06
T97,1.899876508026978e-05,1.7062808196973057e-05,-1.9359568832967243e-06
B21,1.899876508026978e-05,1.7062808196973057e-05,-1.9359568832967243e-06
G57,1.899876508026978e-05,1.7062808196973057e-05,-1.9359568832967243e-06
S33,1.9073413568826414e-05,1.7062808196973057e-05,-2.010605371853357e-06
Q76,1.9073413568826414e-05,1.7062808196973057e-05,-2.010605371853357e-06
D66,1.9094172458565644e-05,1.7062808196973057e-05,-2.0313642615925872e-06
S91,1.8148210884005418e-05,1.608769849171609e-05,-2.060512392289328e-06
M30,2.641482513113201e-05,2.429785561846059e-05,-2.11696951267142e-06
Q40,1.920601639570696e-05,1.7062808196973057e-05,-2.1432081987339045e-06
E05,0.0002044321117543108,0.00020196955794191246,-2.462553812398343e-06
I01,5.929927564335156e-05,5.679449957363479e-05,-2.5047760697167657e-06
K42,0.00014130726644086044,0.00013874069636279874,-2.566570078061704e-06
B02,4.197292254720769e-05,3.938488983061443e-05,-2.5880327165932586e-06
S40,1.9338619222587506e-05,1.674156122523103e-05,-2.5970579973564756e-06
F33,1.878850298713083e-05,1.608769849171609e-05,-2.7008044954147416e-06
D80,1.885279923467864e-05,1.608769849171609e-05,-2.765100742962551e-06
G81,3.7171776966515215e-05,3.434736023512806e-05,-2.824416731387156e-06
K27,0.00022966230657286884,0.00022667018828172379,-2.9921182911450553e-06
E31,1.8172566693319764e-05,1.5112588786459121e-05,-3.0599779068606427e-06
N28,6.505191546307198e-05,6.192113611208382e-05,-3.130779350988156e-06
T41,2.1501516151996916e-05,1.837053366400294e-05,-3.1309824879939752e-06
Q99,1.8244845831052727e-05,1.5112588786459121e-05,-3.132257044593606e-06
S78,1.8244845831052727e-05,1.5112588786459121e-05,-3.132257044593606e-06
E74,1.8247509214992153e-05,1.5112588786459121e-05,-3.134920428533032e-06
O85,1.8247509214992153e-05,1.5112588786459121e-05,-3.134920428533032e-06
A85,4.712128476803564e-05,4.396474595946252e-05,-3.156538808573118e-06
T96,1.8277670015713302e-05,1.5112588786459121e-05,-3.165081229254181e-06
E16,0.00010065169790237303,9.739800792831647e-05,-3.2536899740565582e-06
E02,1.8385008169833334e-05,1.5112588786459121e-05,-3.272419383374213e-06
Q33,1.84084608393909e-05,1.5112588786459121e-05,-3.2958720529317785e-06
S59,1.848862883723517e-05,1.5112588786459121e-05,-3.376040050776048e-06
A06,1.8521922871623764e-05,1.5112588786459121e-05,-3.4093340851646424e-06
D51,4.2834420072209836e-05,3.938488983061443e-05,-3.449530241595403e-06
D15,1.865954480322155e-05,1.5112588786459121e-05,-3.5469560167624294e-06
C00,0.00010399313069228899,0.00010044178815803226,-3.5513425342567303e-06
T21,1.86708408367789e-05,1.5112588786459121e-05,-3.5582520503197776e-06
T70,1.872974845947819e-05,1.5112588786459121e-05,-3.617159673019067e-06
S20,3.184853168980105e-05,2.8223849013793745e-05,-3.6246826760073053e-06
S15,7.785157347129864e-05,7.416815855475244e-05,-3.6834149165462012e-06
M32,0.000259828426929532,0.00025598001892136545,-3.848408008166567e-06
S64,1.9073413568826414e-05,1.5112588786459121e-05,-3.960824782367293e-06
T98,3.088973368995089e-05,2.690193776248947e-05,-3.9877959274614215e-06
