icd,count,pct
I25,3037,0.15262840486481052
I50,1390,0.06985626696150367
E11,805,0.04045632726907227
U07,797,0.040054276811739876
G30,675,0.033923007337420846
C34,600,0.03015378429992964
C50,510,0.025630716654940194
J18,503,0.02527892250477435
I63,461,0.023168157603779275
J44,461,0.023168157603779275
I11,438,0.022012262538948637
C25,437,0.02196200623178209
I10,417,0.0209568800884511
I21,392,0.019700472409287365
C18,313,0.015730224143129964
F01,308,0.015478942607297215
I48,298,0.014976379535631721
I70,261,0.013116896170469393
A41,256,0.012865614634636646
R99,238,0.011961001105638757
I64,227,0.011408181726806714
C56,204,0.010252286661976077
I67,203,0.010202030354809528
C80,202,0.010151774047642979
I61,185,0.009297416825811639
I69,179,0.008995878982812342
I26,143,0.007186651924816564
C64,137,0.006885114081817268
C16,134,0.0067343451603176195
I35,130,0.006533319931651422
S72,128,0.006432807317318323
N18,123,0.006181525781485576
C22,123,0.006181525781485576
C54,121,0.006081013167152477
S06,114,0.0057292190169866315
K70,111,0.005578450095486983
G20,111,0.005578450095486983
C71,109,0.0054779374811538845
N17,106,0.005327168559654236
C67,93,0.004673836566489094
C20,90,0.004523067644989446
R54,85,0.004271786109156699
C24,80,0.004020504573323952
I71,79,0.0039702482661574025
K56,74,0.0037189667303246556
F03,73,0.003668710423158106
N39,72,0.0036184541159915568
I46,71,0.0035681978088250074
C92,71,0.0035681978088250074
C23,68,0.003417428887325359
K74,67,0.0033671725801588098
E10,66,0.0033169162729922604
C43,64,0.0032164036586591616
E86,59,0.0029651221228264146
C53,57,0.0028646095084933158
C90,57,0.0028646095084933158
A49,56,0.0028143532013267664
J45,53,0.002663584279827118
I13,49,0.0024625590511609206
A04,47,0.0023620464368278218
I49,47,0.0023620464368278218
I42,47,0.0023620464368278218
I60,42,0.0021107649009950748
K55,42,0.0021107649009950748
K85,41,0.0020605085938285254
J15,41,0.0020605085938285254
C15,41,0.0020605085938285254
C91,40,0.002010252286661976
J84,40,0.002010252286661976
C19,40,0.002010252286661976
K57,38,0.0019097396723288772
L89,37,0.0018594833651623278
C57,37,0.0018594833651623278
C83,36,0.0018092270579957784
I34,36,0.0018092270579957784
K80,36,0.0018092270579957784
I12,33,0.0016584581364961302
I80,33,0.0016584581364961302
C76,33,0.0016584581364961302
I27,32,0.0016082018293295808
K25,32,0.0016082018293295808
J12,30,0.001507689214996482
D46,30,0.001507689214996482
K26,30,0.001507689214996482
I24,29,0.0014574329078299326
I74,29,0.0014574329078299326
I08,29,0.0014574329078299326
