icd,vacc_pct,unvacc_pct,diff
I44,0.0004432934369240102,0.00021390264520567166,0.00022939079171833854
I33,0.0004899559039686428,0.0002635280588933875,0.0002264278450752553
J20,0.001726511280651408,0.0015058746222479285,0.0002206366584034795
J13,0.00032663726931242854,0.00010609571202201315,0.0002205415572904154
C94,0.0005366183710132754,0.0003165759149043941,0.00022004245610888134
K70,0.0004899559039686428,0.00027208416470161435,0.00021787173926702847
C57,0.0015631926459951937,0.001346731054214909,0.00021646159178028476
M06,0.00030330603579011223,9.069472156720479e-05,0.00021261131422290743
K76,0.0006299433051025408,0.0004226716269264072,0.00020727167817613355
K57,0.0019131611488299386,0.0017146436039686642,0.00019851754486127442
K85,0.001796504981218357,0.0016017030073000695,0.00019480197391828747
K43,0.0005132871374909591,0.0003285544630359117,0.00018473267445504743
I72,0.00032663726931242854,0.000142031356416566,0.00018460591289586254
G35,0.0003966309698793775,0.00021390264520567166,0.00018272832467370586
T78,0.00020998110170084692,2.7379538586325972e-05,0.00018260156311452095
E07,0.00020998110170084692,3.080198090961672e-05,0.0001791791207912302
K50,0.00032663726931242854,0.00015058746222479285,0.0001760498070876357
R64,0.0003732997363570612,0.0002002128759125087,0.00017308686044455253
A40,0.0002799748022677959,0.00010951815434530389,0.00017045664792249203
D41,0.00025664356874547956,8.898350040555942e-05,0.00016766006833992013
K82,0.00030330603579011223,0.00013860891409327525,0.000164697121696837
C45,0.00030330603579011223,0.00013860891409327525,0.000164697121696837
C54,0.0038263222976598773,0.003662013285921099,0.00016430901173877842
K66,0.0002799748022677959,0.00011636303899188539,0.00016361176327591055
C88,0.00032663726931242854,0.0001659884526796012,0.00016064881663282733
T17,0.0009565805744149693,0.000797429061326744,0.0001591515130882253
J16,0.0004432934369240102,0.00029090759747971346,0.00015238583944429673
N13,0.0004666246704463265,0.0003199983572276848,0.00014662631321864169
E14,0.0006532745386248571,0.0005150775696552574,0.0001381969689695997
G12,0.0002799748022677959,0.00014716501990150212,0.0001328097823662938
J86,0.0001866498681785306,5.4759077172651945e-05,0.00013189079100587865
L97,0.00013998740113389796,8.556105808226868e-06,0.00013143129532567109
N30,0.0006532745386248571,0.0005253448966251296,0.0001279296419997275
M00,0.00020998110170084692,8.213861575897792e-05,0.000127842485941869
D45,0.00023331233522316325,0.00010609571202201315,0.00012721662320115012
C66,0.00023331233522316325,0.00010609571202201315,0.00012721662320115012
C39,0.00034996850283474485,0.0002241699721755439,0.00012579853065920095
J09,0.00013998740113389796,1.540099045480836e-05,0.0001245864106790896
C17,0.0005599496045355918,0.00043807261738121556,0.00012187698715437629
I07,0.00025664356874547956,0.00013860891409327525,0.00011803465465220431
D39,0.00020998110170084692,9.58283850521409e-05,0.00011415271664870601
S27,0.0002799748022677959,0.0001676996738412466,0.00011227512842654932
D69,0.00030330603579011223,0.00019336799126592718,0.00010993804452418506
J06,0.0001866498681785306,7.70049522740418e-05,0.0001096449159044888
D86,0.00016331863465621427,5.4759077172651945e-05,0.00010855955748356233
I05,0.0009099181073703367,0.0008025627248116801,0.00010735538255865658
T42,0.00020998110170084692,0.0001026732696987224,0.00010730783200212451
U10,0.00013998740113389796,3.422442323290747e-05,0.00010576297790099048
T51,0.00013998740113389796,3.422442323290747e-05,0.00010576297790099048
S35,0.00013998740113389796,3.593564439455284e-05,0.00010405175673934512
C86,0.00011665616761158163,1.3689769293162986e-05,0.00010296639831841864
G70,0.0001866498681785306,8.38498369206233e-05,0.0001028000312579073
E41,0.0005132871374909591,0.0004106930787948896,0.0001025940586960695
Q25,0.00011665616761158163,1.540099045480836e-05,0.00010125517715677327
J39,0.00011665616761158163,1.540099045480836e-05,0.00010125517715677327
C38,0.0004432934369240102,0.00034224423232907466,0.00010104920459493553
L02,0.00020998110170084692,0.00011122937550694927,9.875172619389765e-05
T93,0.00016331863465621427,6.673762530416956e-05,9.658100935204471e-05
J80,0.00016331863465621427,6.673762530416956e-05,9.658100935204471e-05
S25,0.00016331863465621427,6.673762530416956e-05,9.658100935204471e-05
D50,0.00023331233522316325,0.00013860891409327525,9.4703421129888e-05
E85,0.00013998740113389796,4.620297136442508e-05,9.378442976947288e-05
T75,0.0004899559039686428,0.0003970033095017266,9.295259446691622e-05
I36,0.00034996850283474485,0.0002583943954084514,9.157410742629347e-05
B99,0.00011665616761158163,2.56683174246806e-05,9.098785018690102e-05
K30,0.00013998740113389796,4.9625413687715824e-05,9.036198744618214e-05
C51,0.0014465364783836122,0.001356998381184781,8.953809719883113e-05
T68,0.0002799748022677959,0.0001916567701042818,8.831803216351411e-05
M32,0.00011665616761158163,3.080198090961672e-05,8.58541867019649e-05
M54,9.33249340892653e-05,8.556105808226868e-06,8.476882828103844e-05
G82,0.00011665616761158163,3.251320207126209e-05,8.414296554031954e-05
T84,0.0001866498681785306,0.0001026732696987224,8.39765984798082e-05
C02,0.00025664356874547956,0.0001745445584878281,8.209901025765147e-05
S55,9.33249340892653e-05,1.1978548131517613e-05,8.134638595774769e-05
C10,0.00011665616761158163,3.593564439455284e-05,8.072052321702878e-05
E21,9.33249340892653e-05,1.3689769293162986e-05,7.963516479610232e-05
S70,0.00011665616761158163,3.935808671784359e-05,7.729808089373803e-05
G81,9.33249340892653e-05,1.7112211616453735e-05,7.621272247281156e-05
S81,9.33249340892653e-05,1.8823432778099106e-05,7.45015013111662e-05
I28,0.00013998740113389796,6.673762530416956e-05,7.32497758297284e-05
C74,0.00016331863465621427,9.069472156720479e-05,7.262391308900948e-05
G62,9.33249340892653e-05,2.2245875101389855e-05,7.107905898787544e-05
C03,0.00013998740113389796,7.01600676274603e-05,6.982733350643766e-05
C84,0.00020998110170084692,0.000142031356416566,6.794974528428091e-05
K44,0.00016331863465621427,9.58283850521409e-05,6.749024960407336e-05
T44,6.999370056694898e-05,3.4224423232907465e-06,6.657125824365824e-05
G91,0.00013998740113389796,7.358250995075106e-05,6.64048911831469e-05
C06,0.00016331863465621427,9.925082737543165e-05,6.406780728078262e-05
A39,6.999370056694898e-05,6.844884646581493e-06,6.314881592036748e-05
J90,0.00013998740113389796,7.70049522740418e-05,6.298244885985616e-05
K35,0.00020998110170084692,0.00014716501990150212,6.28160817993448e-05
G06,9.33249340892653e-05,3.080198090961672e-05,6.252295317964858e-05
S36,0.00013998740113389796,7.871617343568718e-05,6.127122769821078e-05
G37,9.33249340892653e-05,3.251320207126209e-05,6.081173201800321e-05
C52,0.00034996850283474485,0.0002891963763180681,6.0772126516676754e-05
T45,0.00016331863465621427,0.0001026732696987224,6.0645364957491866e-05
C00,0.00016331863465621427,0.0001026732696987224,6.0645364957491866e-05
S00,6.999370056694898e-05,1.026732696987224e-05,5.972637359707674e-05
K46,9.33249340892653e-05,3.422442323290747e-05,5.910051085635783e-05
E23,6.999370056694898e-05,1.1978548131517613e-05,5.801515243543137e-05
F32,6.999370056694898e-05,1.1978548131517613e-05,5.801515243543137e-05
D12,6.999370056694898e-05,1.1978548131517613e-05,5.801515243543137e-05
D70,9.33249340892653e-05,3.593564439455284e-05,5.738928969471246e-05
D32,0.0001866498681785306,0.00013005280828504837,5.659705989348224e-05
K45,0.00013998740113389796,8.38498369206233e-05,5.613756421327466e-05
I83,0.000793261939758755,0.000737536320669156,5.57256190895991e-05
E04,9.33249340892653e-05,3.764686555619821e-05,5.567806853306709e-05
K21,0.00011665616761158163,6.160396181923344e-05,5.505220579234818e-05
I47,0.0001866498681785306,0.00013176402944669376,5.4885838731836845e-05
T46,0.00011665616761158163,6.331518298087882e-05,5.3340984630702805e-05
D44,6.999370056694898e-05,1.7112211616453735e-05,5.288148895049524e-05
G00,0.00013998740113389796,8.727227924391404e-05,5.271512188998392e-05
D65,9.33249340892653e-05,4.106930787948896e-05,5.225562620977634e-05
K75,0.00023331233522316325,0.00018138944313440957,5.192289208875368e-05
T38,6.999370056694898e-05,1.8823432778099106e-05,5.117026778884988e-05
N32,6.999370056694898e-05,1.8823432778099106e-05,5.117026778884988e-05
B18,0.00011665616761158163,6.673762530416956e-05,4.991854230741206e-05
I77,0.00011665616761158163,6.673762530416956e-05,4.991854230741206e-05
E05,0.0001866498681785306,0.00013689769293162988,4.9752175246900725e-05
K27,0.00025664356874547956,0.00020705776055909017,4.958580818638939e-05
E06,6.999370056694898e-05,2.053465393974448e-05,4.94590466272045e-05
K28,0.00011665616761158163,6.844884646581494e-05,4.8207321145766685e-05
C08,0.00013998740113389796,9.240594272885016e-05,4.75814584050478e-05
K40,0.00020998110170084692,0.00016427723151795585,4.570387018289107e-05
A85,4.666246704463265e-05,1.7112211616453733e-06,4.495124588298728e-05
G50,4.666246704463265e-05,1.7112211616453733e-06,4.495124588298728e-05
D52,4.666246704463265e-05,1.7112211616453733e-06,4.495124588298728e-05
C09,0.0001866498681785306,0.000142031356416566,4.4618511761964605e-05
J22,0.0001866498681785306,0.000142031356416566,4.4618511761964605e-05
D51,6.999370056694898e-05,2.56683174246806e-05,4.432538314226838e-05
D89,4.666246704463265e-05,3.4224423232907465e-06,4.32400247213419e-05
F09,4.666246704463265e-05,3.4224423232907465e-06,4.32400247213419e-05
R57,0.00011665616761158163,7.358250995075106e-05,4.3073657660830565e-05
F11,4.666246704463265e-05,5.13366348493612e-06,4.152880355969653e-05
L98,4.666246704463265e-05,6.844884646581493e-06,3.981758239805116e-05
G23,4.666246704463265e-05,6.844884646581493e-06,3.981758239805116e-05
M31,6.999370056694898e-05,3.080198090961672e-05,3.919171965733226e-05
R55,4.666246704463265e-05,8.556105808226868e-06,3.810636123640578e-05
I95,9.33249340892653e-05,5.647029833429732e-05,3.685463575496798e-05
G25,4.666246704463265e-05,1.026732696987224e-05,3.639514007476041e-05
N71,4.666246704463265e-05,1.026732696987224e-05,3.639514007476041e-05
G80,4.666246704463265e-05,1.026732696987224e-05,3.639514007476041e-05
A31,4.666246704463265e-05,1.026732696987224e-05,3.639514007476041e-05
I74,0.0016565175800844591,0.0016205264400781685,3.5991140006290607e-05
I73,9.33249340892653e-05,5.8181519495942694e-05,3.514341459332261e-05
E83,9.33249340892653e-05,5.8181519495942694e-05,3.514341459332261e-05
L12,6.999370056694898e-05,3.593564439455284e-05,3.405805617239614e-05
K20,9.33249340892653e-05,6.160396181923344e-05,3.172097227003186e-05
K90,4.666246704463265e-05,1.540099045480836e-05,3.126147658982429e-05
G98,4.666246704463265e-05,1.540099045480836e-05,3.126147658982429e-05
S30,4.666246704463265e-05,1.540099045480836e-05,3.126147658982429e-05
C14,6.999370056694898e-05,3.935808671784359e-05,3.063561384910539e-05
S14,6.999370056694898e-05,3.935808671784359e-05,3.063561384910539e-05
J47,4.666246704463265e-05,1.7112211616453735e-05,2.9550255428178917e-05
F06,6.999370056694898e-05,4.106930787948896e-05,2.892439268746002e-05
C93,0.00013998740113389796,0.00011122937550694927,2.8758025626948695e-05
M35,4.666246704463265e-05,1.8823432778099106e-05,2.7839034266533545e-05
C37,6.999370056694898e-05,4.278052904113433e-05,2.7213171525814648e-05
S07,4.666246704463265e-05,2.053465393974448e-05,2.612781310488817e-05
C47,4.666246704463265e-05,2.053465393974448e-05,2.612781310488817e-05
K11,4.666246704463265e-05,2.053465393974448e-05,2.612781310488817e-05
T82,4.666246704463265e-05,2.053465393974448e-05,2.612781310488817e-05
A08,4.666246704463265e-05,2.053465393974448e-05,2.612781310488817e-05
E16,6.999370056694898e-05,4.449175020277971e-05,2.550195036416927e-05
D61,9.33249340892653e-05,6.844884646581494e-05,2.4876087623450363e-05
A02,0.00013998740113389796,0.00011636303899188539,2.3624362142012575e-05
E72,2.3331233522316326e-05,0.0,2.3331233522316326e-05
H34,2.3331233522316326e-05,0.0,2.3331233522316326e-05
T76,2.3331233522316326e-05,0.0,2.3331233522316326e-05
D18,2.3331233522316326e-05,0.0,2.3331233522316326e-05
A42,2.3331233522316326e-05,0.0,2.3331233522316326e-05
T96,2.3331233522316326e-05,0.0,2.3331233522316326e-05
S60,2.3331233522316326e-05,0.0,2.3331233522316326e-05
N31,2.3331233522316326e-05,0.0,2.3331233522316326e-05
F78,2.3331233522316326e-05,0.0,2.3331233522316326e-05
B01,2.3331233522316326e-05,0.0,2.3331233522316326e-05
T97,2.3331233522316326e-05,0.0,2.3331233522316326e-05
C05,9.33249340892653e-05,7.01600676274603e-05,2.3164866461804998e-05
B02,4.666246704463265e-05,2.3957096263035227e-05,2.2705370781597425e-05
I00,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
A06,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
M65,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
A86,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
J03,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
S88,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
D20,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
D16,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
S78,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
F13,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
T54,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
E70,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
G24,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
Q01,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
Q44,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
T95,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
S40,2.3331233522316326e-05,1.7112211616453733e-06,2.162001236067095e-05
G10,4.666246704463265e-05,2.56683174246806e-05,2.099414961995205e-05
F72,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
S51,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
E02,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
K38,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
J30,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
G11,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
D34,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
T80,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
R00,2.3331233522316326e-05,3.4224423232907465e-06,1.990879119902558e-05
N00,4.666246704463265e-05,2.7379538586325972e-05,1.928292845830668e-05
G04,4.666246704463265e-05,2.7379538586325972e-05,1.928292845830668e-05
C22,0.004222953267539254,0.004204470394162683,1.8482873376571805e-05
G83,2.3331233522316326e-05,5.13366348493612e-06,1.8197570037380206e-05
Q28,2.3331233522316326e-05,5.13366348493612e-06,1.8197570037380206e-05
E34,2.3331233522316326e-05,5.13366348493612e-06,1.8197570037380206e-05
R26,2.3331233522316326e-05,5.13366348493612e-06,1.8197570037380206e-05
B26,2.3331233522316326e-05,6.844884646581493e-06,1.648634887573483e-05
E01,2.3331233522316326e-05,6.844884646581493e-06,1.648634887573483e-05
J68,2.3331233522316326e-05,6.844884646581493e-06,1.648634887573483e-05
D81,2.3331233522316326e-05,6.844884646581493e-06,1.648634887573483e-05
J82,2.3331233522316326e-05,6.844884646581493e-06,1.648634887573483e-05
I01,4.666246704463265e-05,3.080198090961672e-05,1.586048613501593e-05
C46,4.666246704463265e-05,3.080198090961672e-05,1.586048613501593e-05
A48,6.999370056694898e-05,5.4759077172651945e-05,1.5234623394297036e-05
N82,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
S80,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
S85,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
M33,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
T67,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
E84,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
F50,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
G36,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
J36,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
M87,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
J61,2.3331233522316326e-05,8.556105808226868e-06,1.4775127714089458e-05
N15,0.00011665616761158163,0.0001026732696987224,1.3982897912859221e-05
T14,0.0001866498681785306,0.00017283333732618272,1.3816530852347884e-05
T30,2.3331233522316326e-05,1.026732696987224e-05,1.3063906552444085e-05
B00,2.3331233522316326e-05,1.026732696987224e-05,1.3063906552444085e-05
T73,2.3331233522316326e-05,1.026732696987224e-05,1.3063906552444085e-05
G92,2.3331233522316326e-05,1.026732696987224e-05,1.3063906552444085e-05
K60,2.3331233522316326e-05,1.026732696987224e-05,1.3063906552444085e-05
M51,2.3331233522316326e-05,1.1978548131517613e-05,1.1352685390798713e-05
M41,2.3331233522316326e-05,1.1978548131517613e-05,1.1352685390798713e-05
E27,2.3331233522316326e-05,1.1978548131517613e-05,1.1352685390798713e-05
T90,4.666246704463265e-05,3.593564439455284e-05,1.072682265007981e-05
J70,6.999370056694898e-05,5.9892740657588065e-05,1.0100959909360916e-05
S61,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
J64,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
T87,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
E15,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
Q61,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
D53,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
S39,2.3331233522316326e-05,1.3689769293162986e-05,9.64146422915334e-06
G95,4.666246704463265e-05,3.764686555619821e-05,9.015601488434439e-06
J63,2.3331233522316326e-05,1.540099045480836e-05,7.930243067507965e-06
D35,2.3331233522316326e-05,1.540099045480836e-05,7.930243067507965e-06
M80,9.33249340892653e-05,8.556105808226867e-05,7.763876006996637e-06
C30,9.33249340892653e-05,8.556105808226867e-05,7.763876006996637e-06
B37,4.666246704463265e-05,3.935808671784359e-05,7.304380326789061e-06
D62,4.666246704463265e-05,3.935808671784359e-05,7.304380326789061e-06
S09,6.999370056694898e-05,6.331518298087882e-05,6.67851758607016e-06
I78,2.3331233522316326e-05,1.7112211616453735e-05,6.219021905862591e-06
G72,2.3331233522316326e-05,1.7112211616453735e-05,6.219021905862591e-06
L08,2.3331233522316326e-05,1.7112211616453735e-05,6.219021905862591e-06
T21,2.3331233522316326e-05,1.7112211616453735e-05,6.219021905862591e-06
K61,2.3331233522316326e-05,1.8823432778099106e-05,4.5078007442172195e-06
T50,9.33249340892653e-05,8.898350040555942e-05,4.341433683705882e-06
S42,0.0003732997363570612,0.00036962377091540066,3.6759654416605573e-06
N04,2.3331233522316326e-05,2.053465393974448e-05,2.796579582571845e-06
T40,2.3331233522316326e-05,2.053465393974448e-05,2.796579582571845e-06
T88,2.3331233522316326e-05,2.053465393974448e-05,2.796579582571845e-06
J67,2.3331233522316326e-05,2.053465393974448e-05,2.796579582571845e-06
N25,2.3331233522316326e-05,2.053465393974448e-05,2.796579582571845e-06
K71,6.999370056694898e-05,6.844884646581494e-05,1.54485410113404e-06
C72,9.33249340892653e-05,9.240594272885016e-05,9.189913604151393e-07
N34,2.3331233522316326e-05,2.3957096263035227e-05,-6.258627407189007e-07
J93,2.3331233522316326e-05,2.3957096263035227e-05,-6.258627407189007e-07
A96,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
B59,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A99,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A70,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A74,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M75,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
N81,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
L01,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
N07,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
J65,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
N72,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A84,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A89,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M88,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
K64,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
N83,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A50,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A51,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M62,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
A35,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
Q43,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M08,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M25,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
L93,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
L63,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
N23,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
M40,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
B19,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
L40,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
Q22,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
K12,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
Q20,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
K04,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
L30,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
J92,0.0,1.7112211616453733e-06,-1.7112211616453733e-06
