icd,count,pct
I25,91,0.1602112676056338
I50,44,0.07746478873239436
G30,22,0.03873239436619718
E11,22,0.03873239436619718
I21,20,0.035211267605633804
I11,19,0.03345070422535211
C50,17,0.02992957746478873
I67,14,0.02464788732394366
J18,14,0.02464788732394366
I10,13,0.022887323943661973
I63,12,0.02112676056338028
J44,12,0.02112676056338028
I64,10,0.017605633802816902
C34,10,0.017605633802816902
F01,9,0.01584507042253521
I61,8,0.014084507042253521
I26,8,0.014084507042253521
C56,8,0.014084507042253521
U07,7,0.01232394366197183
N17,7,0.01232394366197183
C54,7,0.01232394366197183
C64,6,0.01056338028169014
C18,6,0.01056338028169014
I70,6,0.01056338028169014
I69,6,0.01056338028169014
I48,5,0.008802816901408451
K56,5,0.008802816901408451
C23,5,0.008802816901408451
R99,5,0.008802816901408451
S06,5,0.008802816901408451
C19,4,0.007042253521126761
C92,4,0.007042253521126761
I46,4,0.007042253521126761
E10,4,0.007042253521126761
S72,4,0.007042253521126761
C22,4,0.007042253521126761
G40,3,0.00528169014084507
G20,3,0.00528169014084507
C25,3,0.00528169014084507
K70,3,0.00528169014084507
C16,3,0.00528169014084507
I60,3,0.00528169014084507
D46,3,0.00528169014084507
I71,3,0.00528169014084507
K65,2,0.0035211267605633804
I62,2,0.0035211267605633804
T71,2,0.0035211267605633804
A41,2,0.0035211267605633804
K85,2,0.0035211267605633804
A49,2,0.0035211267605633804
I24,2,0.0035211267605633804
I80,2,0.0035211267605633804
J96,2,0.0035211267605633804
C24,2,0.0035211267605633804
R54,2,0.0035211267605633804
C71,2,0.0035211267605633804
D69,2,0.0035211267605633804
C80,2,0.0035211267605633804
E86,2,0.0035211267605633804
N18,2,0.0035211267605633804
C44,2,0.0035211267605633804
J45,2,0.0035211267605633804
M46,2,0.0035211267605633804
K61,1,0.0017605633802816902
S32,1,0.0017605633802816902
K26,1,0.0017605633802816902
T79,1,0.0017605633802816902
T50,1,0.0017605633802816902
K63,1,0.0017605633802816902
J69,1,0.0017605633802816902
T17,1,0.0017605633802816902
T07,1,0.0017605633802816902
K90,1,0.0017605633802816902
S12,1,0.0017605633802816902
T75,1,0.0017605633802816902
L03,1,0.0017605633802816902
R09,1,0.0017605633802816902
N20,1,0.0017605633802816902
N15,1,0.0017605633802816902
T58,1,0.0017605633802816902
K80,1,0.0017605633802816902
N10,1,0.0017605633802816902
M86,1,0.0017605633802816902
M80,1,0.0017605633802816902
T51,1,0.0017605633802816902
A40,1,0.0017605633802816902
J43,1,0.0017605633802816902
J22,1,0.0017605633802816902
E14,1,0.0017605633802816902
D86,1,0.0017605633802816902
D68,1,0.0017605633802816902
C97,1,0.0017605633802816902
C93,1,0.0017605633802816902
C91,1,0.0017605633802816902
C90,1,0.0017605633802816902
C84,1,0.0017605633802816902
C81,1,0.0017605633802816902
C67,1,0.0017605633802816902
C57,1,0.0017605633802816902
C43,1,0.0017605633802816902
C06,1,0.0017605633802816902
B90,1,0.0017605633802816902
A46,1,0.0017605633802816902
E78,1,0.0017605633802816902
E87,1,0.0017605633802816902
F10,1,0.0017605633802816902
I42,1,0.0017605633802816902
J15,1,0.0017605633802816902
J12,1,0.0017605633802816902
J10,1,0.0017605633802816902
I82,1,0.0017605633802816902
I51,1,0.0017605633802816902
I49,1,0.0017605633802816902
I35,1,0.0017605633802816902
G12,1,0.0017605633802816902
I20,1,0.0017605633802816902
I12,1,0.0017605633802816902
I05,1,0.0017605633802816902
G93,1,0.0017605633802816902
G81,1,0.0017605633802816902
G35,1,0.0017605633802816902
I44,1,0.0017605633802816902
