t,cum_vax,cum_ref,cohort,kcor_ratio
8,0.0,0.011722827197462806,dose6,0.0
9,0.0,0.013027746115334223,dose6,0.0
10,0.0,0.014180097065993456,dose6,0.0
11,0.0,0.015666301666296987,dose6,0.0
12,0.0,0.0170289593653608,dose6,0.0
13,0.0,0.01812164104922686,dose6,0.0
14,0.0,0.01928186152627544,dose6,0.0
15,0.0,0.020355459372265787,dose6,0.0
16,0.0,0.021348786304829462,dose6,0.0
17,0.0,0.022336476147030885,dose6,0.0
18,0.0,0.023304028794472752,dose6,0.0
19,0.0,0.024307878420314896,dose6,0.0
20,0.0,0.02529359588801719,dose6,0.0
21,0.0,0.026386021779583838,dose6,0.0
22,0.0,0.027582063675276762,dose6,0.0
23,0.0,0.02895625277019348,dose6,0.0
24,0.0,0.02895625277019348,dose6,0.0
