Date,ISOweekDied,KCOR,MoE,MR_num,MR_adj_num,CMR_num,MR_den,MR_adj_den,CMR_den,Sheet,YearOfBirth,Dose_num,Dose_den
2022-07-04,2022-27,1.2154789771363521,0.035005860832108084,0.0007597562348249747,0.0008643625966136484,0.0008270077458742371,0.0012619305760446474,0.0019380136875765152,0.0024041530747403953,2021_24,1940,2,0
2022-07-11,2022-28,1.210425060352071,0.03455864074693363,0.0006275771899829025,0.0007157927702818806,0.0008251010049619751,0.0017262243735763098,0.002673449478665852,0.0024086250573000663,2021_24,1940,2,0
2022-07-18,2022-29,1.2148141299851365,0.034322390450792814,0.0009862369625511737,0.001127716401921664,0.0008301986392453199,0.0017826900793297086,0.0027842225401714512,0.0024147499909250177,2021_24,1940,2,0
2022-07-25,2022-30,1.2153574896086228,0.034037543322014426,0.0007776801760055444,0.0008914933641550251,0.0008312130747801358,0.0016072863648540047,0.0025314812684691587,0.0024166197191334646,2021_24,1940,2,0
2022-08-01,2022-31,1.2219715895217174,0.033859879439422785,0.0010887930930192232,0.0012512984545114652,0.0008380471183973533,0.0017887487702352204,0.0028410846013342058,0.0024233007623460784,2021_24,1940,2,0
2022-08-08,2022-32,1.2204428717281304,0.0335172059087628,0.0007750967861742111,0.0008930380259148923,0.0008389264590959221,0.0017381955021951439,0.002784112628196657,0.0024288820615508667,2021_24,1940,2,0
2022-08-15,2022-33,1.2245711182282846,0.033340096746754165,0.000892860750083832,0.0010313265829330275,0.0008419523305051684,0.0015258131686651827,0.0024645798731680545,0.0024294249186089835,2021_24,1940,2,0
2022-08-22,2022-34,1.2229612256621767,0.03300300919542862,0.0007925660539106665,0.0009177965312719945,0.0008431256291819899,0.0017618611006238426,0.0028698986906953283,0.0024360129567975604,2021_24,1940,2,0
2022-08-29,2022-35,1.2256743609880456,0.03280857343290576,0.0008377107429320685,0.0009725310908662122,0.0008450954769900558,0.001494822152183701,0.0024554878217405893,0.002436299446109658,2021_24,1940,2,0
2022-09-05,2022-36,1.2236353480653706,0.03245504318068357,0.0008384130905850666,0.0009758114828820268,0.0008470538218844955,0.0018758342051152556,0.0031073921945780555,0.002446014249149055,2021_24,1940,2,0
2022-09-12,2022-37,1.2282106208395775,0.03232136383110848,0.0008837073550395641,0.0010311332894527997,0.0008497686895318597,0.0014095196790632116,0.0023546487089232005,0.0024447129167042936,2021_24,1940,2,0
2022-09-19,2022-38,1.2303951852221648,0.03210815686967739,0.0008926035622996714,0.0010441512643041921,0.0008525913842471548,0.0016105682229460732,0.0027132353481452206,0.0024484785700713114,2021_24,1940,2,0
2022-09-26,2022-39,1.2309795872711629,0.03184277675379259,0.0009055837563451776,0.001062018033691184,0.0008555863720779289,0.0017581700531076108,0.0029869130418354564,0.0024559131118818815,2021_24,1940,2,0
2022-10-03,2022-40,1.2278692544752072,0.031451695268854205,0.0009348567433655656,0.0010991242685026092,0.0008590170104234737,0.002124414424229219,0.0036396054152790947,0.0024720066211263085,2021_24,1940,2,0
2022-10-10,2022-41,1.22861968226316,0.031192492221682667,0.0009520051099077694,0.0011221204471590868,0.0008626684093223126,0.001819604417999527,0.0031437311907698043,0.002480998015328003,2021_24,1940,2,0
2022-10-17,2022-42,1.234324786561762,0.031082226508015832,0.0010221409577175714,0.0012078401229542472,0.0008673887591968462,0.0015130247735020144,0.0026361360524844563,0.00248304351243435,2021_24,1940,2,0
2022-10-24,2022-43,1.2342572241835512,0.030829274641229785,0.0008805113488129403,0.0010431147431626266,0.0008697570658426953,0.001716142695439442,0.003015286186587257,0.0024899594723516265,2021_24,1940,2,0
2022-10-31,2022-44,1.2362560125798663,0.03065205059353845,0.0008690472304729575,0.0010321408579105518,0.0008719145774024693,0.0014996342355523043,0.002657136400071694,0.0024921002711476327,2021_24,1940,2,0
2022-11-07,2022-45,1.2397049455946387,0.0305131517542371,0.0009147225409685441,0.0010891393174540108,0.0008747604460167856,0.0014469394483314407,0.0025854266420631453,0.0024932785125098564,2021_24,1940,2,0
2022-11-14,2022-46,1.241461001175952,0.030335088289200094,0.0008746868089872026,0.001044107214183499,0.0008769483961063505,0.001504062803793173,0.002710199083481686,0.0024959791169701082,2021_24,1940,2,0
2022-11-21,2022-47,1.2455592085857712,0.03021459402487675,0.0009531796518644276,0.0011406850420508357,0.0008803094901447755,0.001432848981391333,0.0026036883664224113,0.0024973016121658327,2021_24,1940,2,0
2022-11-28,2022-48,1.2464920724353863,0.03001941456551248,0.000872193012628372,0.0010464104104532803,0.0008823976971104891,0.001545282289961184,0.0028317164972253665,0.002501352139478005,2021_24,1940,2,0
2022-12-05,2022-49,1.2466840985859775,0.02980512688102401,0.0008729543973540875,0.0010499762367246535,0.0008844765309301742,0.0016029479502533395,0.0029622023659427498,0.002506858865634515,2021_24,1940,2,0
2022-12-12,2022-50,1.2482572935900533,0.029590878585330906,0.0010624071931940309,0.0012810833305705329,0.0008893320151911789,0.0018269727614970105,0.003404714785917326,0.002517443922247086,2021_24,1940,2,0
2022-12-19,2022-51,1.2538159008440248,0.029440683741615126,0.0013263416376828852,0.0016033939695586537,0.0008979591708003067,0.0019412449851171217,0.0036482313537706023,0.002530595943972104,2021_24,1940,2,0
2022-12-26,2022-52,1.2545956367619735,0.02915728256849101,0.001303432509333728,0.0015796899512194721,0.0009060867179054263,0.0023155008891523414,0.004388340692951598,0.0025519136919238154,2021_24,1940,2,0
2023-01-02,2023-01,1.2568418515162318,0.028952703118420024,0.001189853717984083,0.0014456905540088016,0.0009124358569621451,0.0019495348966746505,0.0037259734742555897,0.0025652027727560605,2021_24,1940,2,0
2023-01-09,2023-02,1.2559811327301489,0.02868786360302564,0.001071731836206399,0.0013054684118373552,0.0009170012385329336,0.00200915280723295,0.003872354193295732,0.0025798045083198578,2021_24,1940,2,0
2023-01-16,2023-03,1.253405581325495,0.028389754117800065,0.0010192375937739852,0.0012446697490725704,0.0009207596758742234,0.0020691197852589194,0.004021620624659727,0.0025957009600831365,2021_24,1940,2,0
2023-01-23,2023-04,1.2566676980327645,0.028276045599530748,0.0009872320738895705,0.0012086384930684896,0.000924020980385971,0.0014383113850751845,0.0028191731107081127,0.002598132951109359,2021_24,1940,2,0
2023-01-30,2023-05,1.2590007627668116,0.028120587290340143,0.0010709028662157021,0.0013143944316964362,0.0009283896118359725,0.0016648583935051817,0.003290784829921204,0.002605579146291691,2021_24,1940,2,0
2023-02-06,2023-06,1.2598430508072493,0.027964069629219157,0.0008857872537697698,0.0010899423331686036,0.0009301756308106437,0.0014615226067567315,0.0029132723324345046,0.0026088463593850046,2021_24,1940,2,0
2023-02-13,2023-07,1.2600710890503555,0.027787532000216743,0.0009114297432668127,0.0011243350663091172,0.0009322967970716966,0.0015574862547146798,0.003130784174220397,0.0026143223489542653,2021_24,1940,2,0
2023-02-20,2023-08,1.262929183662264,0.027665412689023585,0.0010325138186839389,0.0012769294289098315,0.0009360178169900418,0.0015035333032626672,0.0030478621437546836,0.002618816732948619,2021_24,1940,2,0
2023-02-27,2023-09,1.2631582304446096,0.027485967459977143,0.0009588643061724296,0.0011888488449548127,0.0009387157312325048,0.0016187321186568288,0.0033091054885989154,0.002625888797363003,2021_24,1940,2,0
2023-03-06,2023-10,1.2661325603382174,0.02738096598928573,0.0009930239032071764,0.0012343196845666974,0.0009418338025843087,0.00139512084763018,0.002876079037980003,0.002628421957132568,2021_24,1940,2,0
2023-03-13,2023-11,1.267508458929711,0.02724913742620555,0.0009108301447346531,0.0011350207797240274,0.0009438483137291808,0.001397069929013744,0.0029044271877403383,0.002631184660106315,2021_24,1940,2,0
2023-03-20,2023-12,1.2692542241994764,0.027120631677506123,0.0009616145133023341,0.0012013398708291083,0.0009465032730848137,0.0014368359360229894,0.003012332381327073,0.0026349567632199277,2021_24,1940,2,0
2023-03-27,2023-13,1.269642210021314,0.026965981683047504,0.0009125380224176007,0.0011429160071049357,0.0009485058810557909,0.0014767692831989094,0.0031222071913243766,0.0026397248830680076,2021_24,1940,2,0
2023-04-03,2023-14,1.2716452788608785,0.02686222515194122,0.0008925182778567884,0.001120673053554675,0.0009502419962840083,0.0012703830109973455,0.0027085515573962685,0.0026403909024406273,2021_24,1940,2,0
2023-04-10,2023-15,1.2687050488378901,0.02663184359623277,0.000851571859724408,0.0010719673973317917,0.0009514561342754239,0.0016896702295293605,0.00363293595842529,0.002649891505262456,2021_24,1940,2,0
2023-04-17,2023-16,1.2691430555759895,0.026490242940136646,0.0008898990194399067,0.0011230509720386078,0.0009531493580147731,0.001407272174045337,0.0030513164522381936,0.0026536911284798567,2021_24,1940,2,0
2023-04-24,2023-17,1.274174193567197,0.026459723645044696,0.0009826879652086644,0.0012432911486042833,0.0009559818788836243,0.0010855075223766902,0.002373533402846733,0.002651067867524358,2021_24,1940,2,0
2023-05-01,2023-18,1.27410158500753,0.02631878151761392,0.0008287813147485402,0.0010512248535279453,0.0009569018065224737,0.001334528053686157,0.002942683665876771,0.0026537701766357405,2021_24,1940,2,0
2023-05-08,2023-19,1.2766186309804473,0.026250807490268223,0.0008210902906073136,0.0010441071027962572,0.0009577353578083407,0.001049958956149896,0.0023347562876089825,0.0026508449939707038,2021_24,1940,2,0
2023-05-15,2023-20,1.278399352744989,0.026157240623879467,0.0008636918213415733,0.0011010610638156047,0.0009590912610573434,0.001184834123222749,0.002656930198005393,0.002650900227444797,2021_24,1940,2,0
2023-05-22,2023-21,1.2794236011130875,0.02604013271532913,0.0008938125511424435,0.0011423455954163296,0.0009608071844021465,0.0013010370030229978,0.0029421553506160593,0.0026535170023994576,2021_24,1940,2,0
2023-05-29,2023-22,1.2778845131958307,0.025862913261233387,0.0008568116526384759,0.0010978294870618462,0.0009620771808092451,0.0014943101268247827,0.003407768246411532,0.0026602245533738386,2021_24,1940,2,0
2023-06-05,2023-23,1.278320275164298,0.025730660848476448,0.0009163976324993274,0.0011771503885819167,0.0009640506118602857,0.0013814274750575594,0.0031769527953218325,0.0026647725622548123,2021_24,1940,2,0
2023-06-12,2023-24,1.2756416929602123,0.025541724051951948,0.0007699751756637354,0.0009915695461479859,0.000964300592257293,0.0014601905932984938,0.0033864571071213563,0.0026710604624993017,2021_24,1940,2,0
2023-06-19,2023-25,1.273174371525362,0.025346740269291894,0.0008589943870611865,0.0011090094502712296,0.0009656022914905433,0.0015777726468098206,0.0036900632966521537,0.0026798494117254244,2021_24,1940,2,0
2023-06-26,2023-26,1.2712452002218535,0.0251751304977179,0.0008133747466105873,0.0010527713799177822,0.0009663787513410289,0.0014453651956060898,0.0034089477617660026,0.0026860743927226123,2021_24,1940,2,0
2023-07-03,2023-27,1.2707026676674598,0.02503241791169421,0.0008730861698089333,0.0011329192569697404,0.0009678479304793313,0.0013895590080092637,0.0033050125106580566,0.0026913065893909415,2021_24,1940,2,0
2023-07-10,2023-28,1.2725582478341975,0.02494307835801076,0.0009413930083627782,0.001224648015657894,0.0009700916035377258,0.001236882283593916,0.0029667287694861667,0.0026936121737802404,2021_24,1940,2,0
2023-07-17,2023-29,1.275409557319623,0.024882432492158837,0.000929603650807065,0.0012123739600718511,0.0009721881415293883,0.0011029625186245863,0.002667863398409549,0.0026933986799844217,2021_24,1940,2,0
2023-07-24,2023-30,1.2726518757397096,0.02471800759569016,0.0006682456437151074,0.0008737222188686803,0.000971344176309356,0.00127852466002867,0.0031186404236511543,0.0026968917168165097,2021_24,1940,2,0
2023-07-31,2023-31,1.272751992241664,0.024608097056716325,0.000804123885865195,0.0010540438314351446,0.0009720465171295828,0.0011831794553495228,0.0029104502172504843,0.0026986294385133464,2021_24,1940,2,0
2023-08-07,2023-32,1.273150506061065,0.02450158119615693,0.0008428917540619759,0.0011076587384736063,0.0009731876175621036,0.0012040003883872221,0.0029866858369408536,0.0027009517011553365,2021_24,1940,2,0
2023-08-14,2023-33,1.2699447922134386,0.02430657131233855,0.0008393636097722273,0.0011058157571885963,0.0009742933715147068,0.001574864386677814,0.00393966630419045,0.0027108463154811623,2021_24,1940,2,0
2023-08-21,2023-34,1.274032460849354,0.024274143632883074,0.0009970512738921064,0.0013168872555254397,0.0009771236876493705,0.0010320922262034584,0.002603683213270511,0.002709998427386066,2021_24,1940,2,0
2023-08-28,2023-35,1.2781037914829498,0.024258885656162157,0.0008748832073388261,0.001158456277412051,0.000978608010484484,0.0008382229673093043,0.002132468147182919,0.002705469447371556,2021_24,1940,2,0
2023-09-04,2023-36,1.2781430757823686,0.024160847080020167,0.0007523782804968247,0.0009987672220396894,0.0009787715446512924,0.0010730451069143124,0.0027529247183514342,0.002705838387847078,2021_24,1940,2,0
2023-09-11,2023-37,1.2798918751232298,0.024085596359101295,0.0009060860909404153,0.0012058574181803422,0.0009805975077248836,0.0011132595066502607,0.0028802231026312415,0.0027071822484678,2021_24,1940,2,0
2023-09-18,2023-38,1.277895862419647,0.02392452190566927,0.0008685877784590231,0.001158880551513534,0.0009820183413719703,0.0014468950414515877,0.003775027378965462,0.0027153394286754074,2021_24,1940,2,0
2023-09-25,2023-39,1.2757502289124096,0.023765972071100268,0.0008352510014489048,0.00111722444573523,0.0009830864309584154,0.001409829645584492,0.003709394949864615,0.002722864548588831,2021_24,1940,2,0
2023-10-02,2023-40,1.2730743598876464,0.02358375547663904,0.0009340453118602429,0.001252534896211062,0.0009851965634261827,0.001607906192399702,0.004266291303734129,0.0027344444647342675,2021_24,1940,2,0
2023-10-09,2023-41,1.2722972341410368,0.02343989687628014,0.0010117611902068348,0.0013601862189690616,0.0009881077012146554,0.0015122947599968575,0.00404650056905415,0.002744199568592253,2021_24,1940,2,0
2023-10-16,2023-42,1.2699205719815545,0.02326533518165328,0.0009657789477282828,0.001301656983729288,0.0009905206857002942,0.0016129349515136017,0.004352245367903108,0.002756049298458128,2021_24,1940,2,0
2023-10-23,2023-43,1.2692176918555766,0.02313021223584154,0.000988100024809438,0.0013351135183525971,0.0009931497978768716,0.001457926985440432,0.0039672142357964285,0.0027648949291371985,2021_24,1940,2,0
2023-10-30,2023-44,1.2679648489208841,0.022991395569705267,0.0009248515313571768,0.0012528173742837588,0.0009951140335156662,0.0014205946767160587,0.003898283523987716,0.002773100617276639,2021_24,1940,2,0
2023-11-06,2023-45,1.2667828323731951,0.022835150971292562,0.0011014207041378276,0.0014957790567858207,0.0009988693925254862,0.0016597182430696884,0.004592942066066373,0.0027861630424034986,2021_24,1940,2,0
2023-11-13,2023-46,1.2626712108584248,0.02263018507181452,0.0009481804374501239,0.0012909328954760649,0.0010010413988277293,0.0017614344805747422,0.004915599072573593,0.0028013137338888856,2021_24,1940,2,0
2023-11-20,2023-47,1.2595301006923352,0.02242874094664384,0.0011380375079984711,0.0015533442613350943,0.00100511458580445,0.0019231531781593242,0.005412241877877374,0.002819726689670594,2021_24,1940,2,0
2023-11-27,2023-48,1.2597799341564617,0.022318679331501667,0.0010490472587191305,0.0014355048334236931,0.0010082618806857638,0.0014103812002145368,0.004002701381586006,0.0028279950970095274,2021_24,1940,2,0
2023-12-04,2023-49,1.2565853066641808,0.0221155585144637,0.0011878733623702376,0.00162958948610945,0.0010127677526446228,0.001989258006763477,0.005693261811758803,0.0028478550318402156,2021_24,1940,2,0
2023-12-11,2023-50,1.255813926826985,0.021973532052024205,0.001163432038332931,0.0016001015803359133,0.0010169914480499746,0.0016743073549930238,0.0048323522740430485,0.002861488445093651,2021_24,1940,2,0
2023-12-18,2023-51,1.2552576233622113,0.021843430718942982,0.0011173328961786352,0.001540591810477039,0.001020725613782563,0.0015772870662460567,0.004590790812793567,0.002873267999488085,2021_24,1940,2,0
2023-12-25,2023-52,1.2503826568473693,0.02161690960826733,0.0011229015776767167,0.0015521909828415117,0.0010244848556144276,0.002079708840762293,0.006104254893824101,0.002895093486276857,2021_24,1940,2,0
2024-01-01,2024-01,1.2476099502670799,0.021448935475903482,0.0010420134640245933,0.0014440268193471664,0.0010274282948698967,0.0017233432859747912,0.00510099947583158,0.0029098639400625516,2021_24,1940,2,0
2024-01-08,2024-02,1.2479378907937362,0.0213456945730813,0.0011080236493797664,0.0015393927017078172,0.0010309914400167754,0.0014452897605235161,0.0043141155044123455,0.0029191880924531507,2021_24,1940,2,0
2024-01-15,2024-03,1.2453333807031772,0.02118849089581184,0.001009593302886657,0.0014061942535794208,0.0010335818563525546,0.0016484068750628204,0.0049619755529675385,0.0029326432713087476,2021_24,1940,2,0
2024-01-22,2024-04,1.2447113150899536,0.021065410028939673,0.0011277233434394695,0.001574707488040874,0.001037288474340938,0.001570585747941123,0.004767659329481736,0.002944631173291395,2021_24,1940,2,0
2024-01-29,2024-05,1.242399061269455,0.020917597369706414,0.0010160968852722402,0.0014224300123110924,0.0010399057452292963,0.0016133911465160836,0.004938972330442116,0.0029575551629789747,2021_24,1940,2,0
2024-02-05,2024-06,1.242961512289211,0.020808287641605878,0.0012909731851394643,0.0018118050804874007,0.0010451106062534965,0.0016361983638016361,0.005051103157080101,0.0029710130859810905,2021_24,1940,2,0
2024-02-12,2024-07,1.2404218467810417,0.020658385561641027,0.0010227975035036255,0.0014390715101966283,0.001047745880024233,0.001638879896406604,0.005102121215206598,0.0029846028255644153,2021_24,1940,2,0
2024-02-19,2024-08,1.2411371575869936,0.02057536420493661,0.0010804829061504748,0.0015240846222095692,0.001050907805645111,0.0013173094461220436,0.004135659841166546,0.0029918845463174385,2021_24,1940,2,0
2024-02-26,2024-09,1.2399334394545745,0.020465905384076923,0.0009289991669537987,0.0013137265282535634,0.0010526390259068012,0.0013393400706197493,0.004240345337352233,0.0029997225320168887,2021_24,1940,2,0
2024-03-04,2024-10,1.2398708380501686,0.02038317334409282,0.0009167663468170746,0.0012997109335324748,0.001054254377320697,0.0011785743314638706,0.0037628829015697043,0.003004477514382437,2021_24,1940,2,0
2024-03-11,2024-11,1.239170651400974,0.02027860482508161,0.0010181074562170098,0.001447038854039008,0.0010568033903366654,0.0013834072506815314,0.004454173535580438,0.0030134436133205686,2021_24,1940,2,0
2024-03-18,2024-12,1.2399247401157252,0.020214209202822662,0.0009272907800177585,0.001321298617405277,0.0010585070653488212,0.0010797376033899687,0.0035058123981350883,0.003016465942781774,2021_24,1940,2,0
2024-03-25,2024-13,1.2410371448154562,0.020145034214888453,0.0010770059235325794,0.00153851450602722,0.0010615762861755427,0.0012236656945322538,0.004006697832511848,0.003022500760877803,2021_24,1940,2,0
2024-04-01,2024-14,1.2396965233876136,0.02003471292253205,0.0009642144938969606,0.0013808789949705425,0.001063602800440288,0.001368100790231352,0.004517469825943368,0.0030315454206450085,2021_24,1940,2,0
2024-04-08,2024-15,1.238477150364661,0.019934720385241484,0.0008861786834543421,0.0012723357545971561,0.001064917946980205,0.0012472907209749315,0.004153347017380548,0.0030382824043474013,2021_24,1940,2,0
2024-04-15,2024-16,1.236070661263107,0.019805155046831294,0.0009528284074592852,0.0013714929951484298,0.0010668357746028217,0.0014740505681236564,0.004949898228698434,0.0030496799386326885,2021_24,1940,2,0
2024-04-22,2024-17,1.2358411622369794,0.019732426461469426,0.0008306742965639092,0.0011986934551143906,0.0010676547265681684,0.0010456605088881143,0.003541016530029419,0.003052587781031853,2021_24,1940,2,0
2024-04-29,2024-18,1.2351997213059192,0.019646603578792582,0.0008929474744542243,0.0012918192133717192,0.0010690372487875412,0.0011699027133533107,0.003995216845764555,0.0030581278888130257,2021_24,1940,2,0
2024-05-06,2024-19,1.231117795869104,0.01949748971432369,0.0008056917942712231,0.0011685390532785514,0.001069646617856587,0.0014795027226959826,0.0050951824152599984,0.0030700164589910653,2021_24,1940,2,0
2024-05-13,2024-20,1.2303274738685759,0.019409516419331144,0.0009032786813012501,0.0013133924510543387,0.0010711290920268194,0.0011935875537628876,0.004145258420102001,0.0030762461519939937,2021_24,1940,2,0
2024-05-20,2024-21,1.2274419188821684,0.019286322919717724,0.0008158909087701658,0.0011893325745682484,0.001071843023802524,0.00133923972391058,0.004690390608995886,0.003085533211140451,2021_24,1940,2,0
2024-05-27,2024-22,1.2262328444858668,0.019187509891207356,0.0009533856224151553,0.0013932796142208258,0.0010737712332789192,0.0012997730554982464,0.004590622479494929,0.0030941318124161673,2021_24,1940,2,0
2024-06-03,2024-23,1.223430114400663,0.019065414505244065,0.0008482626079657161,0.0012427920673050488,0.0010747781416047954,0.0013634391720205754,0.0048561621189446525,0.003104128202828416,2021_24,1940,2,0
2024-06-10,2024-24,1.2246988471121365,0.019029543571877836,0.0008136084862902549,0.0011950390132139741,0.0010754897287932812,0.0008067685815353427,0.0028977422089298526,0.0031029655127350494,2021_24,1940,2,0
2024-06-17,2024-25,1.224969583564808,0.01896050953270336,0.0009868610296102562,0.0014531855729234295,0.0010777096236638023,0.0011386692062440478,0.0041244088129808116,0.003108683059145697,2021_24,1940,2,0
2024-06-24,2024-26,1.2250753820191895,0.01888577254476612,0.001027703702391183,0.0015171602791887678,0.0010802748692143676,0.001202147283768939,0.004391118629733335,0.0031158134732169307,2021_24,1940,2,0
2024-07-01,2024-27,1.2237331862018757,0.018803715938940528,0.000749399150385342,0.001109111488183528,0.001080442051948598,0.0010375811907281744,0.003822019875662656,0.0031197136412540014,2021_24,1940,2,0
2024-07-08,2024-28,1.223571452077493,0.0187428008881236,0.000789899931216579,0.0011720133211707328,0.0010809694906874945,0.0009347929952844887,0.0034724792612967174,0.0031216491612652934,2021_24,1940,2,0
2024-07-15,2024-29,1.2208624963095298,0.0186354561879641,0.00073723058885183,0.0010966354553501568,0.001081059137408528,0.0011851790244105293,0.004439780794612814,0.003128835205961375,2021_24,1940,2,0
2024-07-22,2024-30,1.221453702071733,0.018579021850206812,0.0009466624592779588,0.0014117329658220256,0.0010829392354669014,0.0010200470470678852,0.0038534624810394507,0.0031327595978464283,2021_24,1940,2,0
2024-07-29,2024-31,1.2184979628426964,0.018471942570333577,0.0006850899514208944,0.0010242440816056913,0.0010826077139921082,0.0011461198632991582,0.004366307637147191,0.0031393974448710024,2021_24,1940,2,0
2024-08-05,2024-32,1.2157392527673934,0.018365211241033366,0.0007434315375232601,0.0011142825022301386,0.0010827854932552302,0.0011891598689837898,0.004568544894854044,0.003147037950828639,2021_24,1940,2,0
2024-08-12,2024-33,1.2108424759110412,0.018224452431209907,0.0006415196888629508,0.0009639683713916046,0.0010821228275443863,0.0013367866989723452,0.005179086070769686,0.0031578311308651185,2021_24,1940,2,0
2024-08-19,2024-34,1.210365382770221,0.01816505244979919,0.0007266307957721678,0.0010946242352742957,0.0010821921193413723,0.0008784405588555174,0.003432074865833089,0.0031592781478435796,2021_24,1940,2,0
2024-08-26,2024-35,1.2100188202016204,0.01810353496864312,0.0007985367594575304,0.0012059925831460533,0.0010828740350631227,0.0009420138162026376,0.0037115473553269392,0.0031621743081104068,2021_24,1940,2,0
2024-09-02,2024-36,1.2091046820305054,0.018059037607323834,0.0004018197972149423,0.0006083864299717519,0.001080276851444244,0.0005447878470403353,0.002164604239954943,0.0031569751088205613,2021_24,1940,2,0
2024-09-09,2024-37,1.20837329309522,0.01801291607471301,0.0004779111263963268,0.0007254271316610282,0.0010783458706306412,0.0006079792029183001,0.002436089152154219,0.0031532394553900034,2021_24,1940,2,0
2024-09-16,2024-38,1.2062567917719884,0.017950254218757473,0.00033067600900868693,0.0005032083105886853,0.0010752345708752314,0.0006083490664988463,0.0024581629042543995,0.0031496582834478946,2021_24,1940,2,0
2024-09-23,2024-39,1.2058004738945722,0.0179186731058028,0.00034866568325063696,0.0005319279208493945,0.0010723122410618206,0.00041980646921769063,0.0017106466122482266,0.0031422866777583458,2021_24,1940,2,0
2024-09-30,2024-40,1.205212085967767,0.017900621681291737,0.00011626243113686771,0.00017782034431082966,0.0010675283612305872,0.00016799311228239642,0.0006903288302222166,0.003129795301911658,2021_24,1940,2,0
2024-10-07,2024-41,1.2046441041330278,0.017889137729737454,2.6832911460336486e-05,4.1144170296727794e-05,0.0010620689338397874,6.300800201625606e-05,0.00026110404738145,0.0031152574039637992,2021_24,1940,2,0
