cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose2,1,26,27997,0.0009286709290281101,-6.98175610253851,-0.05398337194514362,0.0009801815674098443,0.001194444324971534
dose2,2,18,27971,0.0006435236494941189,-7.348551780252795,-0.05398337194514362,0.0007168922293787275,0.0019113365543502615
dose2,3,24,27953,0.0008585840518012378,-7.0602259770013,-0.05398337194514362,0.0010095244898034928,0.0029208610441537543
dose2,4,24,27929,0.0008593218518385907,-7.059367024155104,-0.05398337194514362,0.0010664354612957916,0.003987296505449546
dose2,5,20,27905,0.0007167174341515857,-7.240828889668543,-0.05398337194514362,0.0009387963049323243,0.00492609281038187
dose2,6,26,27885,0.0009324009324009324,-6.977747650802172,-0.05398337194514362,0.001289053025257691,0.006215145835639561
dose2,7,26,27859,0.0009332711152589828,-6.976814814913632,-0.05398337194514362,0.001361822760794902,0.007576968596434463
dose2,8,28,27833,0.001006000071857148,-6.901773135876016,-0.05398337194514362,0.0015493711186035006,0.009126339715037964
dose2,9,29,27805,0.0010429778816759576,-6.86567530963519,-0.05398337194514362,0.0016954196933061552,0.01082175940834412
dose2,10,21,27776,0.0007560483870967742,-7.187405179736654,-0.05398337194514362,0.0012971685085768295,0.012118927916920949
dose2,11,35,27755,0.0012610340479192938,-6.675823221634848,-0.05398337194514362,0.002283590873921181,0.01440251879084213
dose2,12,27,27720,0.000974025974025974,-6.934072587299511,-0.05398337194514362,0.0018616871659100887,0.01626420595675222
dose2,13,32,27693,0.0011555266673888708,-6.763199049858534,-0.05398337194514362,0.002331099545981324,0.018595305502733542
dose2,14,24,27661,0.0008676475904703373,-7.0497249275072384,-0.05398337194514362,0.0018474338327261104,0.02044273933545965
dose2,15,29,27637,0.001049317943336831,-6.859614903654202,-0.05398337194514362,0.002358181932353576,0.022800921267813228
dose2,16,20,27608,0.0007244277021153289,-7.230128591223848,-0.05398337194514362,0.0017183433170160798,0.02451926458482931
dose2,17,16,27588,0.0005799623024503408,-7.452547452311401,-0.05398337194514362,0.0014519756550073456,0.025971240239836654
dose2,18,18,27572,0.000652836210648484,-7.334184286109378,-0.05398337194514362,0.0017250770012370417,0.027696317241073694
