cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose0_unvaccinated,0,7277,4353336,0.0016715916253650074,-6.393979037354603,0.07474827520300267,0.0016715916253650074,0.0016715916253650074
dose0_unvaccinated,1,5788,4346059,0.0013317812758639493,-6.621237927656783,0.07474827520300267,0.0012358624619723073,0.0029074540873373148
dose0_unvaccinated,2,7007,4340271,0.0016144153210709653,-6.428782418152922,0.07474827520300267,0.0013902398836570073,0.004297693970994322
dose0_unvaccinated,3,4959,4333264,0.0011444029258314288,-6.772872240140566,0.07474827520300267,0.0009145146544163804,0.005212208625410703
dose0_unvaccinated,4,4035,4328305,0.0009322355979996789,-6.97792498767077,0.07474827520300267,0.0006913128489877875,0.00590352147439849
dose0_unvaccinated,5,3698,4324270,0.0008551732431138666,-7.0642064860278975,0.07474827520300267,0.000588491625246167,0.006492013099644657
dose0_unvaccinated,6,3705,4320572,0.0008575253461810149,-7.061459821132426,0.07474827520300267,0.0005476087573984919,0.007039621857043149
dose0_unvaccinated,7,3720,4316867,0.00086173606923725,-7.0565615183640515,0.07474827520300267,0.0005106636289989221,0.0075502854860420715
dose0_unvaccinated,8,3837,4313147,0.0008896056637995413,-7.024732267807084,0.07474827520300267,0.0004892101190697527,0.008039495605111824
dose0_unvaccinated,9,4336,4309310,0.0010061935669515537,-6.901580813336802,0.07474827520300267,0.0005134718807046825,0.008552967485816507
dose0_unvaccinated,10,5574,4304974,0.0012947813389813736,-6.649413448294871,0.07474827520300267,0.0006131529145733543,0.00916612040038986
dose0_unvaccinated,11,6059,4299400,0.0014092664092664093,-6.564685987099184,0.07474827520300267,0.0006193023135159282,0.009785422713905789
dose0_unvaccinated,12,4702,4293341,0.0010951843797173343,-6.816832546585048,0.07474827520300267,0.00044661579631463747,0.010232038510220426
dose1,0,215,138486,0.001552503502159063,-6.467886488340143,0.0484887440753723,0.001552503502159063,0.001552503502159063
dose1,1,519,138271,0.003753498564413362,-5.5850669234174255,0.0484887440753723,0.003575838204601095,0.005128341706760158
dose1,2,535,137752,0.003883791160926883,-5.550943499070015,0.0484887440753723,0.003524837344380297,0.008653179051140455
dose1,3,455,137217,0.0033159156664261716,-5.709021474352709,0.0484887440753723,0.0028670039722372104,0.011520183023377666
dose1,4,472,136762,0.003451251078515962,-5.669018482219861,0.0484887440753723,0.0028427782199433285,0.014362961243320994
dose1,5,471,136290,0.0034558661677305744,-5.667682153405141,0.0484887440753723,0.0027118455156509578,0.017074806758971953
dose1,6,472,135819,0.0034752133353949007,-5.662099410369215,0.0484887440753723,0.0025979519008453634,0.019672758659817314
dose1,7,452,135347,0.003339564231198327,-5.70191495020654,0.0484887440753723,0.002378378897849593,0.022051137557666908
dose1,8,502,134895,0.0037214129508135957,-5.593651857324996,0.0484887440753723,0.0025248798288349853,0.02457601738650189
dose1,9,566,134393,0.004211528874271725,-5.469929544178286,0.0484887440753723,0.002722163689387118,0.02729818107588901
dose1,10,627,133827,0.004685153220202201,-5.363356659407703,0.0484887440753723,0.002884960414784547,0.030183141490673557
dose1,11,606,133200,0.00454954954954955,-5.392727051019111,0.0484887440753723,0.002668861676551605,0.03285200316722516
dose1,12,546,132594,0.004117833386126069,-5.492428131096455,0.0484887440753723,0.002301272472773445,0.03515327563999861
dose2,0,6,28003,0.00021426275756168981,-8.448307457047044,0.015977726185889787,0.00021426275756168981,0.00021426275756168981
dose2,1,26,27997,0.0009286709290281101,-6.98175610253851,0.015977726185889787,0.0009139507895409637,0.0011282135471026534
dose2,2,18,27971,0.0006435236494941189,-7.348551780252795,0.015977726185889787,0.0006232846554933468,0.0017514982025960003
dose2,3,24,27953,0.0008585840518012378,-7.0602259770013,0.015977726185889787,0.0008184001536692535,0.0025698983562652536
dose2,4,24,27929,0.0008593218518385907,-7.059367024155104,0.015977726185889787,0.0008061200115003685,0.0033760183677656224
dose2,5,20,27905,0.0007167174341515857,-7.240828889668543,0.015977726185889787,0.0006616872665981682,0.004037705634363791
dose2,6,26,27885,0.0009324009324009324,-6.977747650802172,0.015977726185889787,0.0008471659057655578,0.004884871540129348
dose2,7,26,27859,0.0009332711152589828,-6.976814814913632,0.015977726185889787,0.0008345157860916684,0.005719387326221017
dose2,8,28,27833,0.001006000071857148,-6.901773135876016,0.015977726185889787,0.0008852902989217087,0.0066046776251427255
dose2,9,29,27805,0.0010429778816759576,-6.86567530963519,0.015977726185889787,0.0009032828270755431,0.007507960452218268
dose2,10,21,27776,0.0007560483870967742,-7.187405179736654,0.015977726185889787,0.000644405454911556,0.008152365907129824
dose2,11,35,27755,0.0012610340479192938,-6.675823221634848,0.015977726185889787,0.0010577849684014907,0.009210150875531314
dose2,12,27,27720,0.000974025974025974,-6.934072587299511,0.015977726185889787,0.0008040852182690617,0.010014236093800376
