enroll_date,birth_band,dose_count_at_enroll,week,cum_hazard
2022-04-25,1955-1959,2,24,0.005837728195685508
2022-04-25,1955-1959,2,25,0.006059285746165323
2022-04-25,1955-1959,2,26,0.006217571198479909
2022-04-25,1955-1959,2,27,0.006375881709045317
2022-04-25,1955-1959,2,28,0.006502548164770582
2022-04-25,1955-1959,2,29,0.006534217285796775
2022-04-25,1955-1959,2,30,0.006819284516081921
2022-04-25,1955-1959,2,31,0.006977690320401811
2022-04-25,1955-1959,2,32,0.007104433032865517
2022-04-25,1955-1959,2,33,0.007357966659120599
2022-04-25,1955-1959,2,34,0.007674974111450438
2022-04-25,1955-1959,2,35,0.007960366766112222
2022-04-25,1955-1959,2,36,0.008087234094773616
2022-04-25,1955-1959,2,37,0.008436202262901102
2022-04-25,1955-1959,2,38,0.008721812280233816
2022-04-25,1955-1959,2,39,0.008912264286903953
2022-04-25,1955-1959,2,40,0.00913450414812504
2022-04-25,1955-1959,2,41,0.009452075366139042
2022-04-25,1955-1959,2,42,0.009610898802459114
2022-04-25,1955-1959,2,43,0.0097379757159319
2022-04-25,1955-1959,2,44,0.009960399179346697
2022-04-25,1955-1959,2,45,0.010119303376340899
2022-04-25,1955-1959,2,46,0.01024644491683193
2022-04-25,1955-1959,2,47,0.010500776503006562
2022-04-25,1955-1959,2,48,0.010723369714832712
2022-04-25,1955-1959,2,49,0.011073259185138889
2022-04-25,1955-1959,2,50,0.011232340332767609
2022-04-25,1955-1959,2,51,0.011391446791234392
2022-04-25,1955-1959,2,52,0.0115187501872244
2022-04-25,1955-1959,3,1,7.924204983518844e-05
2022-04-25,1955-1959,3,2,0.00011886542961560891
2022-04-25,1955-1959,3,3,0.00016839686227289335
2022-04-25,1955-1959,3,4,0.00025260592866701567
2022-04-25,1955-1959,3,5,0.0003120518923035919
2022-04-25,1955-1959,3,6,0.00038140998320040345
2022-04-25,1955-1959,3,7,0.00045077288497566306
2022-04-25,1955-1959,3,8,0.0005449159478163207
2022-04-25,1955-1959,3,9,0.0006390678744077267
2022-04-25,1955-1959,3,10,0.0007084486510046787
2022-04-25,1955-1959,3,11,0.0008026159764991945
2022-04-25,1955-1959,3,12,0.0008967921703140135
2022-04-25,1955-1959,3,13,0.0009612336240363688
2022-04-25,1955-1959,3,14,0.0010603824316053102
2022-04-25,1955-1959,3,15,0.0011397085562186706
2022-04-25,1955-1959,3,16,0.0012289579687192814
2022-04-25,1955-1959,3,17,0.001313256395115931
2022-04-25,1955-1959,3,18,0.001407480693648547
2022-04-25,1955-1959,3,19,0.001466995351630415
2022-04-25,1955-1959,3,20,0.0015364335962594921
2022-04-25,1955-1959,3,21,0.0016306789268451447
2022-04-25,1955-1959,3,22,0.001754699474728456
2022-04-25,1955-1959,3,23,0.0018291191870561947
2022-04-25,1955-1959,3,24,0.0019184301530136563
2022-04-25,1955-1959,3,25,0.0019630886273387343
2022-04-25,1955-1959,3,26,0.0020573741786440954
2022-04-25,1955-1959,3,27,0.002156631732225408
2022-04-25,1955-1959,3,28,0.0022856812824682852
2022-04-25,1955-1959,3,29,0.0023799972559410965
2022-04-25,1955-1959,3,30,0.002494181126848731
2022-04-25,1955-1959,3,31,0.002588516768165212
2022-04-25,1955-1959,3,32,0.002687827058282535
2022-04-25,1955-1959,3,33,0.002792113478547037
2022-04-25,1955-1959,3,34,0.002941112947391259
2022-04-25,1955-1959,3,35,0.0030305232862663342
2022-04-25,1955-1959,3,36,0.0031398134467832666
2022-04-25,1955-1959,3,37,0.003264021311288091
2022-04-25,1955-1959,3,38,0.0033733369952162417
2022-04-25,1955-1959,3,39,0.0034776949330987124
2022-04-25,1955-1959,3,40,0.0035969744847490206
2022-04-25,1955-1959,3,41,0.0037311809889952925
2022-04-25,1955-1959,3,42,0.0038504907819851943
2022-04-25,1955-1959,3,43,0.004009592652264977
2022-04-25,1955-1959,3,44,0.0041189898736846585
2022-04-25,1955-1959,3,45,0.004193585750556484
2022-04-25,1955-1959,3,46,0.004268187192388281
2022-04-25,1955-1959,3,47,0.004367664439536979
2022-04-25,1955-1959,3,48,0.004447253362790603
2022-04-25,1955-1959,3,49,0.004531823534941308
2022-04-25,1955-1959,3,50,0.00463132701266995
2022-04-25,1955-1959,3,51,0.00471093692414597
2022-04-25,1955-1959,3,52,0.0048253872764545385
2022-10-31,1935-1939,0,1,0.0013651879253399333
2022-10-31,1935-1939,0,2,0.0029887729861142577
2022-10-31,1935-1939,0,3,0.00410116774421468
2022-10-31,1935-1939,0,4,0.006072287206600367
2022-10-31,1935-1939,0,5,0.007961348390040623
2022-10-31,1935-1939,0,6,0.010198485788396947
2022-10-31,1935-1939,0,7,0.011922772792041732
2022-10-31,1935-1939,0,8,0.014860901417951627
2022-10-31,1935-1939,0,9,0.017547327922013627
2022-10-31,1935-1939,0,10,0.020066986929150807
2022-10-31,1935-1939,0,11,0.02198269632728974
2022-10-31,1935-1939,0,12,0.024338821157385147
2022-10-31,1935-1939,0,13,0.02617520836402728
2022-10-31,1935-1939,0,14,0.027576627530063378
2022-10-31,1935-1939,0,15,0.028628982270697465
2022-10-31,1935-1939,0,16,0.0302095937694241
2022-10-31,1935-1939,0,17,0.03144068783978915
2022-10-31,1935-1939,0,18,0.032761401216884
2022-10-31,1935-1939,0,19,0.03417208739686818
2022-10-31,1935-1939,0,20,0.03567312516049115
2022-10-31,1935-1939,0,21,0.03682249976206937
2022-10-31,1935-1939,0,22,0.038238930593782805
2022-10-31,1935-1939,0,23,0.03965737054791659
2022-10-31,1935-1939,0,24,0.040811336323302215
2022-10-31,1935-1939,0,25,0.04205555973301668
2022-10-31,1935-1939,0,26,0.04339037639394387
2022-10-31,1935-1939,0,27,0.044726977172124045
2022-10-31,1935-1939,0,28,0.04633325986623577
2022-10-31,1935-1939,0,29,0.0471373698045824
2022-10-31,1935-1939,0,30,0.048568497061365366
2022-10-31,1935-1939,0,31,0.04973279794073153
2022-10-31,1935-1939,0,32,0.05197565538297967
2022-10-31,1935-1939,0,33,0.053233856321859375
2022-10-31,1935-1939,0,34,0.054493642324880236
2022-10-31,1935-1939,0,35,0.055304343625869064
2022-10-31,1935-1939,0,36,0.055935343782020024
2022-10-31,1935-1939,0,37,0.05701798553338353
2022-10-31,1935-1939,0,38,0.05846333357180941
2022-10-31,1935-1939,0,39,0.06000130827221519
2022-10-31,1935-1939,0,40,0.06108836336612666
2022-10-31,1935-1939,0,41,0.062448846093770896
2022-10-31,1935-1939,0,42,0.0644475748412964
2022-10-31,1935-1939,0,43,0.06563052233808683
2022-10-31,1935-1939,0,44,0.06836575380268617
2022-10-31,1935-1939,0,45,0.07010194467148814
2022-10-31,1935-1939,0,46,0.07193277638025547
2022-10-31,1935-1939,0,47,0.07385876404398725
2022-10-31,1935-1939,0,48,0.07477720643037107
2022-10-31,1935-1939,0,49,0.07615645358019438
2022-10-31,1935-1939,0,50,0.07790623530398207
2022-10-31,1935-1939,0,51,0.07984377339224094
2022-10-31,1935-1939,0,52,0.08123003118089564
2022-10-31,1935-1939,1,1,0.0
2022-10-31,1935-1939,1,2,0.002328289759591136
2022-10-31,1935-1939,1,3,0.002328289759591136
2022-10-31,1935-1939,1,4,0.004662013105811316
2022-10-31,1935-1939,1,5,0.004662013105811316
2022-10-31,1935-1939,1,6,0.009345862418237686
2022-10-31,1935-1939,1,7,0.01169603976319128
2022-10-31,1935-1939,1,8,0.014051753455650346
2022-10-31,1935-1939,1,9,0.018779894651596303
2022-10-31,1935-1939,1,10,0.02115237500522669
2022-10-31,1935-1939,1,11,0.02591428876547038
2022-10-31,1935-1939,1,12,0.028303776162851797
2022-10-31,1935-1939,1,13,0.03550668845690981
2022-10-31,1935-1939,1,14,0.040337615726575356
2022-10-31,1935-1939,1,15,0.040337615726575356
2022-10-31,1935-1939,1,16,0.04519199419137351
2022-10-31,1935-1939,1,17,0.04762804898925463
2022-10-31,1935-1939,1,18,0.04762804898925463
2022-10-31,1935-1939,1,19,0.04762804898925463
2022-10-31,1935-1939,1,20,0.05007005264480637
2022-10-31,1935-1939,1,21,0.05007005264480637
2022-10-31,1935-1939,1,22,0.05251803428344642
2022-10-31,1935-1939,1,23,0.05497202324501313
2022-10-31,1935-1939,1,24,0.05743204908587548
2022-10-31,1935-1939,1,25,0.05743204908587548
2022-10-31,1935-1939,1,26,0.05989814158106898
2022-10-31,1935-1939,1,27,0.06484864674092514
2022-10-31,1935-1939,1,28,0.06484864674092514
2022-10-31,1935-1939,1,29,0.06484864674092514
2022-10-31,1935-1939,1,30,0.06484864674092514
2022-10-31,1935-1939,1,31,0.06733312006858706
2022-10-31,1935-1939,1,32,0.06733312006858706
2022-10-31,1935-1939,1,33,0.06733312006858706
2022-10-31,1935-1939,1,34,0.07482379179774466
2022-10-31,1935-1939,1,35,0.07733320340317042
2022-10-31,1935-1939,1,36,0.07733320340317042
2022-10-31,1935-1939,1,37,0.07984892800041771
2022-10-31,1935-1939,1,38,0.08237099743312758
2022-10-31,1935-1939,1,39,0.08237099743312758
2022-10-31,1935-1939,1,40,0.08489944378648626
2022-10-31,1935-1939,1,41,0.08489944378648626
2022-10-31,1935-1939,1,42,0.08743429938967431
2022-10-31,1935-1939,1,43,0.08743429938967431
2022-10-31,1935-1939,1,44,0.08743429938967431
2022-10-31,1935-1939,1,45,0.09252336889714559
2022-10-31,1935-1939,1,46,0.09763846956391602
2022-10-31,1935-1939,1,47,0.10020586506916183
2022-10-31,1935-1939,1,48,0.10277986906433469
2022-10-31,1935-1939,1,49,0.10277986906433469
2022-10-31,1935-1939,1,50,0.10536051565782632
2022-10-31,1935-1939,1,51,0.11314265609988128
2022-10-31,1935-1939,1,52,0.11575021950696214
2022-10-31,1935-1939,2,1,0.002689723043300168
2022-10-31,1935-1939,2,2,0.0042299620848014145
2022-10-31,1935-1939,2,3,0.006737921342834383
2022-10-31,1935-1939,2,4,0.008477892782297958
2022-10-31,1935-1939,2,5,0.010608644193776788
2022-10-31,1935-1939,2,6,0.013521550418900945
2022-10-31,1935-1939,2,7,0.016638031320719317
2022-10-31,1935-1939,2,8,0.020743207645969805
2022-10-31,1935-1939,2,9,0.023882311655903064
2022-10-31,1935-1939,2,10,0.02860952156195198
2022-10-31,1935-1939,2,11,0.03197153402368665
2022-10-31,1935-1939,2,12,0.03455013309207307
2022-10-31,1935-1939,2,13,0.03614027455216049
2022-10-31,1935-1939,2,14,0.03833085593197911
2022-10-31,1935-1939,2,15,0.040726066657933976
2022-10-31,1935-1939,2,16,0.043327368775126496
2022-10-31,1935-1939,2,17,0.04573459160255301
2022-10-31,1935-1939,2,18,0.04855036176546277
2022-10-31,1935-1939,2,19,0.05076832819543087
2022-10-31,1935-1939,2,20,0.053193551696180355
2022-10-31,1935-1939,2,21,0.05461098637715378
2022-10-31,1935-1939,2,22,0.05765512875838194
2022-10-31,1935-1939,2,23,0.060300902154832345
2022-10-31,1935-1939,2,24,0.061932556606160934
2022-10-31,1935-1939,2,25,0.06336244143767276
2022-10-31,1935-1939,2,26,0.06561354235758825
2022-10-31,1935-1939,2,27,0.0670487040595842
2022-10-31,1935-1939,2,28,0.0691025145987328
2022-10-31,1935-1939,2,29,0.07074860550540155
2022-10-31,1935-1939,2,30,0.07198495431320685
2022-10-31,1935-1939,2,31,0.07301641391986913
2022-10-31,1935-1939,2,32,0.07425557145141719
2022-10-31,1935-1939,2,33,0.07549626639965167
2022-10-31,1935-1939,2,34,0.07756751817576386
2022-10-31,1935-1939,2,35,0.07943531990171848
2022-10-31,1935-1939,2,36,0.08089047035077504
2022-10-31,1935-1939,2,37,0.08338995092719714
2022-10-31,1935-1939,2,38,0.08568664261426807
2022-10-31,1935-1939,2,39,0.08736028317229773
2022-10-31,1935-1939,2,40,0.0894562805860483
2022-10-31,1935-1939,2,41,0.09218766163072631
2022-10-31,1935-1939,2,42,0.0930295896956139
2022-10-31,1935-1939,2,43,0.09598193262455712
2022-10-31,1935-1939,2,44,0.09788448049788259
2022-10-31,1935-1939,2,45,0.09915485966513468
2022-10-31,1935-1939,2,46,0.10042685474865932
2022-10-31,1935-1939,2,47,0.10233788622525573
2022-10-31,1935-1939,2,48,0.10425257673680337
2022-10-31,1935-1939,2,49,0.10574431915514944
2022-10-31,1935-1939,2,50,0.10809299110061141
2022-10-31,1935-1939,2,51,0.10937641373667276
2022-10-31,1935-1939,2,52,0.11023294483828913
2022-10-31,1935-1939,3,1,0.003013783480638383
2022-10-31,1935-1939,3,2,0.004991371468583999
2022-10-31,1935-1939,3,3,0.007413746579552703
2022-10-31,1935-1939,3,4,0.009786750645570722
2022-10-31,1935-1939,3,5,0.013162795028788681
2022-10-31,1935-1939,3,6,0.015716224115290542
2022-10-31,1935-1939,3,7,0.01816475065856819
2022-10-31,1935-1939,3,8,0.02140154125167731
2022-10-31,1935-1939,3,9,0.024032164323013406
2022-10-31,1935-1939,3,10,0.02655734733763461
2022-10-31,1935-1939,3,11,0.02953965267384531
2022-10-31,1935-1939,3,12,0.03247435764143934
2022-10-31,1935-1939,3,13,0.034681052174263975
2022-10-31,1935-1939,3,14,0.036154891792564536
2022-10-31,1935-1939,3,15,0.038312880022838294
2022-10-31,1935-1939,3,16,0.040247666946317526
2022-10-31,1935-1939,3,17,0.04235743251862015
2022-10-31,1935-1939,3,18,0.04464327841935562
2022-10-31,1935-1939,3,19,0.04681968248577364
2022-10-31,1935-1939,3,20,0.04859868499220742
2022-10-31,1935-1939,3,21,0.05020825075703674
2022-10-31,1935-1939,3,22,0.05141712751249368
2022-10-31,1935-1939,3,23,0.05326204011419673
2022-10-31,1935-1939,3,24,0.054532394829443026
2022-10-31,1935-1939,3,25,0.056151547441320386
2022-10-31,1935-1939,3,26,0.05759943811791805
2022-10-31,1935-1939,3,27,0.059339678710243184
2022-10-31,1935-1939,3,28,0.06050152385081521
2022-10-31,1935-1939,3,29,0.06166472044585091
2022-10-31,1935-1939,3,30,0.06282927164302682
2022-10-31,1935-1939,3,31,0.06393685285742141
2022-10-31,1935-1939,3,32,0.06545448097966376
2022-10-31,1935-1939,3,33,0.06726697599452075
2022-10-31,1935-1939,3,34,0.06849666433568505
2022-10-31,1935-1939,3,35,0.06990387652920556
2022-10-31,1935-1939,3,36,0.07107806793987166
2022-10-31,1935-1939,3,37,0.07248891997567243
2022-10-31,1935-1939,3,38,0.07354836680814102
2022-10-31,1935-1939,3,39,0.07502168528191439
2022-10-31,1935-1939,3,40,0.07661531111719237
2022-10-31,1935-1939,3,41,0.07767914100475744
2022-10-31,1935-1939,3,42,0.07921778493477406
2022-10-31,1935-1939,3,43,0.08093676227041717
2022-10-31,1935-1939,3,44,0.08307478422750308
2022-10-31,1935-1939,3,45,0.08480041019497286
2022-10-31,1935-1939,3,46,0.08611149500733259
2022-10-31,1935-1939,3,47,0.08784237371097582
2022-10-31,1935-1939,3,48,0.08999522707207687
2022-10-31,1935-1939,3,49,0.09173284697061766
2022-10-31,1935-1939,3,50,0.09347349144840168
2022-10-31,1935-1939,3,51,0.09515699352951548
2022-10-31,1935-1939,3,52,0.09684333456995196
2022-10-31,1935-1939,4,1,0.0005739251153039778
2022-10-31,1935-1939,4,2,0.0012772712002377636
2022-10-31,1935-1939,4,3,0.0020069507870566347
2022-10-31,1935-1939,4,4,0.0025497126829893664
2022-10-31,1935-1939,4,5,0.0033644082840804997
2022-10-31,1935-1939,4,6,0.0042250854247568555
2022-10-31,1935-1939,4,7,0.00515778234646267
2022-10-31,1935-1939,4,8,0.00603946226302771
2022-10-31,1935-1939,4,9,0.0070322822451022275
2022-10-31,1935-1939,4,10,0.007941609405708133
2022-10-31,1935-1939,4,11,0.008689175787036514
2022-10-31,1935-1939,4,12,0.00970415990118647
2022-10-31,1935-1939,4,13,0.010570313225391257
2022-10-31,1935-1939,4,14,0.011385051560226326
2022-10-31,1935-1939,4,15,0.012109096065147703
2022-10-31,1935-1939,4,16,0.012794485866615695
2022-10-31,1935-1939,4,17,0.013695998901620177
2022-10-31,1935-1939,4,18,0.014545994375898007
2022-10-31,1935-1939,4,19,0.015206874548355566
2022-10-31,1935-1939,4,20,0.015914041849076944
2022-10-31,1935-1939,4,21,0.0166348192714608
2022-10-31,1935-1939,4,22,0.017362676223972567
2022-10-31,1935-1939,4,23,0.018202664986014253
2022-10-31,1935-1939,4,24,0.0188791061433689
2022-10-31,1935-1939,4,25,0.019661195676617026
2022-10-31,1935-1939,4,26,0.020220205782950525
2022-10-31,1935-1939,4,27,0.0210033452909018
2022-10-31,1935-1939,4,28,0.021813453909514068
2022-10-31,1935-1939,4,29,0.022591248571396317
2022-10-31,1935-1939,4,30,0.023264067377656326
2022-10-31,1935-1939,4,31,0.024003370618057355
2022-10-31,1935-1939,4,32,0.024743220832144
2022-10-31,1935-1939,4,33,0.025437327891315732
2022-10-31,1935-1939,4,34,0.026039277299439195
2022-10-31,1935-1939,4,35,0.026774014167630082
2022-10-31,1935-1939,4,36,0.027409897901822643
2022-10-31,1935-1939,4,37,0.02809259810696753
2022-10-31,1935-1939,4,38,0.02878239968372007
2022-10-31,1935-1939,4,39,0.0295324353953571
2022-10-31,1935-1939,4,40,0.030329549883270288
2022-10-31,1935-1939,4,41,0.031167204499461518
2022-10-31,1935-1939,4,42,0.03207212774255122
2022-10-31,1935-1939,4,43,0.03289125678118991
2022-10-31,1935-1939,4,44,0.033631047207651955
2022-10-31,1935-1939,4,45,0.03432468114348933
2022-10-31,1935-1939,4,46,0.03511227195737502
2022-10-31,1935-1939,4,47,0.03584702584788833
2022-10-31,1935-1939,4,48,0.03659569398892784
2022-10-31,1935-1939,4,49,0.03734492305392488
2022-10-31,1935-1939,4,50,0.038175081969907175
2022-10-31,1935-1939,4,51,0.03899922746817655
2022-10-31,1935-1939,4,52,0.0400521732985143
2022-10-31,1935-1939,5,1,0.0
2022-10-31,1935-1939,5,2,0.0005706134248977498
2022-10-31,1935-1939,5,3,0.0005706134248977498
2022-10-31,1935-1939,5,4,0.0005706134248977498
2022-10-31,1935-1939,5,5,0.0005706134248977498
2022-10-31,1935-1939,5,6,0.0017128180036747602
2022-10-31,1935-1939,5,7,0.0017128180036747602
2022-10-31,1935-1939,5,8,0.0017128180036747602
2022-10-31,1935-1939,5,9,0.002284409902632429
2022-10-31,1935-1939,5,10,0.002856328705753729
2022-10-31,1935-1939,5,11,0.002856328705753729
2022-10-31,1935-1939,5,12,0.002856328705753729
2022-10-31,1935-1939,5,13,0.002856328705753729
2022-10-31,1935-1939,5,14,0.002856328705753729
2022-10-31,1935-1939,5,15,0.002856328705753729
2022-10-31,1935-1939,5,16,0.002856328705753729
2022-10-31,1935-1939,5,17,0.0034285747871779337
2022-10-31,1935-1939,5,18,0.0034285747871779337
2022-10-31,1935-1939,5,19,0.004001148521686984
2022-10-31,1935-1939,5,20,0.004001148521686984
2022-10-31,1935-1939,5,21,0.004574050284706961
2022-10-31,1935-1939,5,22,0.005720839401213578
2022-10-31,1935-1939,5,23,0.006868945153045456
2022-10-31,1935-1939,5,24,0.006868945153045456
2022-10-31,1935-1939,5,25,0.006868945153045456
2022-10-31,1935-1939,5,26,0.0074434927126597866
2022-10-31,1935-1939,5,27,0.009169118680129564
2022-10-31,1935-1939,5,28,0.00974498970093902
2022-10-31,1935-1939,5,29,0.010321192540274932
2022-10-31,1935-1939,5,30,0.010321192540274932
2022-10-31,1935-1939,5,31,0.010321192540274932
2022-10-31,1935-1939,5,32,0.010321192540274932
2022-10-31,1935-1939,5,33,0.010321192540274932
2022-10-31,1935-1939,5,34,0.010321192540274932
2022-10-31,1935-1939,5,35,0.010321192540274932
2022-10-31,1935-1939,5,36,0.010897727580747339
2022-10-31,1935-1939,5,37,0.010897727580747339
2022-10-31,1935-1939,5,38,0.010897727580747339
2022-10-31,1935-1939,5,39,0.01147459520562842
2022-10-31,1935-1939,5,40,0.01147459520562842
2022-10-31,1935-1939,5,41,0.01147459520562842
2022-10-31,1935-1939,5,42,0.012051795798854034
2022-10-31,1935-1939,5,43,0.012629329745025246
2022-10-31,1935-1939,5,44,0.013785399237943998
2022-10-31,1935-1939,5,45,0.014942806774555898
2022-10-31,1935-1939,5,46,0.014942806774555898
2022-10-31,1935-1939,5,47,0.014942806774555898
2022-10-31,1935-1939,5,48,0.014942806774555898
2022-10-31,1935-1939,5,49,0.014942806774555898
2022-10-31,1935-1939,5,50,0.014942806774555898
2022-10-31,1935-1939,5,51,0.014942806774555898
2022-10-31,1935-1939,5,52,0.014942806774555898
2022-10-31,1945-1949,0,1,0.0005770794693633233
2022-10-31,1945-1949,0,2,0.001207000750035282
2022-10-31,1945-1949,0,3,0.0016797022478469382
2022-10-31,1945-1949,0,4,0.002468034965063366
2022-10-31,1945-1949,0,5,0.0033622306430870197
2022-10-31,1945-1949,0,6,0.004046567258113103
2022-10-31,1945-1949,0,7,0.005153024337721769
2022-10-31,1945-1949,0,8,0.006260707020802264
2022-10-31,1945-1949,0,9,0.007263954458225162
2022-10-31,1945-1949,0,10,0.008268209411941486
2022-10-31,1945-1949,0,11,0.009220540048436933
2022-10-31,1945-1949,0,12,0.009802966665912504
2022-10-31,1945-1949,0,13,0.01080977596061454
2022-10-31,1945-1949,0,14,0.01139312919753245
2022-10-31,1945-1949,0,15,0.012189159700999465
2022-10-31,1945-1949,0,16,0.01314523349773371
2022-10-31,1945-1949,0,17,0.013836300160007897
2022-10-31,1945-1949,0,18,0.014581060275292088
2022-10-31,1945-1949,0,19,0.015326375471633506
2022-10-31,1945-1949,0,20,0.01580580017118796
2022-10-31,1945-1949,0,21,0.016712007754726112
2022-10-31,1945-1949,0,22,0.017245454902765064
2022-10-31,1945-1949,0,23,0.017832575626310465
2022-10-31,1945-1949,0,24,0.01852689028554862
2022-10-31,1945-1949,0,25,0.018847505870212358
2022-10-31,1945-1949,0,26,0.01954252581318368
2022-10-31,1945-1949,0,27,0.019916967498266845
2022-10-31,1945-1949,0,28,0.020559193905141597
2022-10-31,1945-1949,0,29,0.02130897971576045
2022-10-31,1945-1949,0,30,0.021576896663109846
2022-10-31,1945-1949,0,31,0.022059328126997443
2022-10-31,1945-1949,0,32,0.022649282824862487
2022-10-31,1945-1949,0,33,0.023293266962176835
2022-10-31,1945-1949,0,34,0.023830237388009462
2022-10-31,1945-1949,0,35,0.02463623404645702
2022-10-31,1945-1949,0,36,0.025120144048641425
2022-10-31,1945-1949,0,37,0.02560428833309215
2022-10-31,1945-1949,0,38,0.026357867871391705
2022-10-31,1945-1949,0,39,0.02732759103756693
2022-10-31,1945-1949,0,40,0.027920662897516952
2022-10-31,1945-1949,0,41,0.02872996451443197
2022-10-31,1945-1949,0,42,0.029107862864274286
2022-10-31,1945-1949,0,43,0.030296473950239305
2022-10-31,1945-1949,0,44,0.030999499693712376
2022-10-31,1945-1949,0,45,0.03159475391188929
2022-10-31,1945-1949,0,46,0.03289472159577142
2022-10-31,1945-1949,0,47,0.03365381722404577
2022-10-31,1945-1949,0,48,0.03430492956392354
2022-10-31,1945-1949,0,49,0.035065096837321126
2022-10-31,1945-1949,0,50,0.03539105978908545
2022-10-31,1945-1949,0,51,0.035880203525569934
2022-10-31,1945-1949,0,52,0.03685920936902031
2022-10-31,1945-1949,1,1,0.002534855603188053
2022-10-31,1945-1949,1,2,0.002534855603188053
2022-10-31,1945-1949,1,3,0.005076153031860634
2022-10-31,1945-1949,1,4,0.005076153031860634
2022-10-31,1945-1949,1,5,0.005076153031860634
2022-10-31,1945-1949,1,6,0.012739025777429757
2022-10-31,1945-1949,1,7,0.012739025777429757
2022-10-31,1945-1949,1,8,0.012739025777429757
2022-10-31,1945-1949,1,9,0.012739025777429757
2022-10-31,1945-1949,1,10,0.017880425277848427
2022-10-31,1945-1949,1,11,0.017880425277848427
2022-10-31,1945-1949,1,12,0.017880425277848427
2022-10-31,1945-1949,1,13,0.023048395436291006
2022-10-31,1945-1949,1,14,0.023048395436291006
2022-10-31,1945-1949,1,15,0.02824321231339501
2022-10-31,1945-1949,1,16,0.030850775720475877
2022-10-31,1945-1949,1,17,0.030850775720475877
2022-10-31,1945-1949,1,18,0.030850775720475877
2022-10-31,1945-1949,1,19,0.030850775720475877
2022-10-31,1945-1949,1,20,0.030850775720475877
2022-10-31,1945-1949,1,21,0.030850775720475877
2022-10-31,1945-1949,1,22,0.030850775720475877
2022-10-31,1945-1949,1,23,0.030850775720475877
2022-10-31,1945-1949,1,24,0.036086389774420906
2022-10-31,1945-1949,1,25,0.036086389774420906
2022-10-31,1945-1949,1,26,0.038714512180690414
2022-10-31,1945-1949,1,27,0.038714512180690414
2022-10-31,1945-1949,1,28,0.038714512180690414
2022-10-31,1945-1949,1,29,0.038714512180690414
2022-10-31,1945-1949,1,30,0.038714512180690414
2022-10-31,1945-1949,1,31,0.038714512180690414
2022-10-31,1945-1949,1,32,0.038714512180690414
2022-10-31,1945-1949,1,33,0.038714512180690414
2022-10-31,1945-1949,1,34,0.04134955981869552
2022-10-31,1945-1949,1,35,0.04134955981869552
2022-10-31,1945-1949,1,36,0.04134955981869552
2022-10-31,1945-1949,1,37,0.04134955981869552
2022-10-31,1945-1949,1,38,0.04134955981869552
2022-10-31,1945-1949,1,39,0.04664057745311111
2022-10-31,1945-1949,1,40,0.04664057745311111
2022-10-31,1945-1949,1,41,0.04664057745311111
2022-10-31,1945-1949,1,42,0.04664057745311111
2022-10-31,1945-1949,1,43,0.04664057745311111
2022-10-31,1945-1949,1,44,0.04664057745311111
2022-10-31,1945-1949,1,45,0.04929662151122736
2022-10-31,1945-1949,1,46,0.04929662151122736
2022-10-31,1945-1949,1,47,0.051959738930711055
2022-10-31,1945-1949,1,48,0.051959738930711055
2022-10-31,1945-1949,1,49,0.054629967486589937
2022-10-31,1945-1949,1,50,0.054629967486589937
2022-10-31,1945-1949,1,51,0.054629967486589937
2022-10-31,1945-1949,1,52,0.054629967486589937
2022-10-31,1945-1949,2,1,0.0009626956218839026
2022-10-31,1945-1949,2,2,0.002046837148297457
2022-10-31,1945-1949,2,3,0.0027702516963640476
2022-10-31,1945-1949,2,4,0.0034941899519194647
2022-10-31,1945-1949,2,5,0.004581080947149102
2022-10-31,1945-1949,2,6,0.005911109557458198
2022-10-31,1945-1949,2,7,0.0076064357082395485
2022-10-31,1945-1949,2,8,0.008940496909065369
2022-10-31,1945-1949,2,9,0.009790372514156728
2022-10-31,1945-1949,2,10,0.011127352354759031
2022-10-31,1945-1949,2,11,0.011857368204188593
2022-10-31,1945-1949,2,12,0.012709727464316591
2022-10-31,1945-1949,2,13,0.014050618748299883
2022-10-31,1945-1949,2,14,0.014660709670768053
2022-10-31,1945-1949,2,15,0.015149050542394505
2022-10-31,1945-1949,2,16,0.015882009285201035
2022-10-31,1945-1949,2,17,0.01673780736909708
2022-10-31,1945-1949,2,18,0.01710480229645304
2022-10-31,1945-1949,2,19,0.017227163875070072
2022-10-31,1945-1949,2,20,0.017471931958534182
2022-10-31,1945-1949,2,21,0.018206595882847336
2022-10-31,1945-1949,2,22,0.019309604757468502
2022-10-31,1945-1949,2,23,0.019922913577674353
2022-10-31,1945-1949,2,24,0.020413831604224858
2022-10-31,1945-1949,2,25,0.02127351848554131
2022-10-31,1945-1949,2,26,0.022256923604745214
2022-10-31,1945-1949,2,27,0.02262594999431962
2022-10-31,1945-1949,2,28,0.023733846950136292
2022-10-31,1945-1949,2,29,0.02459639398161835
2022-10-31,1945-1949,2,30,0.024966284868025455
2022-10-31,1945-1949,2,31,0.025336312624328894
2022-10-31,1945-1949,2,32,0.026200243563592872
2022-10-31,1945-1949,2,33,0.027188508004743095
2022-10-31,1945-1949,2,34,0.02793034780137553
2022-10-31,1945-1949,2,35,0.029044140379854637
2022-10-31,1945-1949,2,36,0.02978735854858827
2022-10-31,1945-1949,2,37,0.030655145127560714
2022-10-31,1945-1949,2,38,0.031027284311908775
