cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose0_unvaccinated,0,1711,1021171,0.0016755274092194157,-6.391627292090862,-0.04459985631791352,0.0016755274092194157,0.0016755274092194157
dose0_unvaccinated,1,1625,1019460,0.0015939811272634532,-6.4415205385440215,-0.04459985631791352,0.0016666816217171597,0.0033422090309365754
dose0_unvaccinated,2,1588,1017835,0.001560174291510903,-6.462957738633999,-0.04459985631791352,0.001705736961758354,0.00504794599269493
dose0_unvaccinated,3,1258,1016247,0.001237888033125805,-6.694348550549894,-0.04459985631791352,0.0014151086284709064,0.006463054621165836
dose0_unvaccinated,4,1149,1014989,0.0011320319727602958,-6.78374105511212,-0.04459985631791352,0.0013531208282313338,0.00781617544939717
dose0_unvaccinated,5,1034,1013840,0.001019884794444883,-6.888065604687571,-0.04459985631791352,0.001274672083199658,0.009090847532596827
dose0_unvaccinated,6,1084,1012806,0.0010702938173746995,-6.839822072525526,-0.04459985631791352,0.0013986847690245592,0.010489532301621387
dose0_unvaccinated,7,1087,1011722,0.0010744058150361463,-6.8359875004130926,-0.04459985631791352,0.001468096660122047,0.011957628961743433
dose0_unvaccinated,8,1139,1010635,0.0011270142039410866,-6.78818344068441,-0.04459985631791352,0.0016102197958517159,0.01356784875759515
dose0_unvaccinated,9,1253,1009496,0.0012412134372003455,-6.691665799473508,-0.04459985631791352,0.0018542646203281064,0.015422113377923256
dose0_unvaccinated,10,1099,1008243,0.001090015006303044,-6.821563815585353,-0.04459985631791352,0.0017026570927244642,0.01712477047064772
dose0_unvaccinated,11,1408,1007144,0.0013980125979998889,-6.572703623766279,-0.04459985631791352,0.002283364640575342,0.019408135111223062
dose0_unvaccinated,12,1282,1005736,0.0012746883874098173,-6.665053532274307,-0.04459985631791352,0.0021768960295514414,0.021585031140774504
dose0_unvaccinated,13,1021,1004454,0.0010164726309019627,-6.89141685009656,-0.04459985631791352,0.001815092736711567,0.023400123877486072
dose0_unvaccinated,14,1077,1003433,0.0010733153085457623,-6.837003001515284,-0.04459985631791352,0.0020040101857467132,0.025404134063232782
dose0_unvaccinated,15,990,1002356,0.0009876730423123122,-6.920158843819128,-0.04459985631791352,0.0019282141813530068,0.027332348244585792
dose0_unvaccinated,16,910,1001366,0.0009087586357036288,-7.003431026324141,-0.04459985631791352,0.0018550691142935833,0.029187417358879374
dose0_unvaccinated,17,899,1000456,0.0008985902428492608,-7.014683419556249,-0.04459985631791352,0.001917973992804395,0.03110539135168377
dose0_unvaccinated,18,875,999557,0.0008753877967939797,-7.040843573453171,-0.04459985631791352,0.001953668953288757,0.03305906030497253
dose0_unvaccinated,19,902,998682,0.000903190404953729,-7.009577168575719,-0.04459985631791352,0.0021076537889436276,0.035166714093916154
dose0_unvaccinated,20,880,997780,0.0008819579466415442,-7.033366182638923,-0.04459985631791352,0.0021519754251653066,0.03731868951908146
dose0_unvaccinated,21,969,996900,0.0009720132410472465,-6.936141131120029,-0.04459985631791352,0.002479882377285698,0.03979857189636716
dose0_unvaccinated,22,1054,995931,0.001058306248123615,-6.851085527957224,-0.04459985631791352,0.002823187568461664,0.04262175946482882
dose0_unvaccinated,23,1203,994877,0.001209194704471005,-6.717800674434253,-0.04459985631791352,0.003372827117201926,0.04599458658203075
dose0_unvaccinated,24,0,993674,0.0,,-0.04459985631791352,0.0,0.04599458658203075
dose1,0,269,160887,0.001671980955577517,-6.39374615458933,-0.05091626336875028,0.001671980955577517,0.001671980955577517
dose1,1,219,160618,0.0013634835448081784,-6.597712424098958,-0.05091626336875028,0.0014347048064391637,0.0031066857620166807
dose1,2,182,160399,0.0011346704156509704,-6.781413052904357,-0.05091626336875028,0.0012563048490598237,0.004362990611076504
dose1,3,187,160217,0.0011671670297159478,-6.75317580848507,-0.05091626336875028,0.0013597872594041985,0.005722777870480703
dose1,4,127,160030,0.0007936011997750422,-7.138929490181445,-0.05091626336875028,0.0009728657732761208,0.006695643643756824
dose1,5,158,159903,0.000988099035039993,-6.919727627345159,-0.05091626336875028,0.0012745701295670893,0.007970213773323912
dose1,6,143,159745,0.000895176687846255,-7.018489442585515,-0.05091626336875028,0.0012150234981044077,0.009185237271428321
dose1,7,143,159602,0.0008959787471334946,-7.0175938649877425,-0.05091626336875028,0.001279635481858032,0.010464872753286353
dose1,8,149,159459,0.0009344094720272922,-6.975595808926181,-0.05091626336875028,0.0014042306559934568,0.01186910340927981
dose1,9,154,159310,0.000966668759023288,-6.941654666153311,-0.05091626336875028,0.0015285918974034505,0.01339769530668326
dose1,10,132,159156,0.0008293749528764232,-7.094838209695983,-0.05091626336875028,0.0013799947612602146,0.014777690067943475
dose1,11,182,159024,0.0011444813361505182,-6.7728037261309915,-0.05091626336875028,0.0020037700876258564,0.016781460155569333
dose1,12,163,158842,0.0010261769557170018,-6.881915075645986,-0.05091626336875028,0.001890488693732771,0.0186719488493021
dose1,13,127,158679,0.0008003579553690155,-7.130451486158388,-0.05091626336875028,0.0015514891577078185,0.02022343800700992
dose1,14,142,158552,0.0008956052273071296,-7.018010836602923,-0.05091626336875028,0.0018268115585892957,0.022050249565599218
dose1,15,113,158410,0.0007133388043684111,-7.245554068970556,-0.05091626336875028,0.0015310368116033639,0.02358128637720258
dose1,16,136,158297,0.0008591445194792068,-7.059573408595291,-0.05091626336875028,0.0019402989987894704,0.02552158537599205
dose1,17,100,158161,0.0006322671202129476,-7.366198594547598,-0.05091626336875028,0.0015025041683555756,0.027024089544347627
dose1,18,97,158061,0.0006136871207951361,-7.396025334946946,-0.05091626336875028,0.0015345277587346647,0.02855861730308229
dose1,19,107,157964,0.0006773695272340533,-7.29729360348461,-0.05091626336875028,0.0017822394285944144,0.030340856731676705
dose1,20,119,157857,0.0007538468360604851,-7.190321345789362,-0.05091626336875028,0.002087065892790753,0.03242792262446746
dose1,21,132,157738,0.0008368306939355133,-7.085888785193053,-0.05091626336875028,0.0024378293300630995,0.03486575195453056
dose1,22,117,157606,0.0007423575244597287,-7.2056795919494645,-0.05091626336875028,0.0022755766234520435,0.0371413285779826
dose1,23,144,157489,0.0009143495736210148,-6.997297593962968,-0.05091626336875028,0.002949193498103721,0.04009052207608632
dose1,24,0,157345,0.0,,-0.05091626336875028,0.0,0.04009052207608632
dose2,0,1514,1299139,0.0011653872295420275,-6.754701861319435,-0.033948828352133587,0.0011653872295420275,0.0011653872295420275
dose2,1,1261,1297625,0.0009717753588286293,-6.936385892530627,-0.033948828352133587,0.0010053323816108998,0.0021707196111529275
dose2,2,1199,1296364,0.0009248945512217247,-6.985830825629408,-0.033948828352133587,0.000989873729504722,0.0031605933406576494
dose2,3,1020,1295165,0.0007875444441441824,-7.146590751848509,-0.033948828352133587,0.000871979828486811,0.00403257316914446
dose2,4,909,1294145,0.0007023942448489157,-7.261015709229161,-0.033948828352133587,0.0008045556698757037,0.004837128839020164
dose2,5,884,1293236,0.000683556597558373,-7.288201099729739,-0.033948828352133587,0.0008100156755379406,0.005647144514558104
