icd,count,pct
C84,6,0.000445202938339393
L03,6,0.000445202938339393
C94,6,0.000445202938339393
R64,6,0.000445202938339393
K42,6,0.000445202938339393
G41,6,0.000445202938339393
D43,6,0.000445202938339393
N11,6,0.000445202938339393
M06,6,0.000445202938339393
M05,6,0.000445202938339393
J13,5,0.00037100244861616087
J40,5,0.00037100244861616087
I36,5,0.00037100244861616087
M46,5,0.00037100244861616087
C74,5,0.00037100244861616087
D86,5,0.00037100244861616087
D39,5,0.00037100244861616087
T07,5,0.00037100244861616087
S42,5,0.00037100244861616087
T81,5,0.00037100244861616087
K75,5,0.00037100244861616087
A09,5,0.00037100244861616087
N13,5,0.00037100244861616087
M32,5,0.00037100244861616087
S07,4,0.0002968019588929287
I20,4,0.0002968019588929287
I47,4,0.0002968019588929287
S25,4,0.0002968019588929287
T51,4,0.0002968019588929287
C38,4,0.0002968019588929287
C32,4,0.0002968019588929287
C10,4,0.0002968019588929287
J11,4,0.0002968019588929287
J80,4,0.0002968019588929287
C07,4,0.0002968019588929287
A81,4,0.0002968019588929287
C96,4,0.0002968019588929287
J39,4,0.0002968019588929287
N12,4,0.0002968019588929287
K86,4,0.0002968019588929287
K71,4,0.0002968019588929287
J42,4,0.0002968019588929287
G80,4,0.0002968019588929287
G91,4,0.0002968019588929287
K51,4,0.0002968019588929287
K44,4,0.0002968019588929287
J09,4,0.0002968019588929287
T50,3,0.0002226014691696965
T79,3,0.0002226014691696965
T38,3,0.0002226014691696965
K27,3,0.0002226014691696965
S51,3,0.0002226014691696965
J90,3,0.0002226014691696965
S36,3,0.0002226014691696965
K21,3,0.0002226014691696965
S01,3,0.0002226014691696965
S00,3,0.0002226014691696965
Q90,3,0.0002226014691696965
Q61,3,0.0002226014691696965
Q21,3,0.0002226014691696965
N20,3,0.0002226014691696965
K82,3,0.0002226014691696965
K66,3,0.0002226014691696965
S12,3,0.0002226014691696965
U10,3,0.0002226014691696965
J41,3,0.0002226014691696965
D47,3,0.0002226014691696965
I06,3,0.0002226014691696965
E07,3,0.0002226014691696965
G10,3,0.0002226014691696965
C81,3,0.0002226014691696965
C68,3,0.0002226014691696965
D70,3,0.0002226014691696965
C13,3,0.0002226014691696965
D69,3,0.0002226014691696965
D45,3,0.0002226014691696965
C66,3,0.0002226014691696965
G70,3,0.0002226014691696965
C41,3,0.0002226014691696965
G92,3,0.0002226014691696965
D35,2,0.00014840097944646434
D51,2,0.00014840097944646434
R96,2,0.00014840097944646434
Q01,2,0.00014840097944646434
D75,2,0.00014840097944646434
N15,2,0.00014840097944646434
M31,2,0.00014840097944646434
L08,2,0.00014840097944646434
R57,2,0.00014840097944646434
S02,2,0.00014840097944646434
C93,2,0.00014840097944646434
C86,2,0.00014840097944646434
T93,2,0.00014840097944646434
A40,2,0.00014840097944646434
B18,2,0.00014840097944646434
T68,2,0.00014840097944646434
T44,2,0.00014840097944646434
T40,2,0.00014840097944646434
T14,2,0.00014840097944646434
C14,2,0.00014840097944646434
C39,2,0.00014840097944646434
S35,2,0.00014840097944646434
C40,2,0.00014840097944646434
C45,2,0.00014840097944646434
S15,2,0.00014840097944646434
S09,2,0.00014840097944646434
F11,2,0.00014840097944646434
E64,2,0.00014840097944646434
N32,2,0.00014840097944646434
K35,2,0.00014840097944646434
I07,2,0.00014840097944646434
I85,2,0.00014840097944646434
G23,2,0.00014840097944646434
K59,2,0.00014840097944646434
G06,2,0.00014840097944646434
I73,2,0.00014840097944646434
K45,2,0.00014840097944646434
I77,2,0.00014840097944646434
I28,2,0.00014840097944646434
J22,2,0.00014840097944646434
I31,2,0.00014840097944646434
I40,1,7.420048972323217e-05
S55,1,7.420048972323217e-05
S75,1,7.420048972323217e-05
J94,1,7.420048972323217e-05
K30,1,7.420048972323217e-05
S71,1,7.420048972323217e-05
S14,1,7.420048972323217e-05
S70,1,7.420048972323217e-05
S61,1,7.420048972323217e-05
S54,1,7.420048972323217e-05
S26,1,7.420048972323217e-05
C30,1,7.420048972323217e-05
C37,1,7.420048972323217e-05
S40,1,7.420048972323217e-05
S82,1,7.420048972323217e-05
J98,1,7.420048972323217e-05
I45,1,7.420048972323217e-05
C47,1,7.420048972323217e-05
S78,1,7.420048972323217e-05
F50,1,7.420048972323217e-05
T00,1,7.420048972323217e-05
C03,1,7.420048972323217e-05
A08,1,7.420048972323217e-05
T96,1,7.420048972323217e-05
T84,1,7.420048972323217e-05
A15,1,7.420048972323217e-05
J06,1,7.420048972323217e-05
A42,1,7.420048972323217e-05
B16,1,7.420048972323217e-05
J81,1,7.420048972323217e-05
J82,1,7.420048972323217e-05
T65,1,7.420048972323217e-05
B44,1,7.420048972323217e-05
T46,1,7.420048972323217e-05
T02,1,7.420048972323217e-05
I95,1,7.420048972323217e-05
C04,1,7.420048972323217e-05
T42,1,7.420048972323217e-05
J86,1,7.420048972323217e-05
C05,1,7.420048972323217e-05
T36,1,7.420048972323217e-05
T32,1,7.420048972323217e-05
T29,1,7.420048972323217e-05
C11,1,7.420048972323217e-05
C12,1,7.420048972323217e-05
K31,1,7.420048972323217e-05
J93,1,7.420048972323217e-05
I30,1,7.420048972323217e-05
K38,1,7.420048972323217e-05
M08,1,7.420048972323217e-05
D84,1,7.420048972323217e-05
E02,1,7.420048972323217e-05
E04,1,7.420048972323217e-05
E06,1,7.420048972323217e-05
M86,1,7.420048972323217e-05
M35,1,7.420048972323217e-05
M34,1,7.420048972323217e-05
M33,1,7.420048972323217e-05
E12,1,7.420048972323217e-05
K73,1,7.420048972323217e-05
E16,1,7.420048972323217e-05
G44,1,7.420048972323217e-05
E26,1,7.420048972323217e-05
E27,1,7.420048972323217e-05
F73,1,7.420048972323217e-05
F72,1,7.420048972323217e-05
L02,1,7.420048972323217e-05
E88,1,7.420048972323217e-05
F06,1,7.420048972323217e-05
F71,1,7.420048972323217e-05
F15,1,7.420048972323217e-05
F32,1,7.420048972323217e-05
G37,1,7.420048972323217e-05
G45,1,7.420048972323217e-05
K40,1,7.420048972323217e-05
Q60,1,7.420048972323217e-05
F33,1,7.420048972323217e-05
D12,1,7.420048972323217e-05
D16,1,7.420048972323217e-05
D32,1,7.420048972323217e-05
D34,1,7.420048972323217e-05
R26,1,7.420048972323217e-05
K46,1,7.420048972323217e-05
Q99,1,7.420048972323217e-05
G96,1,7.420048972323217e-05
G95,1,7.420048972323217e-05
Q44,1,7.420048972323217e-05
D65,1,7.420048972323217e-05
Q25,1,7.420048972323217e-05
G50,1,7.420048972323217e-05
O85,1,7.420048972323217e-05
N71,1,7.420048972323217e-05
N70,1,7.420048972323217e-05
D61,1,7.420048972323217e-05
J61,1,7.420048972323217e-05
D62,1,7.420048972323217e-05
N28,1,7.420048972323217e-05
N25,1,7.420048972323217e-05
A02,1,7.420048972323217e-05
