icd,count,pct
I25,7716,0.14355348837209303
I50,3714,0.06909767441860465
E11,2209,0.04109767441860465
C34,1893,0.03521860465116279
G30,1718,0.031962790697674416
C50,1544,0.028725581395348837
J18,1350,0.025116279069767444
C25,1327,0.024688372093023256
I63,1321,0.024576744186046513
J44,1288,0.02396279069767442
I11,1239,0.023051162790697674
U07,1209,0.022493023255813954
I10,1193,0.022195348837209302
I21,1078,0.020055813953488374
C18,841,0.015646511627906978
I48,838,0.015590697674418605
F01,832,0.01547906976744186
A41,760,0.01413953488372093
R99,702,0.01306046511627907
I61,653,0.012148837209302326
I70,641,0.011925581395348838
I64,612,0.011386046511627907
C80,608,0.011311627906976745
C56,583,0.010846511627906976
I67,534,0.009934883720930232
I69,406,0.007553488372093024
I26,398,0.0074046511627906975
S72,376,0.006995348837209302
C64,361,0.006716279069767442
C16,356,0.006623255813953489
I35,352,0.0065488372093023255
C22,339,0.006306976744186047
C71,327,0.0060837209302325584
S06,317,0.005897674418604651
N18,313,0.005823255813953488
C54,291,0.005413953488372093
K70,284,0.005283720930232558
C20,281,0.0052279069767441864
N17,276,0.005134883720930233
I71,256,0.0047627906976744185
C67,245,0.004558139534883721
G20,231,0.004297674418604651
C90,225,0.004186046511627907
C92,225,0.004186046511627907
K74,219,0.004074418604651163
C23,213,0.003962790697674419
C24,206,0.003832558139534884
K56,206,0.003832558139534884
E10,199,0.0037023255813953488
N39,195,0.003627906976744186
C43,194,0.003609302325581395
R54,189,0.003516279069767442
I46,186,0.00346046511627907
C53,167,0.0031069767441860466
F03,163,0.0030325581395348835
I13,147,0.0027348837209302326
J45,140,0.0026046511627906975
I60,139,0.002586046511627907
J84,138,0.0025674418604651164
C83,135,0.0025116279069767444
A49,135,0.0025116279069767444
E86,135,0.0025116279069767444
J15,124,0.0023069767441860466
C19,121,0.0022511627906976746
K85,117,0.0021767441860465115
C15,117,0.0021767441860465115
I42,115,0.0021395348837209304
K55,114,0.0021209302325581394
A04,113,0.002102325581395349
C57,112,0.002083720930232558
I80,110,0.002046511627906977
K57,105,0.0019534883720930232
C91,104,0.0019348837209302325
C76,101,0.0018790697674418604
I49,101,0.0018790697674418604
K80,96,0.001786046511627907
I12,94,0.0017488372093023255
I34,94,0.0017488372093023255
I27,91,0.0016930232558139535
K26,90,0.0016744186046511627
I24,90,0.0016744186046511627
K25,89,0.0016558139534883721
I74,88,0.0016372093023255814
C44,86,0.0016
R09,83,0.001544186046511628
K65,83,0.001544186046511628
J10,83,0.001544186046511628
T71,82,0.0015255813953488372
I51,82,0.0015255813953488372
I08,81,0.0015069767441860465
C85,80,0.0014883720930232557
C55,80,0.0014883720930232557
J20,80,0.0014883720930232557
D46,75,0.0013953488372093023
C51,74,0.0013767441860465116
J96,74,0.0013767441860465116
J12,72,0.0013395348837209303
T06,71,0.0013209302325581395
G40,70,0.0013023255813953488
K92,66,0.0012279069767441861
C21,63,0.0011720930232558139
E43,63,0.0011720930232558139
G35,63,0.0011720930232558139
R98,62,0.0011534883720930233
K83,62,0.0011534883720930233
C65,57,0.0010604651162790697
G93,56,0.001041860465116279
T17,55,0.0010232558139534884
N10,54,0.0010046511627906977
K63,52,0.0009674418604651162
A46,52,0.0009674418604651162
C49,52,0.0009674418604651162
N19,51,0.0009488372093023256
L89,50,0.0009302325581395349
C26,50,0.0009302325581395349
E66,49,0.0009116279069767442
C48,46,0.0008558139534883721
G31,45,0.0008372093023255813
J69,45,0.0008372093023255813
K76,45,0.0008372093023255813
D37,45,0.0008372093023255813
C17,45,0.0008372093023255813
C73,44,0.0008186046511627907
K72,43,0.0008
E78,43,0.0008
S32,42,0.0007813953488372093
I62,41,0.0007627906976744186
J43,41,0.0007627906976744186
E87,39,0.0007255813953488372
C38,38,0.0007069767441860466
C02,38,0.0007069767441860466
D38,38,0.0007069767441860466
T51,37,0.0006883720930232558
G41,37,0.0006883720930232558
G12,36,0.0006697674418604651
I83,36,0.0006697674418604651
I82,36,0.0006697674418604651
I33,35,0.0006511627906976744
I05,35,0.0006511627906976744
