icd,count,pct
I25,2107,0.16006989288156195
I50,997,0.07574261186659575
E11,659,0.05006457494492137
G30,580,0.044062903593405756
J18,382,0.029020739952898274
I10,355,0.026969535820101802
I11,348,0.026437742156043456
I63,329,0.024994302210742232
C34,323,0.024538479070120793
J44,301,0.02286712755450885
C50,284,0.021575628656081442
F01,257,0.019524424523284966
I21,250,0.01899263085922662
C25,249,0.018916660335789714
I70,223,0.016941426726430144
R99,209,0.015877839398313453
I48,206,0.015649927828002733
U07,179,0.01359872369520626
A41,178,0.013522753171769354
C18,169,0.012839018460837195
I64,163,0.012383195320215756
I67,136,0.010331991187419282
I69,131,0.00995213857023475
I61,130,0.009876168046797843
C80,105,0.00797690496087518
C56,98,0.007445111296816835
I26,96,0.007293170249943022
S72,85,0.006457494492137051
N18,84,0.0063815239687001445
G20,77,0.005849730304641799
I35,74,0.005621818734331079
R54,69,0.0052419661171465475
S06,67,0.0050900250702727344
N39,66,0.005014054546835828
K56,66,0.005014054546835828
C16,65,0.004938084023398921
C64,63,0.004786142976525108
C54,60,0.004558231406214389
C22,58,0.004406290359340576
I71,57,0.004330319835903669
N17,57,0.004330319835903669
E10,56,0.004254349312466763
I46,54,0.00410240826559295
C71,54,0.00410240826559295
F03,50,0.003798526171845324
R09,49,0.0037225556484084175
J10,48,0.003646585124971511
I13,47,0.0035706146015346044
C67,45,0.003418673554660792
C20,45,0.003418673554660792
C24,43,0.0032667325077869788
I49,43,0.0032667325077869788
J45,39,0.0029628504140393527
E86,38,0.002886879890602446
C90,38,0.002886879890602446
C43,38,0.002886879890602446
K85,35,0.002658968320291727
A49,34,0.0025829977968548205
I60,33,0.002507027273417914
K70,33,0.002507027273417914
C92,31,0.002355086226544101
J15,31,0.002355086226544101
K25,30,0.0022791157031071944
K74,30,0.0022791157031071944
K55,29,0.002203145179670288
J84,28,0.0021271746562333813
C23,28,0.0021271746562333813
C91,27,0.002051204132796475
I12,27,0.002051204132796475
C15,26,0.0019752336093595683
C53,26,0.0019752336093595683
J20,25,0.001899263085922662
T17,25,0.001899263085922662
I42,25,0.001899263085922662
C83,24,0.0018232925624857555
J69,23,0.001747322039048849
J96,23,0.001747322039048849
C19,21,0.0015953809921750361
C57,21,0.0015953809921750361
K80,21,0.0015953809921750361
I74,21,0.0015953809921750361
K57,21,0.0015953809921750361
K92,21,0.0015953809921750361
C44,20,0.0015194104687381296
C76,20,0.0015194104687381296
I24,19,0.001443439945301223
I27,19,0.001443439945301223
I51,19,0.001443439945301223
I34,19,0.001443439945301223
L89,18,0.0013674694218643165
C51,18,0.0013674694218643165
G31,17,0.0012914988984274102
A46,16,0.0012155283749905037
I80,16,0.0012155283749905037
G35,16,0.0012155283749905037
D46,16,0.0012155283749905037
C65,15,0.0011395578515535972
I38,15,0.0011395578515535972
E43,15,0.0011395578515535972
N10,15,0.0011395578515535972
K26,15,0.0011395578515535972
I08,14,0.0010635873281166907
J12,14,0.0010635873281166907
D48,14,0.0010635873281166907
C55,14,0.0010635873281166907
C85,14,0.0010635873281166907
R98,13,0.0009876168046797841
C21,13,0.0009876168046797841
K76,13,0.0009876168046797841
N19,13,0.0009876168046797841
T71,13,0.0009876168046797841
D68,12,0.0009116462812428777
N30,12,0.0009116462812428777
K83,12,0.0009116462812428777
E66,12,0.0009116462812428777
I05,12,0.0009116462812428777
E13,12,0.0009116462812428777
A09,12,0.0009116462812428777
I62,12,0.0009116462812428777
