icd,count,pct
I25,1236,0.14800622679918574
U07,869,0.10405939408454078
I50,415,0.049694647347623036
E11,356,0.042629625194587475
C34,240,0.02873907316489043
G30,232,0.027781104059394084
C50,200,0.023949227637408695
J44,195,0.023350496946473478
I21,186,0.022272781702790085
J18,181,0.021674051011854868
I63,177,0.021195066459106692
I10,167,0.01999760507723626
I11,167,0.01999760507723626
I48,152,0.01820141300443061
C25,148,0.017722428451682433
A41,114,0.013651059753322954
F01,106,0.012693090647826607
C18,105,0.012573344509639563
I70,102,0.012214106095078434
R99,96,0.011495629265956172
I64,96,0.011495629265956172
C56,88,0.010537660160459825
I67,87,0.010417914022272781
K70,84,0.010058675607711651
I69,81,0.009699437193150522
I61,73,0.008741468087654173
I26,72,0.00862172194946713
C80,62,0.007424260567596695
S72,61,0.007304514429409652
N18,60,0.007184768291222608
C16,51,0.006107053047539217
C64,45,0.005388576218416956
C71,44,0.0052688300802299125
C54,40,0.004789845527481739
G20,40,0.004789845527481739
I35,37,0.004430607112920608
N39,36,0.004310860974733565
C20,36,0.004310860974733565
C53,36,0.004310860974733565
N17,36,0.004310860974733565
C22,35,0.004191114836546521
S06,33,0.003951622560172435
K74,33,0.003951622560172435
C67,31,0.0037121302837983474
F03,30,0.003592384145611304
K56,28,0.003352891869237217
R54,28,0.003352891869237217
I71,27,0.0032331457310501737
E10,26,0.0031133995928631303
C92,24,0.002873907316489043
I60,23,0.0027541611783019997
I13,22,0.0026344150401149563
C90,22,0.0026344150401149563
I24,21,0.002514668901927913
C23,21,0.002514668901927913
C57,20,0.0023949227637408694
C24,20,0.0023949227637408694
I80,20,0.0023949227637408694
E86,20,0.0023949227637408694
A49,19,0.002275176625553826
J45,19,0.002275176625553826
A04,18,0.0021554304873667826
T51,17,0.002035684349179739
I49,17,0.002035684349179739
C43,17,0.002035684349179739
J84,16,0.0019159382109926954
K80,16,0.0019159382109926954
K85,16,0.0019159382109926954
J96,16,0.0019159382109926954
T06,16,0.0019159382109926954
C83,16,0.0019159382109926954
C15,16,0.0019159382109926954
C51,16,0.0019159382109926954
I42,15,0.001796192072805652
C19,15,0.001796192072805652
I27,15,0.001796192072805652
I34,15,0.001796192072805652
K55,13,0.0015566997964315652
T75,13,0.0015566997964315652
C91,13,0.0015566997964315652
T71,13,0.0015566997964315652
K65,13,0.0015566997964315652
K57,12,0.0014369536582445215
C48,12,0.0014369536582445215
I46,12,0.0014369536582445215
D46,11,0.0013172075200574781
J15,11,0.0013172075200574781
J12,11,0.0013172075200574781
I74,11,0.0013172075200574781
K25,11,0.0013172075200574781
J69,10,0.0011974613818704347
G35,10,0.0011974613818704347
K26,10,0.0011974613818704347
T43,10,0.0011974613818704347
R09,10,0.0011974613818704347
E78,10,0.0011974613818704347
I12,10,0.0011974613818704347
D37,10,0.0011974613818704347
C44,10,0.0011974613818704347
I51,10,0.0011974613818704347
G40,9,0.0010777152436833913
