icd,count,pct
D39,5,0.0001485177924315333
S26,5,0.0001485177924315333
L12,5,0.0001485177924315333
L97,5,0.0001485177924315333
C00,5,0.0001485177924315333
C86,5,0.0001485177924315333
M54,5,0.0001485177924315333
C06,5,0.0001485177924315333
C11,5,0.0001485177924315333
E41,5,0.0001485177924315333
I15,5,0.0001485177924315333
G23,5,0.0001485177924315333
G04,5,0.0001485177924315333
C33,4,0.00011881423394522664
L08,4,0.00011881423394522664
S02,4,0.00011881423394522664
L02,4,0.00011881423394522664
D70,4,0.00011881423394522664
J98,4,0.00011881423394522664
C13,4,0.00011881423394522664
T38,4,0.00011881423394522664
G96,4,0.00011881423394522664
K21,4,0.00011881423394522664
E88,4,0.00011881423394522664
E06,4,0.00011881423394522664
Q24,4,0.00011881423394522664
Q61,4,0.00011881423394522664
Q21,4,0.00011881423394522664
N20,4,0.00011881423394522664
F06,4,0.00011881423394522664
J70,4,0.00011881423394522664
I73,4,0.00011881423394522664
S09,4,0.00011881423394522664
I31,4,0.00011881423394522664
G71,4,0.00011881423394522664
I28,4,0.00011881423394522664
J41,4,0.00011881423394522664
T93,4,0.00011881423394522664
C14,4,0.00011881423394522664
R57,3,8.911067545891998e-05
G61,3,8.911067545891998e-05
G62,3,8.911067545891998e-05
K59,3,8.911067545891998e-05
S15,3,8.911067545891998e-05
C37,3,8.911067545891998e-05
K90,3,8.911067545891998e-05
N32,3,8.911067545891998e-05
F50,3,8.911067545891998e-05
C46,3,8.911067545891998e-05
G11,3,8.911067545891998e-05
G06,3,8.911067545891998e-05
M31,3,8.911067545891998e-05
C75,3,8.911067545891998e-05
M35,3,8.911067545891998e-05
D65,3,8.911067545891998e-05
D76,3,8.911067545891998e-05
B34,3,8.911067545891998e-05
S55,3,8.911067545891998e-05
E04,3,8.911067545891998e-05
K28,3,8.911067545891998e-05
T02,3,8.911067545891998e-05
G92,3,8.911067545891998e-05
K11,3,8.911067545891998e-05
K31,3,8.911067545891998e-05
S70,3,8.911067545891998e-05
K42,3,8.911067545891998e-05
I30,3,8.911067545891998e-05
E64,3,8.911067545891998e-05
G72,3,8.911067545891998e-05
J94,3,8.911067545891998e-05
D81,3,8.911067545891998e-05
J80,3,8.911067545891998e-05
T62,2,5.940711697261332e-05
T48,2,5.940711697261332e-05
T44,2,5.940711697261332e-05
G98,2,5.940711697261332e-05
A31,2,5.940711697261332e-05
C47,2,5.940711697261332e-05
T65,2,5.940711697261332e-05
B01,2,5.940711697261332e-05
N12,2,5.940711697261332e-05
T82,2,5.940711697261332e-05
T91,2,5.940711697261332e-05
T94,2,5.940711697261332e-05
E70,2,5.940711697261332e-05
M65,2,5.940711697261332e-05
B02,2,5.940711697261332e-05
N34,2,5.940711697261332e-05
S20,2,5.940711697261332e-05
Q23,2,5.940711697261332e-05
I40,2,5.940711697261332e-05
Q25,2,5.940711697261332e-05
Q28,2,5.940711697261332e-05
G25,2,5.940711697261332e-05
S81,2,5.940711697261332e-05
G36,2,5.940711697261332e-05
G37,2,5.940711697261332e-05
S37,2,5.940711697261332e-05
B99,2,5.940711697261332e-05
S25,2,5.940711697261332e-05
S18,2,5.940711697261332e-05
M86,2,5.940711697261332e-05
A02,2,5.940711697261332e-05
K41,2,5.940711697261332e-05
D62,2,5.940711697261332e-05
I81,2,5.940711697261332e-05
D33,2,5.940711697261332e-05
F32,2,5.940711697261332e-05
I77,2,5.940711697261332e-05
F31,2,5.940711697261332e-05
F05,2,5.940711697261332e-05
D59,2,5.940711697261332e-05
K82,2,5.940711697261332e-05
K46,2,5.940711697261332e-05
L98,2,5.940711697261332e-05
D14,2,5.940711697261332e-05
K45,2,5.940711697261332e-05
J09,2,5.940711697261332e-05
D44,2,5.940711697261332e-05
I95,2,5.940711697261332e-05
D52,2,5.940711697261332e-05
J03,2,5.940711697261332e-05
B23,1,2.970355848630666e-05
T27,1,2.970355848630666e-05
T29,1,2.970355848630666e-05
K12,1,2.970355848630666e-05
T34,1,2.970355848630666e-05
E12,1,2.970355848630666e-05
B25,1,2.970355848630666e-05
T12,1,2.970355848630666e-05
T11,1,2.970355848630666e-05
T41,1,2.970355848630666e-05
K20,1,2.970355848630666e-05
E01,1,2.970355848630666e-05
S85,1,2.970355848630666e-05
B37,1,2.970355848630666e-05
K30,1,2.970355848630666e-05
S80,1,2.970355848630666e-05
B44,1,2.970355848630666e-05
F07,1,2.970355848630666e-05
S69,1,2.970355848630666e-05
S65,1,2.970355848630666e-05
S60,1,2.970355848630666e-05
I37,1,2.970355848630666e-05
F73,1,2.970355848630666e-05
J93,1,2.970355848630666e-05
E16,1,2.970355848630666e-05
A15,1,2.970355848630666e-05
T98,1,2.970355848630666e-05
J30,1,2.970355848630666e-05
J36,1,2.970355848630666e-05
E71,1,2.970355848630666e-05
T90,1,2.970355848630666e-05
T88,1,2.970355848630666e-05
T87,1,2.970355848630666e-05
E42,1,2.970355848630666e-05
E72,1,2.970355848630666e-05
E34,1,2.970355848630666e-05
T80,1,2.970355848630666e-05
E27,1,2.970355848630666e-05
A39,1,2.970355848630666e-05
A43,1,2.970355848630666e-05
I00,1,2.970355848630666e-05
A81,1,2.970355848630666e-05
T67,1,2.970355848630666e-05
J47,1,2.970355848630666e-05
T63,1,2.970355848630666e-05
E24,1,2.970355848630666e-05
T59,1,2.970355848630666e-05
E84,1,2.970355848630666e-05
A85,1,2.970355848630666e-05
A86,1,2.970355848630666e-05
E22,1,2.970355848630666e-05
S51,1,2.970355848630666e-05
G95,1,2.970355848630666e-05
E21,1,2.970355848630666e-05
J85,1,2.970355848630666e-05
S30,1,2.970355848630666e-05
S45,1,2.970355848630666e-05
B46,1,2.970355848630666e-05
F13,1,2.970355848630666e-05
Q43,1,2.970355848630666e-05
F20,1,2.970355848630666e-05
D42,1,2.970355848630666e-05
O88,1,2.970355848630666e-05
O67,1,2.970355848630666e-05
N82,1,2.970355848630666e-05
N71,1,2.970355848630666e-05
N70,1,2.970355848630666e-05
N31,1,2.970355848630666e-05
L30,1,2.970355848630666e-05
N26,1,2.970355848630666e-05
N25,1,2.970355848630666e-05
N23,1,2.970355848630666e-05
D18,1,2.970355848630666e-05
D12,1,2.970355848630666e-05
G09,1,2.970355848630666e-05
M08,1,2.970355848630666e-05
M30,1,2.970355848630666e-05
M33,1,2.970355848630666e-05
M34,1,2.970355848630666e-05
N04,1,2.970355848630666e-05
N02,1,2.970355848630666e-05
F71,1,2.970355848630666e-05
M80,1,2.970355848630666e-05
Q85,1,2.970355848630666e-05
G24,1,2.970355848630666e-05
R00,1,2.970355848630666e-05
K61,1,2.970355848630666e-05
S39,1,2.970355848630666e-05
D84,1,2.970355848630666e-05
B67,1,2.970355848630666e-05
G80,1,2.970355848630666e-05
B94,1,2.970355848630666e-05
S31,1,2.970355848630666e-05
M51,1,2.970355848630666e-05
I45,1,2.970355848630666e-05
D72,1,2.970355848630666e-05
D66,1,2.970355848630666e-05
K58,1,2.970355848630666e-05
F11,1,2.970355848630666e-05
R04,1,2.970355848630666e-05
S11,1,2.970355848630666e-05
G45,1,2.970355848630666e-05
S01,1,2.970355848630666e-05
S00,1,2.970355848630666e-05
D53,1,2.970355848630666e-05
C12,1,2.970355848630666e-05
R63,1,2.970355848630666e-05
R58,1,2.970355848630666e-05
K73,1,2.970355848630666e-05
D51,1,2.970355848630666e-05
I87,1,2.970355848630666e-05
J21,1,2.970355848630666e-05
