icd,count,pct
I25,652,0.15380986081623024
U07,271,0.06393017221042699
I50,214,0.05048360462373201
I21,180,0.04246284501061571
E11,143,0.033734371313989146
C50,134,0.03161122906345836
G30,131,0.030903514979948102
I11,99,0.02335456475583864
I10,97,0.0228827553668318
I64,95,0.022410945977824958
C34,91,0.021467327199811276
I63,88,0.020759613116301014
I70,84,0.019815994338287332
J18,82,0.01934418494928049
J44,74,0.017456947393253125
F01,72,0.016985138004246284
I61,57,0.013446567586694975
I26,53,0.012502948808681292
I48,52,0.012267044114177872
C56,49,0.01155933003066761
C25,47,0.01108752064166077
R99,43,0.010143901863647086
C18,40,0.009436187780136825
I69,40,0.009436187780136825
A41,39,0.009200283085633405
I67,38,0.008964378391129983
N18,34,0.008020759613116301
C53,29,0.006841236140599198
K74,28,0.006605331446095777
E10,28,0.006605331446095777
C20,23,0.005425807973578675
C80,23,0.005425807973578675
K70,22,0.005189903279075253
S06,22,0.005189903279075253
S72,22,0.005189903279075253
C16,22,0.005189903279075253
C64,21,0.004953998584571833
R54,20,0.004718093890068413
C71,19,0.004482189195564991
I35,19,0.004482189195564991
C23,19,0.004482189195564991
N17,18,0.004246284501061571
I71,18,0.004246284501061571
K56,17,0.004010379806558151
G93,17,0.004010379806558151
I60,17,0.004010379806558151
F03,16,0.00377447511205473
C54,16,0.00377447511205473
G20,16,0.00377447511205473
C92,15,0.003538570417551309
C90,15,0.003538570417551309
I46,15,0.003538570417551309
T71,15,0.003538570417551309
C22,15,0.003538570417551309
T06,13,0.003066761028544468
K85,12,0.0028308563340410475
N39,12,0.0028308563340410475
C67,12,0.0028308563340410475
C57,12,0.0028308563340410475
J45,12,0.0028308563340410475
I13,11,0.0025949516395376267
I51,11,0.0025949516395376267
I42,11,0.0025949516395376267
E86,10,0.0023590469450342063
G35,10,0.0023590469450342063
I80,10,0.0023590469450342063
C43,10,0.0023590469450342063
C19,10,0.0023590469450342063
I27,9,0.0021231422505307855
C24,9,0.0021231422505307855
I12,9,0.0021231422505307855
K25,8,0.001887237556027365
A49,8,0.001887237556027365
C91,8,0.001887237556027365
D46,8,0.001887237556027365
I24,8,0.001887237556027365
T51,8,0.001887237556027365
T75,8,0.001887237556027365
N19,7,0.0016513328615239443
E78,7,0.0016513328615239443
J15,7,0.0016513328615239443
K57,7,0.0016513328615239443
I49,7,0.0016513328615239443
I62,7,0.0016513328615239443
I05,6,0.0014154281670205238
R98,6,0.0014154281670205238
I34,6,0.0014154281670205238
K26,6,0.0014154281670205238
K80,6,0.0014154281670205238
T07,6,0.0014154281670205238
T50,6,0.0014154281670205238
J12,6,0.0014154281670205238
T43,5,0.0011795234725171032
K55,5,0.0011795234725171032
J20,5,0.0011795234725171032
I82,5,0.0011795234725171032
C83,5,0.0011795234725171032
J69,5,0.0011795234725171032
C85,5,0.0011795234725171032
I83,5,0.0011795234725171032
C15,5,0.0011795234725171032
K65,5,0.0011795234725171032
C55,5,0.0011795234725171032
J96,5,0.0011795234725171032
T68,5,0.0011795234725171032
J10,4,0.0009436187780136825
J85,4,0.0009436187780136825
C32,4,0.0009436187780136825
C26,4,0.0009436187780136825
J43,4,0.0009436187780136825
C17,4,0.0009436187780136825
I36,4,0.0009436187780136825
J84,4,0.0009436187780136825
I74,4,0.0009436187780136825
E14,4,0.0009436187780136825
K92,4,0.0009436187780136825
E43,4,0.0009436187780136825
N10,4,0.0009436187780136825
S27,4,0.0009436187780136825
C38,4,0.0009436187780136825
S32,4,0.0009436187780136825
R09,4,0.0009436187780136825
T17,4,0.0009436187780136825
L89,4,0.0009436187780136825
A46,4,0.0009436187780136825
C97,4,0.0009436187780136825
T46,4,0.0009436187780136825
G12,4,0.0009436187780136825
C76,4,0.0009436187780136825
T78,4,0.0009436187780136825
C44,4,0.0009436187780136825
C95,3,0.0007077140835102619
T58,3,0.0007077140835102619
S25,3,0.0007077140835102619
S22,3,0.0007077140835102619
C51,3,0.0007077140835102619
S12,3,0.0007077140835102619
S02,3,0.0007077140835102619
E03,3,0.0007077140835102619
E07,3,0.0007077140835102619
K86,3,0.0007077140835102619
E41,3,0.0007077140835102619
E66,3,0.0007077140835102619
N11,3,0.0007077140835102619
G40,3,0.0007077140835102619
G31,3,0.0007077140835102619
K83,3,0.0007077140835102619
I38,3,0.0007077140835102619
G10,3,0.0007077140835102619
K63,2,0.00047180938900684123
T29,2,0.00047180938900684123
K75,2,0.00047180938900684123
T93,2,0.00047180938900684123
J42,2,0.00047180938900684123
K51,2,0.00047180938900684123
K43,2,0.00047180938900684123
K50,2,0.00047180938900684123
M06,2,0.00047180938900684123
K42,2,0.00047180938900684123
M86,2,0.00047180938900684123
K22,2,0.00047180938900684123
R96,2,0.00047180938900684123
Q90,2,0.00047180938900684123
K72,2,0.00047180938900684123
C52,2,0.00047180938900684123
A04,2,0.00047180938900684123
C45,2,0.00047180938900684123
D38,2,0.00047180938900684123
G04,2,0.00047180938900684123
D43,2,0.00047180938900684123
G00,2,0.00047180938900684123
D47,2,0.00047180938900684123
C93,2,0.00047180938900684123
I07,2,0.00047180938900684123
D68,2,0.00047180938900684123
I08,2,0.00047180938900684123
C82,2,0.00047180938900684123
C81,2,0.00047180938900684123
E87,2,0.00047180938900684123
C21,2,0.00047180938900684123
E64,2,0.00047180938900684123
D69,2,0.00047180938900684123
E13,2,0.00047180938900684123
D86,2,0.00047180938900684123
I44,2,0.00047180938900684123
J16,2,0.00047180938900684123
I33,2,0.00047180938900684123
D41,1,0.00023590469450342062
B17,1,0.00023590469450342062
R57,1,0.00023590469450342062
S26,1,0.00023590469450342062
A84,1,0.00023590469450342062
D61,1,0.00023590469450342062
S14,1,0.00023590469450342062
D62,1,0.00023590469450342062
D64,1,0.00023590469450342062
R64,1,0.00023590469450342062
S55,1,0.00023590469450342062
S36,1,0.00023590469450342062
D37,1,0.00023590469450342062
S65,1,0.00023590469450342062
C84,1,0.00023590469450342062
C48,1,0.00023590469450342062
T81,1,0.00023590469450342062
T79,1,0.00023590469450342062
C65,1,0.00023590469450342062
C68,1,0.00023590469450342062
C47,1,0.00023590469450342062
T69,1,0.00023590469450342062
C73,1,0.00023590469450342062
C75,1,0.00023590469450342062
T42,1,0.00023590469450342062
S82,1,0.00023590469450342062
T40,1,0.00023590469450342062
T38,1,0.00023590469450342062
T32,1,0.00023590469450342062
T28,1,0.00023590469450342062
D12,1,0.00023590469450342062
T14,1,0.00023590469450342062
D35,1,0.00023590469450342062
Q21,1,0.00023590469450342062
T02,1,0.00023590469450342062
E16,1,0.00023590469450342062
C04,1,0.00023590469450342062
Q03,1,0.00023590469450342062
O45,1,0.00023590469450342062
K71,1,0.00023590469450342062
C00,1,0.00023590469450342062
K66,1,0.00023590469450342062
G71,1,0.00023590469450342062
G80,1,0.00023590469450342062
G82,1,0.00023590469450342062
G91,1,0.00023590469450342062
K52,1,0.00023590469450342062
C33,1,0.00023590469450342062
K44,1,0.00023590469450342062
I20,1,0.00023590469450342062
I22,1,0.00023590469450342062
I30,1,0.00023590469450342062
A15,1,0.00023590469450342062
K20,1,0.00023590469450342062
I40,1,0.00023590469450342062
C11,1,0.00023590469450342062
C10,1,0.00023590469450342062
C02,1,0.00023590469450342062
C06,1,0.00023590469450342062
I95,1,0.00023590469450342062
G61,1,0.00023590469450342062
K73,1,0.00023590469450342062
B90,1,0.00023590469450342062
M80,1,0.00023590469450342062
O04,1,0.00023590469450342062
E21,1,0.00023590469450342062
N30,1,0.00023590469450342062
B37,1,0.00023590469450342062
E83,1,0.00023590469450342062
N15,1,0.00023590469450342062
E85,1,0.00023590469450342062
N00,1,0.00023590469450342062
E88,1,0.00023590469450342062
M33,1,0.00023590469450342062
G41,1,0.00023590469450342062
M32,1,0.00023590469450342062
F13,1,0.00023590469450342062
M05,1,0.00023590469450342062
L03,1,0.00023590469450342062
K90,1,0.00023590469450342062
G06,1,0.00023590469450342062
G21,1,0.00023590469450342062
C37,1,0.00023590469450342062
G37,1,0.00023590469450342062
N20,1,0.00023590469450342062
