cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose0_unvaccinated,0,1808,1549449,0.0011668664150933654,-6.753433400872971,0.016528928069663905,0.0011668664150933654,0.0011668664150933654
dose0_unvaccinated,1,1635,1547641,0.0010564465531735074,-6.852844310759973,0.016528928069663905,0.001039128145730609,0.0022059945608239743
dose0_unvaccinated,2,1550,1546006,0.001002583431112169,-6.905175179191864,0.016528928069663905,0.000969982007768453,0.0031759765685924275
dose0_unvaccinated,3,1813,1544456,0.0011738761091283922,-6.747444091996248,0.016528928069663905,0.001117086998352333,0.00429306356694476
dose0_unvaccinated,4,2616,1542643,0.0016957909250552461,-6.379606024532652,0.016528928069663905,0.0015872985437716018,0.005880362110716362
dose0_unvaccinated,5,2920,1540027,0.0018960706533067276,-6.267971611441325,0.016528928069663905,0.0017456710318220403,0.007626033142538402
dose0_unvaccinated,6,2064,1537107,0.001342782252634332,-6.613011509631518,0.016528928069663905,0.0012160041555517123,0.008842037298090116
dose0_unvaccinated,7,1940,1535043,0.001263808245111049,-6.673625699583019,0.016528928069663905,0.001125724786535309,0.009967762084625423
dose0_unvaccinated,8,1938,1533103,0.0012641029337233049,-6.673392551665436,0.016528928069663905,0.0011075288837797672,0.011075290968405191
dose0_unvaccinated,9,1581,1531165,0.0010325471128193237,-6.875726604320872,0.016528928069663905,0.0008898239204985848,0.011965114888903776
dose0_unvaccinated,10,1431,1529584,0.000935548489000931,-6.974377581417068,0.016528928069663905,0.0007930162362192766,0.012758131125123051
dose0_unvaccinated,11,1342,1528153,0.000878184317931516,-7.037654057054265,0.016528928069663905,0.0007321887179521531,0.013490319843075206
dose0_unvaccinated,12,1374,1526811,0.0008999149207072781,-7.013210331655915,0.016528928069663905,0.000738006837507151,0.014228326680582356
dose0_unvaccinated,13,1384,1525437,0.0009072809955442277,-7.00505834817336,0.016528928069663905,0.0007318504171219251,0.014960177097704282
dose0_unvaccinated,14,1437,1524053,0.0009428805953598726,-6.966570905447888,0.016528928069663905,0.0007480985042972849,0.015708275602001567
dose0_unvaccinated,15,1580,1522616,0.0010376877689450262,-6.87076034011902,0.016528928069663905,0.0008098234790355341,0.016518099081037102
dose0_unvaccinated,16,1375,1521036,0.0009039891232028696,-7.0086932294997135,0.016528928069663905,0.0006939184728661793,0.01721201755390328
dose0_unvaccinated,17,1809,1519661,0.001190397068819954,-6.733468356237307,0.016528928069663905,0.0008987909079932643,0.018110808461896544
dose0_unvaccinated,18,1644,1517852,0.0010831095521829533,-6.827919159862282,0.016528928069663905,0.0008043791139845683,0.018915187575881114
dose1,0,366,434763,0.0008418379668923068,-7.079923000610768,0.0171954883313019,0.0008418379668923068,0.0008418379668923068
dose1,1,301,434397,0.0006929145459107683,-7.274603876751792,0.0171954883313019,0.0006811013994125921,0.0015229393663048988
dose1,2,317,434096,0.0007302532158785153,-7.222119212901238,0.0171954883313019,0.00070556603584972,0.002228505402154619
dose1,3,296,433779,0.0006823751265045104,-7.289931012473822,0.0171954883313019,0.0006480663483219383,0.0028765717504765573
dose1,4,324,433483,0.0007474341554340078,-7.198864342955175,0.0171954883313019,0.0006977523648653781,0.0035743241153419355
dose1,5,321,433159,0.0007410673678718439,-7.207419021993881,0.0171954883313019,0.0006800144815319371,0.004254338596873872
dose1,6,261,432838,0.0006029969642221801,-7.413598395707174,0.0171954883313019,0.0005438857640608867,0.004798224360934759
dose1,7,254,432577,0.0005871786988212504,-7.440181357171322,0.0171954883313019,0.0005205889581460021,0.005318813319080761
dose1,8,294,432323,0.0006800470944178311,-7.293348505695432,0.0171954883313019,0.000592646527136243,0.0059114598462170044
dose1,9,267,432029,0.0006180140685000312,-7.388999336202534,0.0171954883313019,0.0005294039900959657,0.00644086383631297
dose1,10,218,431762,0.0005049077964248822,-7.591134726695783,0.0171954883313019,0.0004251410294822174,0.0068660048657951875
dose1,11,232,431544,0.0005376045084626365,-7.528387382513273,0.0171954883313019,0.0004449548444211914,0.007310959710216379
dose1,12,233,431312,0.0005402121897837296,-7.523548551544303,0.0171954883313019,0.00043949051978799943,0.007750450230004378
dose1,13,260,431079,0.0006031377079375243,-7.413365015937516,0.0171954883313019,0.0004823182634286241,0.008232768493433002
dose1,14,214,430819,0.000496728324423946,-7.607467312262538,0.0171954883313019,0.0003904525336206317,0.008623221027053634
dose1,15,252,430605,0.0005852231163130944,-7.443517388038159,0.0171954883313019,0.00045217118904582366,0.009075392216099458
dose1,16,232,430353,0.0005390923265319401,-7.525623709457072,0.0171954883313019,0.0004094271694957781,0.009484819385595237
dose1,17,306,430121,0.0007114277145268425,-7.248236741481956,0.0171954883313019,0.0005311000995397445,0.01001591948513498
dose1,18,277,429815,0.000644463315612531,-7.347092656347686,0.0171954883313019,0.0004729071701657286,0.01048882665530071
dose2,0,2029,2499868,0.0008116428547427304,-7.116450148618646,0.03493537556422675,0.0008116428547427304,0.0008116428547427304
dose2,1,2262,2497839,0.0009055827857600109,-7.006931859353254,0.03493537556422675,0.0008744921545355178,0.0016861350092782482
dose2,2,2500,2495577,0.0010017723356161722,-6.905984512099458,0.03493537556422675,0.0009341670669180806,0.002620302076196329
dose2,3,2822,2493077,0.0011319345531646235,-6.783827116098108,0.03493537556422675,0.0010193060332536572,0.003639608109449986
dose2,4,3282,2490255,0.0013179373196720817,-6.631687401185899,0.03493537556422675,0.0011460558771670105,0.004785663986616996
dose2,5,3459,2486973,0.0013908474277766587,-6.577842057335883,0.03493537556422675,0.0011679339624684093,0.0059535979490854055
dose2,6,2950,2483514,0.0011878330462401258,-6.735624601385345,0.03493537556422675,0.000963212163981904,0.00691681011306731
dose2,7,2931,2480564,0.001181586123155863,-6.74089757092925,0.03493537556422675,0.0009252512831553284,0.007842061396222639
dose2,8,3014,2477633,0.0012164836357927101,-6.711790847707285,0.03493537556422675,0.0009198740014729282,0.008761935397695566
dose2,9,3022,2474619,0.0012211980915041872,-6.707922859908419,0.03493537556422675,0.000891735280663068,0.009653670678358635
dose2,10,2785,2471597,0.001126801820847007,-6.7883719060182015,0.03493537556422675,0.0007945571348090956,0.01044822781316773
dose2,11,2627,2468812,0.0010640745427355344,-6.845649831554731,0.03493537556422675,0.0007245650872524175,0.011172792900420147
dose2,12,2902,2466185,0.0011767162641894262,-6.745027546724163,0.03493537556422675,0.0007737574903003688,0.011946550390720517
dose2,13,2940,2463283,0.0011935291235314822,-6.7308407106971995,0.03493537556422675,0.0007578685584993033,0.01270441894921982
dose2,14,2948,2460343,0.0011982069166778778,-6.726929075774044,0.03493537556422675,0.0007347176121932424,0.013439136561413063
dose2,15,3197,2457395,0.0013009711503441652,-6.644644254682906,0.03493537556422675,0.0007703428456311393,0.014209479407044201
dose2,16,3054,2454198,0.0012443983737253474,-6.689103099816166,0.03493537556422675,0.0007115469830278576,0.014921026390072058
dose2,17,3953,2451144,0.0016127163479583411,-6.429835349017749,0.03493537556422675,0.0008904917376453529,0.015811518127717413
dose2,18,3802,2447191,0.001553618005296685,-6.467168871091252,0.03493537556422675,0.0008284072876288172,0.01663992541534623
dose3plus,0,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,1,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,2,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,3,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,4,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,5,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,6,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,7,0,196,0.0,,0.0023803412942497684,0.0,0.0
dose3plus,8,2,196,0.01020408163265301,-4.584967478670577,0.0023803412942497684,0.010011606499970035,0.010011606499970035
dose3plus,9,1,194,0.005154639175257706,-5.2678581590633335,0.0023803412942497684,0.005045385424797816,0.015056991924767851
dose3plus,10,1,193,0.005181347150259041,-5.262690188904891,0.0023803412942497684,0.005059469708596384,0.020116461633364235
dose3plus,11,1,192,0.005208333333333306,-5.257495372027787,0.0023803412942497684,0.005073729520086059,0.025190191153450295
dose3plus,12,0,191,0.0,,0.0023803412942497684,0.0,0.025190191153450295
dose3plus,13,0,191,0.0,,0.0023803412942497684,0.0,0.025190191153450295
dose3plus,14,0,191,0.0,,0.0023803412942497684,0.0,0.025190191153450295
dose3plus,15,1,191,0.00523560209424081,-5.252273428046635,0.0023803412942497684,0.005051962246714361,0.030242153400164656
dose3plus,16,0,190,0.0,,0.0023803412942497684,0.0,0.030242153400164656
dose3plus,17,0,190,0.0,,0.0023803412942497684,0.0,0.030242153400164656
dose3plus,18,0,190,0.0,,0.0023803412942497684,0.0,0.030242153400164656
